Format Version,1.23,Take Name,Take 2023-06-14 02.04.57 PM,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2023-06-14 02.04.57.740 PM,Capture Start Frame,5511006,Total Frames in Take,1673,Total Exported Frames,1673,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
354,5.900000,-0.284851,42.817444,-0.121674,141.090088,47.192417,105.849709,177.912827,76.101707,179.897202,138.997177,60.417259,229.236008
355,5.916667,-0.280220,42.808674,-0.117726,141.091110,47.191406,105.849960,178.619888,76.003853,179.077530,139.010513,60.419975,228.988297
356,5.933333,-0.284675,42.814293,-0.117362,141.090317,47.192822,105.849197,178.449951,76.140816,179.185623,139.027451,60.425251,228.741623
357,5.950000,-0.286598,42.812332,-0.114240,141.090637,47.192490,105.849945,178.682266,76.154030,179.848328,139.031815,60.423298,228.493881
358,5.966667,-0.278727,42.807072,-0.113341,141.091370,47.190731,105.849251,178.245010,76.183044,-179.770660,139.044403,60.420780,228.240631
359,5.983333,-0.284864,42.818932,-0.118150,141.089844,47.193813,105.850586,179.010223,76.202606,179.237228,139.054825,60.421806,227.989227
360,6.000000,-0.282570,42.814335,-0.118563,141.089279,47.193089,105.850342,178.580063,76.229042,179.726547,139.060135,60.423035,227.725433
361,6.016667,-0.282482,42.811302,-0.110722,141.091293,47.190655,105.849289,178.303833,75.952751,-179.965179,139.067322,60.424114,227.459427
362,6.033333,-0.281642,42.808414,-0.112343,141.090103,47.192486,105.849907,178.754501,76.071381,179.255829,139.088593,60.415535,227.203323
363,6.050000,-0.283321,42.814533,-0.123069,141.091003,47.193211,105.850044,178.462051,76.188797,179.974579,139.103302,60.397190,226.949265
364,6.066667,-0.277020,42.810345,-0.116737,141.091232,47.191238,105.849518,179.280838,76.171844,179.839859,139.130371,60.381287,226.693726
365,6.083333,-0.286906,42.812592,-0.118469,141.089783,47.193104,105.850311,179.675583,76.260757,179.728012,139.133240,60.351868,226.452682
366,6.100000,-0.274741,42.821789,-0.121868,141.090042,47.193283,105.849373,-179.385666,76.227219,179.257004,139.149857,60.327560,226.205963
367,6.116667,-0.281320,42.811211,-0.116811,141.091049,47.191345,105.850029,154.198486,-89.099213,-25.344753,139.171906,60.298965,225.960571
368,6.133333,-0.279713,42.818932,-0.116520,141.089386,47.193211,105.850014,-179.652832,76.491287,179.529160,139.208557,60.273464,225.715851
369,6.150000,-0.279467,42.813950,-0.118910,141.089905,47.194054,105.849670,179.123367,76.322044,-179.512756,139.224930,60.257793,225.465271
370,6.166667,-0.273282,42.805984,-0.115131,141.091202,47.190701,105.850067,177.524963,76.428520,-178.515320,139.246414,60.241611,225.219086
371,6.183333,-0.283651,42.815102,-0.116558,141.090149,47.192501,105.849144,177.312622,76.432007,-178.927017,139.289108,60.217285,224.982407
372,6.200000,-0.284411,42.811249,-0.116358,141.089371,47.191414,105.849167,173.220596,-89.152725,-4.402639,139.319977,60.190327,224.743011
373,6.216667,-0.282703,42.807816,-0.112481,141.091202,47.190762,105.850578,178.414032,76.365150,-179.852234,139.336700,60.164600,224.515244
374,6.233333,-0.289201,42.814613,-0.112740,141.089752,47.191238,105.849220,-179.987045,76.311317,178.789322,139.371246,60.138668,224.286438
375,6.250000,-0.282493,42.810677,-0.114698,141.090485,47.192471,105.849586,-179.980164,76.528000,179.052170,139.402908,60.092682,224.072266
376,6.266667,-0.284302,42.809353,-0.108660,141.090744,47.191154,105.850769,-178.967514,76.539627,178.754013,139.429626,60.067429,223.846130
377,6.283333,-0.282665,42.810928,-0.115890,141.089325,47.193760,105.850853,-178.811188,76.845978,178.716904,139.479645,60.028221,223.642761
378,6.300000,-0.285117,42.813026,-0.110368,141.089874,47.192390,105.849930,163.506607,-88.434471,-16.013296,139.508087,60.001381,223.425934
379,6.316667,-0.282898,42.813282,-0.117367,141.091461,47.189529,105.849548,-178.843475,77.088989,179.440781,139.548904,59.960701,223.222656
380,6.333333,-0.282771,42.811665,-0.116486,141.090576,47.192787,105.849373,-179.545883,77.319916,179.878464,139.588974,59.930847,223.020966
381,6.350000,-0.276195,42.819153,-0.121723,141.090179,47.190830,105.848381,-178.826431,77.161873,178.689423,139.627151,59.910019,222.815521
382,6.366667,-0.290390,42.807598,-0.114895,141.090988,47.191319,105.850471,179.251190,77.375137,-179.918686,139.658600,59.874088,222.619919
383,6.383333,-0.277552,42.823345,-0.122019,141.089600,47.191547,105.849472,179.843018,77.294434,179.042542,139.698822,59.850563,222.417740
384,6.400000,-0.285966,42.811291,-0.112248,141.090302,47.190006,105.848824,179.039398,77.411613,179.288818,139.736572,59.806450,222.234161
385,6.416667,-0.276702,42.809628,-0.114246,141.091248,47.191422,105.850388,179.377975,77.401962,179.098389,139.776917,59.761612,222.047684
386,6.433333,-0.287042,42.811279,-0.112776,141.090088,47.192799,105.848900,-179.404312,77.504478,177.778168,139.823837,59.719704,221.855804
387,6.450000,-0.283069,42.815090,-0.116120,141.090088,47.192867,105.849991,-179.623001,77.420425,178.020966,139.853683,59.660072,221.676331
388,6.466667,-0.278348,42.811077,-0.121642,141.091187,47.192402,105.850517,-179.918991,77.691376,178.168350,139.903030,59.592373,221.493179
389,6.483333,-0.289122,42.813717,-0.110942,141.090424,47.193672,105.849098,166.976181,-87.647308,-10.810704,139.934662,59.541790,221.311020
390,6.500000,-0.284788,42.812557,-0.112420,141.090164,47.191822,105.849396,-178.463516,77.877136,177.586502,139.982452,59.464943,221.134430
391,6.516667,-0.274419,42.812572,-0.119005,141.091949,47.190582,105.850136,-178.454254,78.027939,177.582199,140.012665,59.389854,220.959686
392,6.533333,-0.280332,42.810760,-0.115202,141.090820,47.193333,105.849693,-176.358276,77.987938,175.820541,140.056213,59.315651,220.786148
393,6.550000,-0.280703,42.815487,-0.116305,141.090317,47.193295,105.850563,-177.427383,78.131409,177.011093,140.078522,59.244328,220.614075
394,6.566667,-0.277707,42.806656,-0.116251,141.091949,47.190929,105.849838,-176.907440,78.124039,176.449341,140.115082,59.171192,220.439575
395,6.583333,-0.282349,42.815132,-0.116408,141.090225,47.192699,105.849586,-176.462784,78.075462,175.898636,140.145737,59.101559,220.267181
396,6.600000,-0.281002,42.818295,-0.121489,141.089737,47.192192,105.850243,-177.949249,78.307213,176.663635,140.184326,59.036148,220.095032
397,6.616667,-0.276233,42.813034,-0.117245,141.091171,47.190342,105.849327,-179.754303,78.423546,178.157547,140.220642,58.971012,219.920486
398,6.633333,-0.285040,42.807007,-0.117058,141.089996,47.193832,105.850861,-178.980270,78.219383,177.434952,140.238449,58.914970,219.745468
399,6.650000,-0.274506,42.817425,-0.122336,141.089920,47.193790,105.850090,179.824249,78.527084,178.169235,140.263016,58.853745,219.569061
400,6.666667,-0.288816,42.805187,-0.114039,141.090820,47.192371,105.851295,168.053467,-86.888451,-8.964717,140.286789,58.796658,219.399719
401,6.683333,-0.283806,42.813400,-0.113537,141.090149,47.193943,105.850693,-179.950699,78.755180,177.798370,140.324051,58.742722,219.227783
402,6.700000,-0.272404,42.820946,-0.127850,141.089600,47.192635,105.849731,-178.756958,78.850456,177.115753,140.345535,58.693417,219.058655
403,6.716667,-0.281094,42.806778,-0.116669,141.091415,47.191608,105.850578,-177.926239,78.983292,176.114655,140.377029,58.641560,218.890381
404,6.733333,-0.279329,42.814754,-0.117688,141.090240,47.192986,105.849922,-178.156311,79.150436,177.040649,140.392761,58.601643,218.719620
405,6.750000,-0.284200,42.816586,-0.115420,141.090027,47.193546,105.850243,-175.996399,79.123787,175.320862,140.414978,58.558201,218.550278
406,6.766667,-0.280183,42.811325,-0.115737,141.091568,47.190392,105.849480,-176.352417,79.254021,175.815933,140.434586,58.531593,218.378922
407,6.783333,-0.286654,42.814999,-0.112896,141.089783,47.193417,105.850754,-175.253754,79.178406,175.141281,140.451553,58.505936,218.208145
408,6.800000,-0.289540,42.805840,-0.108851,141.090469,47.193317,105.850769,-175.672058,79.278091,174.998337,140.476273,58.477383,218.041855
409,6.816667,-0.279514,42.810265,-0.117031,141.091812,47.191082,105.850494,-177.813629,79.396454,177.085037,140.480789,58.460457,217.870636
410,6.833333,-0.281777,42.817284,-0.117950,141.089828,47.194019,105.850563,-178.696808,79.517334,177.633331,140.500641,58.452503,217.692307
411,6.850000,-0.282989,42.812382,-0.117686,141.089874,47.193085,105.850517,-179.968704,79.447876,178.517914,140.514389,58.433754,217.526276
412,6.866667,-0.275032,42.809475,-0.117283,141.091293,47.191612,105.849854,178.170456,79.779518,179.997391,140.533447,58.419312,217.348343
413,6.883333,-0.283967,42.814617,-0.117635,141.090103,47.192146,105.849960,171.108780,-85.914932,-5.906472,140.526031,58.388161,217.152527
414,6.900000,-0.286584,42.814438,-0.117520,141.090256,47.193085,105.850616,176.584579,-85.639900,-0.743784,140.550812,58.368038,216.986160
415,6.916667,-0.279005,42.812836,-0.120241,141.090256,47.190727,105.850128,169.938873,-85.776154,-7.409866,140.573792,58.351528,216.844696
416,6.933333,-0.284033,42.812737,-0.116117,141.089951,47.192841,105.850922,-179.999786,80.062416,178.479156,140.582764,58.334137,216.671112
417,6.950000,-0.276375,42.818020,-0.118716,141.089371,47.192661,105.850304,-178.664856,80.139000,177.553848,140.598816,58.286114,216.515732
418,6.966667,-0.280955,42.810959,-0.115612,141.089935,47.193592,105.851768,-175.895691,80.110390,175.022934,140.621979,58.253181,216.348953
419,6.983333,-0.287391,42.817112,-0.116810,141.089706,47.194141,105.851257,-176.893463,80.248993,176.349533,140.624222,58.214043,216.176437
420,7.000000,-0.279211,42.817116,-0.117559,141.090317,47.191536,105.849945,-178.180420,80.328194,176.741196,140.627426,58.179527,216.010406
421,7.016667,-0.278922,42.820538,-0.125397,141.090088,47.193203,105.851433,-178.475723,80.376884,176.977478,140.659302,58.139927,215.829544
422,7.033333,-0.283617,42.812798,-0.116044,141.089264,47.193233,105.850517,178.400757,80.548897,179.336548,140.670532,58.098774,215.652344
423,7.050000,-0.284038,42.811020,-0.118430,141.089539,47.192657,105.850647,177.520493,-84.901520,0.445461,140.682465,58.036011,215.439102
424,7.066667,-0.279896,42.813820,-0.123211,141.090744,47.191437,105.851128,178.588181,80.632233,179.044891,140.706772,58.013260,215.277390
425,7.083333,-0.285759,42.815475,-0.118673,141.089081,47.194225,105.850517,177.854401,80.659302,179.183380,140.729279,57.962997,215.119308
426,7.100000,-0.282750,42.814987,-0.117323,141.090927,47.194427,105.851067,179.619278,80.896225,178.813812,140.744629,57.881714,214.932037
427,7.116667,-0.278653,42.814678,-0.124905,141.090668,47.190098,105.850601,-179.746399,80.868805,177.731110,140.762192,57.816021,214.777420
428,7.133333,-0.284072,42.816540,-0.119447,141.089310,47.193428,105.850342,-178.214783,80.985588,176.669281,140.772812,57.756203,214.600082
429,7.150000,-0.279820,42.817566,-0.121216,141.090546,47.192337,105.849480,-176.992203,80.843102,176.002701,140.787903,57.681049,214.435440
430,7.166667,-0.282594,42.814899,-0.115997,141.090607,47.191765,105.850090,-177.831573,80.974693,176.748596,140.813004,57.613136,214.256241
431,7.183333,-0.283789,42.819599,-0.123417,141.089478,47.192757,105.850723,-177.582886,80.842812,176.537582,140.840408,57.549656,214.073471
432,7.200000,-0.285095,42.814781,-0.117136,141.090149,47.193501,105.850098,178.990463,81.095100,179.092148,140.868195,57.480980,213.883087
433,7.216667,-0.272982,42.818588,-0.122340,141.091064,47.192265,105.850578,175.449554,-84.551659,-0.769870,140.881439,57.401062,213.664368
434,7.233333,-0.283085,42.818855,-0.125922,141.090576,47.193634,105.849838,174.834091,-84.201157,0.039938,140.941589,57.290138,213.535263
435,7.250000,-0.285553,42.814144,-0.117499,141.089981,47.192913,105.850327,-178.831268,80.674965,177.745438,140.859421,57.322681,213.342865
436,7.266667,-0.282163,42.813736,-0.121942,141.090942,47.192135,105.851196,-177.059998,81.105675,177.241501,140.921524,57.243217,213.138275
437,7.283333,-0.283119,42.821903,-0.122292,141.089798,47.193886,105.851028,-176.709869,81.267883,174.571686,140.970703,57.091194,212.954330
438,7.300000,-0.279691,42.816467,-0.124381,141.090424,47.192703,105.850693,-175.519028,81.375198,174.584671,140.994202,57.020084,212.774628
439,7.316667,-0.276695,42.818104,-0.121561,141.091080,47.191250,105.849861,-175.525589,81.340973,173.998199,141.023041,56.948246,212.596039
440,7.333333,-0.284696,42.814682,-0.120509,141.089111,47.193863,105.850891,-177.964111,81.501137,176.955475,141.029449,56.858929,212.377670
441,7.350000,-0.286256,42.812378,-0.117447,141.089325,47.192982,105.851089,178.552628,81.498489,179.981537,141.058777,56.844296,212.204361
442,7.366667,-0.285092,42.809341,-0.117051,141.090668,47.191303,105.850433,173.220261,-83.851822,-1.762121,141.125519,56.688766,211.990784
443,7.383333,-0.287933,42.811863,-0.120950,141.089417,47.194672,105.851685,178.828278,-83.991463,0.692555,141.156769,56.577980,211.840408
444,7.400000,-0.289314,42.811790,-0.113419,141.089539,47.194038,105.851494,175.160065,-84.036446,-3.078178,141.182358,56.502182,211.642578
445,7.416667,-0.283698,42.813927,-0.120138,141.090698,47.192486,105.851074,-177.271957,81.497070,176.012085,141.164185,56.574844,211.378647
446,7.433333,-0.288605,42.814610,-0.124175,141.089447,47.194012,105.851555,-174.072906,81.201553,177.217484,141.206329,56.467426,211.218765
447,7.450000,-0.291651,42.818520,-0.115992,141.089905,47.193726,105.850815,-175.451019,81.542236,175.327362,141.217026,56.441833,210.956909
448,7.466667,-0.288054,42.808224,-0.117150,141.091370,47.191654,105.850937,-174.593002,81.033791,177.020370,141.248459,56.366467,210.789078
449,7.483333,-0.285875,42.819557,-0.123268,141.089813,47.193634,105.851044,177.642090,-84.064140,-1.509028,141.315643,56.207752,210.595230
450,7.500000,-0.287242,42.818478,-0.117193,141.089539,47.194237,105.851509,173.370300,-84.112877,-5.442846,141.354385,56.163860,210.371475
451,7.516667,-0.289516,42.806923,-0.117583,141.090988,47.191822,105.851593,-179.399872,81.204041,-179.967667,141.269852,56.291550,210.101151
452,7.533333,-0.291462,42.817684,-0.119227,141.090134,47.193092,105.851044,-178.701355,81.500320,177.471283,141.357437,56.192642,209.899002
453,7.550000,-0.286769,42.815331,-0.118745,141.089874,47.193176,105.851234,-177.176514,81.513443,176.767563,141.370743,56.101215,209.657867
454,7.566667,-0.288168,42.811638,-0.120029,141.091782,47.190239,105.850914,-174.785980,81.310188,173.736115,141.410904,56.057613,209.461136
455,7.583333,-0.284089,42.809250,-0.122030,141.090134,47.193604,105.851257,-172.675171,81.174561,172.397385,141.432373,56.002831,209.226303
456,7.600000,-0.294602,42.812912,-0.115765,141.090942,47.192776,105.850533,-175.214813,81.300537,174.323074,141.453308,55.957829,208.996506
457,7.616667,-0.284110,42.805569,-0.115625,141.091736,47.189594,105.850067,-175.753128,81.005280,175.487854,141.478867,55.955498,208.786560
458,7.633333,-0.288985,42.815388,-0.118881,141.090073,47.193748,105.852219,175.008438,-84.444412,-3.568446,141.554947,55.778664,208.620575
459,7.650000,-0.298839,42.814487,-0.116307,141.089874,47.193264,105.851105,173.526978,-84.445847,-4.695714,141.584808,55.728043,208.402039
460,7.666667,-0.285311,42.807259,-0.118907,141.090973,47.192307,105.852386,174.914261,-84.653542,-3.884995,141.603363,55.675171,208.184509
461,7.683333,-0.291795,42.813789,-0.116957,141.089996,47.193634,105.851212,-177.223557,81.071693,176.802567,141.586838,55.705112,207.912201
462,7.700000,-0.287236,42.812149,-0.121355,141.090149,47.193249,105.850479,-173.966217,80.927628,173.428925,141.589752,55.647449,207.694244
463,7.716667,-0.291743,42.806290,-0.117066,141.091782,47.190422,105.851196,-174.005600,80.728394,173.949509,141.610962,55.599743,207.484268
464,7.733333,-0.294335,42.814243,-0.117793,141.089676,47.193695,105.851295,167.297241,-84.710281,-10.709643,141.623734,55.529541,207.248093
465,7.750000,-0.287959,42.817097,-0.121511,141.090057,47.193115,105.851234,-171.929459,79.938248,176.046570,141.630829,55.532223,207.101318
466,7.766667,-0.287474,42.808872,-0.113884,141.090851,47.191395,105.851257,174.024063,-84.916801,-4.937204,141.711365,55.352562,206.893875
467,7.783333,-0.287876,42.824104,-0.124894,141.090042,47.192341,105.851051,171.513367,-85.017799,-7.377055,141.727524,55.308170,206.680389
468,7.800000,-0.289391,42.817181,-0.118676,141.090363,47.192944,105.851593,175.077347,-85.012825,-4.204487,141.734177,55.248158,206.471497
469,7.816667,-0.280650,42.807186,-0.118908,141.091522,47.190838,105.851112,-173.907135,80.108910,175.196259,141.672745,55.359779,206.200989
470,7.833333,-0.290040,42.815441,-0.117826,141.090225,47.194504,105.850891,-173.928406,80.426254,174.017105,141.710251,55.224354,205.989243
471,7.850000,-0.281976,42.815960,-0.121611,141.090942,47.193134,105.850807,-173.469910,80.264023,173.078735,141.724945,55.196236,205.800842
472,7.866667,-0.286321,42.809925,-0.118587,141.091599,47.190983,105.851173,-174.570633,80.306641,174.124710,141.732697,55.126648,205.571609
473,7.883333,-0.284557,42.811756,-0.118544,141.090073,47.191856,105.850281,-177.479736,80.375465,177.229935,141.747696,55.128391,205.359024
474,7.900000,-0.280815,42.820702,-0.120639,141.089645,47.192692,105.850388,-177.480881,80.375046,177.231689,141.807541,54.957085,205.215836
475,7.916667,-0.281076,42.805443,-0.121868,141.091125,47.191883,105.851173,-177.464828,80.374146,177.216049,141.811096,54.919373,205.007599
476,7.933333,-0.286845,42.808971,-0.118084,141.089355,47.194370,105.851273,-177.467926,80.374321,177.219971,141.816544,54.877617,204.803635
477,7.950000,-0.291158,42.808331,-0.114283,141.090424,47.193226,105.851639,172.851196,-85.422134,-7.396170,141.815659,54.818832,204.608444
478,7.966667,-0.288625,42.808334,-0.117408,141.091232,47.190968,105.850945,172.862640,-85.423851,-7.382189,141.764694,54.937988,204.342651
479,7.983333,-0.286304,42.816692,-0.120954,141.089905,47.194012,105.850754,179.186722,-85.663261,-5.108429,141.783081,54.804253,204.180313
480,8.000000,-0.291173,42.817841,-0.124754,141.089539,47.194038,105.851303,-168.012299,79.586433,172.715652,141.770706,54.823017,204.000977
481,8.016667,-0.288083,42.807648,-0.118989,141.091080,47.190346,105.850922,172.610580,-85.685890,-6.969542,141.806976,54.669773,203.809189
482,8.033333,-0.289678,42.810238,-0.117716,141.090225,47.192066,105.849861,172.626846,-85.687668,-6.952779,141.812210,54.621918,203.604172
483,8.050000,-0.293108,42.807705,-0.117462,141.090866,47.193317,105.850433,172.648666,-85.690071,-6.930045,141.811234,54.576218,203.405594
484,8.066667,-0.281783,42.807690,-0.121278,141.091858,47.189754,105.850281,172.667389,-85.692635,-6.909548,141.804245,54.536926,203.211426
485,8.083333,-0.294009,42.812126,-0.113058,141.090485,47.192814,105.850830,172.667831,-85.696045,-6.908629,141.804642,54.485748,203.007858
486,8.100000,-0.289094,42.809887,-0.117355,141.090668,47.190720,105.850288,172.672791,-85.699409,-6.902357,141.807495,54.427074,202.809937
487,8.116667,-0.287395,42.807949,-0.114459,141.091125,47.190933,105.851105,172.622116,-85.795044,-6.934543,141.794250,54.384758,202.622055
488,8.133333,-0.292371,42.814457,-0.123640,141.089767,47.193153,105.850410,172.759949,-86.012810,-6.684480,141.773132,54.289131,202.409622
489,8.150000,-0.284519,42.812622,-0.120901,141.089615,47.194462,105.852165,172.659653,-86.045746,-6.786987,141.774933,54.225910,202.218765
490,8.166667,-0.282705,42.805882,-0.116150,141.090485,47.191586,105.851410,-174.947815,78.889221,177.918915,141.763062,54.257786,202.018982
491,8.183333,-0.280166,42.817154,-0.124536,141.089584,47.193413,105.850792,-174.946106,78.888550,177.915619,141.788895,54.108192,201.826767
492,8.200000,-0.291765,42.811329,-0.113178,141.089539,47.192947,105.850563,-178.780457,79.196579,177.154694,141.749847,54.159046,201.594925
493,8.216667,-0.276430,42.809883,-0.116709,141.091156,47.189766,105.850311,-178.783737,79.197792,177.159302,141.727417,54.074280,201.381607
494,8.233333,-0.285636,42.813541,-0.122144,141.089554,47.194271,105.850769,-178.783249,79.198189,177.157700,141.768158,53.925652,201.184036
495,8.250000,-0.286856,42.806381,-0.115422,141.089203,47.193317,105.851448,-176.747498,78.777313,178.916763,141.758682,53.869827,201.024033
496,8.266667,-0.285363,42.806515,-0.115713,141.091599,47.192333,105.851837,-172.290634,79.229988,171.211090,141.733337,53.887714,200.801010
497,8.283333,-0.293051,42.809002,-0.113072,141.090149,47.194592,105.851219,-179.260773,79.069260,177.627701,141.741180,53.750694,200.586563
498,8.300000,-0.290265,42.812649,-0.113595,141.090515,47.192886,105.850983,-179.265686,79.069221,177.632370,141.742783,53.689690,200.416977
499,8.316667,-0.288527,42.805187,-0.116319,141.090729,47.191029,105.850563,-179.265930,79.069664,177.631165,141.754181,53.593506,200.209473
500,8.333333,-0.288962,42.814373,-0.117891,141.089432,47.194027,105.851746,179.414459,79.141716,178.473465,141.762360,53.506027,200.015442
501,8.350000,-0.293757,42.805771,-0.111838,141.089981,47.192806,105.849922,179.415955,79.139214,178.472504,141.743500,53.453053,199.816330
502,8.366667,-0.282261,42.814781,-0.121031,141.091171,47.191631,105.851151,179.414215,79.139008,178.474258,141.770584,53.325958,199.609802
503,8.383333,-0.284343,42.811733,-0.115655,141.089447,47.193985,105.851891,179.414810,79.137535,178.470932,141.772675,53.242599,199.414642
504,8.400000,-0.289323,42.811241,-0.115357,141.088928,47.194893,105.852631,179.421661,79.136299,178.464630,141.765274,53.153664,199.197739
505,8.416667,-0.278596,42.812717,-0.120800,141.090652,47.190216,105.851517,179.424652,79.135910,178.461136,141.782822,53.078747,199.012894
506,8.433333,-0.284038,42.817249,-0.116146,141.089981,47.192257,105.850586,179.427994,79.133408,178.457245,141.782532,52.987827,198.809036
507,8.450000,-0.289423,42.816341,-0.118968,141.089752,47.192417,105.850670,179.425003,79.131866,178.459656,141.783173,52.900444,198.607208
508,8.466667,-0.285596,42.808434,-0.118082,141.091522,47.190826,105.850983,179.427689,79.130119,178.456818,141.792038,52.825947,198.403900
509,8.483333,-0.291129,42.816238,-0.115257,141.089722,47.193085,105.851021,179.430954,79.127739,178.454269,141.807266,52.733932,198.205643
510,8.500000,-0.292397,42.811333,-0.115909,141.090469,47.191643,105.850243,179.431046,79.127335,178.454315,141.809708,52.662827,198.006912
511,8.516667,-0.284558,42.809288,-0.118418,141.091339,47.191383,105.851196,179.437469,79.125267,178.447556,141.821945,52.590252,197.798782
512,8.533333,-0.284834,42.818821,-0.122485,141.089920,47.193146,105.850937,179.738342,78.793129,178.687943,141.836029,52.513840,197.598862
513,8.550000,-0.287924,42.815243,-0.117612,141.090744,47.192986,105.851425,-179.917572,78.880936,178.332932,141.839737,52.439411,197.375214
514,8.566667,-0.285067,42.811073,-0.120712,141.090942,47.192226,105.851402,-179.907471,78.882149,178.323013,141.852325,52.374290,197.175247
515,8.583333,-0.287072,42.818573,-0.122147,141.089035,47.194069,105.851364,-179.913803,78.883041,178.330032,141.860931,52.326263,196.999664
516,8.600000,-0.284033,42.814072,-0.123733,141.090302,47.192585,105.850853,-179.910385,78.883514,178.325470,141.876633,52.264820,196.795944
517,8.616667,-0.285194,42.807186,-0.119211,141.090927,47.191650,105.851540,179.618515,79.218483,177.859970,141.875443,52.234070,196.608002
518,8.633333,-0.287272,42.816933,-0.119856,141.090088,47.192654,105.851212,179.649551,79.132767,178.067032,141.903870,52.138210,196.380371
519,8.650000,-0.284931,42.822445,-0.125966,141.089935,47.193512,105.851410,159.471527,-86.070526,-19.128263,141.916626,52.108582,196.228790
520,8.666667,-0.285906,42.814247,-0.116656,141.090561,47.191067,105.851624,159.453323,-86.070114,-19.146172,141.918427,52.037167,196.008087
521,8.683333,-0.291509,42.817833,-0.120669,141.089874,47.196243,105.852081,159.439041,-86.069595,-19.160368,141.951645,51.954685,195.800262
522,8.700000,-0.282701,42.817425,-0.122988,141.090210,47.193180,105.851074,159.426895,-86.069069,-19.172470,141.962723,51.895809,195.609818
523,8.716667,-0.283490,42.812588,-0.115710,141.091049,47.191490,105.851578,159.414337,-86.068825,-19.184830,141.993225,51.838745,195.447937
524,8.733333,-0.279534,42.822308,-0.125628,141.088989,47.193424,105.850769,159.394836,-86.068420,-19.204124,141.996857,51.782696,195.257629
525,8.750000,-0.281596,42.815445,-0.122785,141.089890,47.193222,105.851242,177.444611,78.690231,-177.888870,142.024612,51.711388,195.075348
526,8.766667,-0.282873,42.813782,-0.118377,141.091019,47.191391,105.851128,177.441025,78.689583,-177.885315,142.030243,51.665783,194.906158
527,8.783333,-0.288210,42.821606,-0.119548,141.089447,47.194191,105.851654,176.305237,78.981628,-177.487747,142.064178,51.586407,194.718323
528,8.800000,-0.281988,42.819729,-0.121005,141.090805,47.192326,105.851151,176.306976,78.980484,-177.488968,142.099701,51.504456,194.540329
529,8.816667,-0.288461,42.813919,-0.119064,141.091339,47.191395,105.852081,176.308838,78.979774,-177.490646,142.117325,51.421757,194.373886
530,8.833333,-0.281206,42.815796,-0.118033,141.089661,47.194054,105.851601,176.315063,78.978973,-177.496414,142.160934,51.364719,194.223648
531,8.850000,-0.295200,42.813572,-0.115635,141.090073,47.193314,105.851837,-174.223923,78.581627,174.018448,142.139847,51.297234,194.115845
532,8.866667,-0.274807,42.814346,-0.122542,141.091949,47.191452,105.851189,168.423660,-86.397827,-5.642861,142.235550,51.153606,193.920410
533,8.883333,-0.286650,42.816849,-0.121724,141.089630,47.192535,105.851151,168.425629,-86.397827,-5.641439,142.248566,51.124008,193.711929
534,8.900000,-0.286648,42.811863,-0.117143,141.090256,47.191204,105.850479,168.425995,-86.397766,-5.641516,142.291824,51.040722,193.578598
535,8.916667,-0.277915,42.815113,-0.123194,141.091080,47.191284,105.851654,164.716537,-86.719704,-13.653089,142.302200,50.980007,193.420135
536,8.933333,-0.285542,42.817207,-0.119472,141.089676,47.194813,105.851891,164.712509,-86.719666,-13.657124,142.343796,50.873608,193.276138
537,8.950000,-0.285936,42.814476,-0.120887,141.090714,47.191887,105.849945,164.706802,-86.719551,-13.662620,142.368179,50.824253,193.165924
538,8.966667,-0.280404,42.806728,-0.113631,141.091599,47.189838,105.849876,164.702057,-86.719498,-13.667411,142.419708,50.720280,192.989792
539,8.983333,-0.286311,42.817089,-0.122901,141.089981,47.193546,105.851280,164.699661,-86.719635,-13.669868,142.440643,50.684029,192.885284
540,9.000000,-0.285296,42.814583,-0.121228,141.090256,47.192509,105.851196,164.685593,-86.719269,-13.684052,142.499161,50.572090,192.738586
541,9.016667,-0.276858,42.809101,-0.120752,141.092102,47.190964,105.852379,164.694000,-86.720474,-13.675448,142.522354,50.496208,192.595901
542,9.033333,-0.281955,42.820965,-0.124953,141.089996,47.193230,105.851326,164.692047,-86.720398,-13.677352,142.510849,50.419788,192.546814
543,9.050000,-0.287305,42.816929,-0.121071,141.089554,47.194084,105.852303,164.694229,-86.720642,-13.675171,142.537720,50.382179,192.431564
544,9.066667,-0.286350,42.806629,-0.116023,141.091187,47.192513,105.852509,164.692657,-86.720467,-13.676770,142.616943,50.308102,192.242203
545,9.083333,-0.288202,42.820423,-0.119694,141.090286,47.193253,105.851028,164.691025,-86.720245,-13.678438,142.650269,50.234787,192.121872
546,9.100000,-0.288624,42.814377,-0.116862,141.089569,47.192429,105.851135,163.675659,-86.814766,-14.708983,142.674225,50.209843,192.048111
547,9.116667,-0.281375,42.813789,-0.118718,141.090561,47.192223,105.852043,163.671509,-86.814583,-14.713192,142.702454,50.115349,191.908127
548,9.133333,-0.288162,42.818077,-0.122358,141.089417,47.195000,105.851997,162.035614,-86.900597,-16.393358,142.749451,50.081970,191.845581
549,9.150000,-0.286140,42.819038,-0.119399,141.090393,47.193180,105.851219,158.056946,-87.132019,-20.478205,142.776489,50.011993,191.745255
