Format Version,1.23,Take Name,spm,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2023-05-31 02.37.19.681 PM,Capture Start Frame,12481938,Total Frames in Take,1440,Total Exported Frames,1440,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,spm,spm,spm,spm,spm,spm,cf,cf,cf,cf,cf,cf
,ID,"FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
94,1.566667,0.561571,3.278552,-0.024203,0.958935,1.341178,0.509187,-5.920910,-8.899267,175.857941,1.072260,0.071825,2.150831
95,1.583333,0.438663,3.192386,-0.082574,0.958939,1.341514,0.509081,-5.920908,-8.899266,175.857956,1.072258,0.071835,2.150834
96,1.600000,1.494592,-0.770345,179.860138,0.959008,1.341581,0.509259,-5.920907,-8.899266,175.857971,1.072268,0.071840,2.150830
97,1.616667,0.522894,3.258150,-0.015560,0.958934,1.341195,0.509222,-5.920910,-8.899264,175.857971,1.072268,0.071832,2.150832
98,1.633333,0.542153,3.248349,-0.016671,0.958953,1.341177,0.509166,-5.920922,-8.899155,175.858185,1.072256,0.071772,2.150869
99,1.650000,0.548922,3.312221,-0.125917,0.959010,1.341584,0.509281,-5.920924,-8.899150,175.858185,1.072269,0.071839,2.150825
100,1.666667,0.516928,3.245168,-0.012945,0.958941,1.341185,0.509211,-5.920924,-8.899151,175.858200,1.072268,0.071846,2.150829
101,1.683333,0.526693,3.255303,-0.108535,0.959013,1.341584,0.509263,-5.920924,-8.899147,175.858200,1.072254,0.071815,2.150830
102,1.700000,1.463202,-0.769803,179.863693,0.958978,1.341534,0.509178,-5.920926,-8.899148,175.858200,1.072268,0.071845,2.150820
103,1.716667,0.537559,3.293496,-0.026582,0.958947,1.341180,0.509206,-5.920929,-8.899146,175.858200,1.072276,0.071837,2.150831
104,1.733333,0.545708,3.243395,-0.011386,0.958943,1.341189,0.509201,-5.920931,-8.899144,175.858215,1.072252,0.071820,2.150835
105,1.750000,0.547274,3.286726,-0.122607,0.958998,1.341550,0.509229,-5.920931,-8.899141,175.858215,1.072276,0.071858,2.150827
106,1.766667,1.502718,-0.768487,179.856735,0.959003,1.341558,0.509250,-5.920933,-8.899134,175.858231,1.072264,0.071833,2.150830
107,1.783333,0.524156,3.246065,-0.017806,0.958951,1.341177,0.509185,-5.920932,-8.899131,175.858231,1.072257,0.071819,2.150831
108,1.800000,0.544891,3.277039,-0.024745,0.958954,1.341200,0.509234,-5.920941,-8.899124,175.858231,1.072272,0.071852,2.150823
109,1.816667,0.561510,3.293602,-0.128522,0.958996,1.341551,0.509221,-5.920979,-8.898871,175.858673,1.072268,0.071787,2.150861
110,1.833333,0.526494,3.252476,-0.015678,0.958949,1.341183,0.509180,-5.920980,-8.898870,175.858673,1.072257,0.071814,2.150833
111,1.850000,0.560302,3.280657,-0.123420,0.958984,1.341548,0.509208,-5.920980,-8.898869,175.858688,1.072268,0.071845,2.150823
112,1.866667,0.446922,3.178376,0.008922,0.958864,1.341128,0.509019,-5.920981,-8.898866,175.858704,1.072269,0.071836,2.150828
113,1.883333,0.540004,3.274399,-0.112358,0.959010,1.341570,0.509230,-5.920981,-8.898862,175.858719,1.072250,0.071817,2.150829
114,1.900000,0.559505,3.273543,-0.024678,0.958961,1.341202,0.509252,-5.920981,-8.898867,175.858719,1.072271,0.071851,2.150823
115,1.916667,0.541179,3.305718,-0.121025,0.959005,1.341577,0.509274,-5.920984,-8.898864,175.858719,1.072264,0.071845,2.150827
116,1.933333,1.460121,-0.794582,179.874634,0.959004,1.341564,0.509242,-5.920986,-8.898858,175.858734,1.072254,0.071816,2.150832
117,1.950000,1.461652,-0.757243,179.858795,0.959002,1.341557,0.509234,-5.920986,-8.898854,175.858734,1.072269,0.071831,2.150823
118,1.966667,1.455226,-0.773725,179.862625,0.958980,1.341547,0.509214,-5.920986,-8.898853,175.858734,1.072270,0.071846,2.150829
119,1.983333,1.482525,-0.811946,179.872025,0.958986,1.341545,0.509188,-5.920987,-8.898852,175.858734,1.072254,0.071827,2.150831
120,2.000000,0.550625,3.276057,-0.025525,0.958946,1.341184,0.509201,-5.920987,-8.898849,175.858749,1.072265,0.071845,2.150831
121,2.016667,0.429734,3.171249,0.015001,0.958863,1.341122,0.509022,-5.920978,-8.898847,175.858734,1.072271,0.071851,2.150823
122,2.033333,0.493259,3.256476,-0.098580,0.959004,1.341570,0.509241,-5.920976,-8.898843,175.858749,1.072255,0.071829,2.150837
123,2.050000,1.464424,-0.778878,179.866364,0.958992,1.341533,0.509203,-5.920977,-8.898839,175.858749,1.072261,0.071828,2.150828
124,2.066667,0.461051,3.189717,0.007576,0.958878,1.341135,0.509041,-5.920980,-8.898836,175.858749,1.072269,0.071844,2.150828
125,2.083333,0.532712,3.281366,-0.114099,0.959002,1.341555,0.509220,-5.920977,-8.898837,175.858765,1.072256,0.071827,2.150827
126,2.100000,1.458425,-0.762562,179.864197,0.959001,1.341565,0.509245,-5.920979,-8.898835,175.858765,1.072271,0.071843,2.150829
127,2.116667,0.553190,3.262258,-0.019430,0.958941,1.341192,0.509222,-5.920978,-8.898838,175.858765,1.072266,0.071841,2.150832
128,2.133333,0.554200,3.275481,-0.118967,0.958985,1.341540,0.509161,-5.920980,-8.898836,175.858780,1.072251,0.071830,2.150835
129,2.150000,0.527444,3.258762,-0.015638,0.958946,1.341194,0.509217,-5.920981,-8.898834,175.858780,1.072266,0.071838,2.150834
130,2.166667,0.553342,3.289817,-0.124698,0.959007,1.341576,0.509269,-5.920982,-8.898829,175.858795,1.072260,0.071830,2.150828
131,2.183333,1.455688,-0.771942,179.867386,0.959006,1.341583,0.509261,-5.920980,-8.898828,175.858810,1.072260,0.071823,2.150832
132,2.200000,1.374049,-0.861036,179.897293,0.958915,1.341517,0.509077,-5.920981,-8.898825,175.858810,1.072273,0.071846,2.150823
133,2.216667,0.564184,3.278269,-0.027890,0.958936,1.341183,0.509194,-5.920979,-8.898822,175.858826,1.072260,0.071834,2.150821
134,2.233333,0.489219,3.252531,-0.105222,0.959000,1.341545,0.509186,-5.920980,-8.898819,175.858826,1.072255,0.071815,2.150836
135,2.250000,0.537227,3.257588,-0.017981,0.958931,1.341184,0.509214,-5.920981,-8.898824,175.858826,1.072258,0.071827,2.150824
136,2.266667,0.522695,3.285537,-0.117882,0.958993,1.341552,0.509204,-5.920981,-8.898824,175.858826,1.072260,0.071836,2.150826
137,2.283333,1.455526,-0.780199,179.872391,0.959018,1.341580,0.509246,-5.920981,-8.898823,175.858841,1.072257,0.071817,2.150829
138,2.300000,1.428471,-0.765391,179.865601,0.958991,1.341556,0.509229,-5.920981,-8.898821,175.858856,1.072267,0.071843,2.150818
139,2.316667,1.474842,-0.749040,179.855194,0.958993,1.341561,0.509240,-5.920985,-8.898817,175.858856,1.072265,0.071846,2.150823
140,2.333333,1.439767,-0.781085,179.869904,0.959006,1.341562,0.509246,-5.920983,-8.898815,175.858856,1.072259,0.071820,2.150827
141,2.350000,1.470496,-0.785061,179.865433,0.958994,1.341554,0.509232,-5.920983,-8.898815,175.858871,1.072268,0.071840,2.150822
142,2.366667,0.550560,3.250548,-0.018544,0.958947,1.341188,0.509209,-5.920985,-8.898813,175.858871,1.072275,0.071846,2.150817
143,2.383333,0.533070,3.292759,-0.118215,0.958994,1.341559,0.509203,-5.920987,-8.898813,175.858871,1.072265,0.071835,2.150827
144,2.400000,1.434197,-0.794166,179.869431,0.959006,1.341567,0.509242,-5.920987,-8.898809,175.858887,1.072267,0.071845,2.150821
145,2.416667,1.461984,-0.759352,179.863113,0.958988,1.341553,0.509203,-5.920984,-8.898808,175.858887,1.072267,0.071844,2.150823
146,2.433333,1.482852,-0.779979,179.865341,0.959012,1.341566,0.509259,-5.920986,-8.898804,175.858902,1.072256,0.071821,2.150828
147,2.450000,1.377066,-0.872352,179.906601,0.958916,1.341506,0.509059,-5.920989,-8.898803,175.858902,1.072264,0.071845,2.150828
148,2.466667,1.493223,-0.751756,179.854095,0.958983,1.341540,0.509203,-5.920995,-8.898798,175.858902,1.072264,0.071852,2.150820
149,2.483333,1.479815,-0.756287,179.860550,0.958998,1.341544,0.509198,-5.920995,-8.898795,175.858917,1.072256,0.071815,2.150831
150,2.500000,1.506587,-0.718046,179.845551,0.958991,1.341549,0.509208,-5.920996,-8.898790,175.858917,1.072264,0.071844,2.150828
151,2.516667,-179.466400,0.711420,-0.009341,0.959007,1.341559,0.509248,-5.921013,-8.898680,175.859116,1.072270,0.071781,2.150862
152,2.533333,1.441799,-0.736498,179.861603,0.959007,1.341557,0.509236,-5.921013,-8.898675,175.859116,1.072250,0.071825,2.150826
153,2.550000,-178.641174,-3.200708,179.961914,0.958922,1.341501,0.509064,-5.921012,-8.898673,175.859116,1.072263,0.071837,2.150822
154,2.566667,1.471978,-0.788691,179.869705,0.958978,1.341538,0.509197,-5.921012,-8.898672,175.859116,1.072268,0.071839,2.150824
155,2.583333,1.460471,-0.774934,179.871429,0.959001,1.341574,0.509234,-5.921013,-8.898665,175.859131,1.072263,0.071817,2.150836
156,2.600000,1.364561,-0.873004,179.903214,0.958923,1.341502,0.509045,-5.921016,-8.898662,175.859131,1.072266,0.071838,2.150831
157,2.616667,1.470113,-0.756481,179.861206,0.959004,1.341568,0.509248,-5.921036,-8.898559,175.859299,1.072271,0.071785,2.150863
158,2.633333,1.444223,-0.796384,179.876312,0.959009,1.341568,0.509259,-5.921031,-8.898556,175.859314,1.072255,0.071824,2.150833
159,2.650000,1.478275,-0.753023,179.858887,0.958999,1.341567,0.509278,-5.921036,-8.898554,175.859314,1.072274,0.071848,2.150825
160,2.666667,1.343820,-0.895550,179.913162,0.958911,1.341507,0.509063,-5.921035,-8.898550,175.859314,1.072265,0.071836,2.150834
