Frame,time,spm_rot_x,spm_rot_y,spm_rot_z,spm_pos_x,spm_pos_y,spm_pos_z,cf_rot_x,cf_rot_y,cf_rot_z,cf_pos_x,cf_pos_y,cf_pos_z
357,5.950.000,-27.792,-2.050,64.360,1.292.725,1.349.707,1.111.794,-7.326.093,-53.924.110,172.325.897,1.301.126,1.156.040,2.208.838
358,5.966.667,-27.106,-5.644,67.440,1.292.729,1.349.706,1.111.796,-7.427.678,-54.043.289,172.204.590,1.301.182,1.156.076,2.208.195
359,5.983.333,908.870,-4.007.737,-179.925.888,1.292.674,1.349.703,1.111.795,-7.532.659,-54.077.545,172.036.591,1.301.277,1.156.139,2.207.570
360,6.000.000,900.311,-4.021.039,-179.915.268,1.292.696,1.349.725,1.111.818,-7.428.431,-54.138.866,172.054.001,1.301.346,1.156.219,2.207.007
361,6.016.667,-25.945,-977,62.067,1.292.729,1.349.712,1.111.789,-7.421.835,-54.248.131,172.020.645,1.301.379,1.156.334,2.206.441
362,6.033.333,898.080,-4.021.991,-179.916.946,1.292.693,1.349.720,1.111.811,-7.476.593,-54.292.480,171.967.636,1.301.411,1.156.482,2.205.887
363,6.050.000,-28.310,-1.021,64.471,1.292.725,1.349.711,1.111.779,-7.525.281,-54.306.976,171.990.921,1.301.452,1.156.721,2.205.346
364,6.066.667,-25.932,676,62.718,1.292.729,1.349.712,1.111.786,-7.466.760,-54.309.864,172.051.956,1.301.460,1.156.993,2.204.807
365,6.083.333,-32.706,1.096,63.094,1.292.724,1.349.705,1.111.772,-7.587.680,-54.135.052,171.961.899,1.301.471,1.157.364,2.204.275
366,6.100.000,-28.468,2.277,63.016,1.292.720,1.349.705,1.111.775,-7.559.299,-54.030.388,172.034.195,1.301.496,1.157.755,2.203.833
367,6.116.667,-26.292,220,65.222,1.292.729,1.349.710,1.111.783,-7.684.664,-53.982.533,172.020.660,1.301.468,1.158.259,2.203.326
368,6.133.333,-27.672,-809,65.900,1.292.721,1.349.703,1.111.778,-7.762.039,-53.745.152,171.919.189,1.301.497,1.158.840,2.202.813
369,6.150.000,-31.724,-1.564,63.525,1.292.729,1.349.709,1.111.777,-7.662.589,-53.566.311,171.906.494,1.301.522,1.159.369,2.202.385
370,6.166.667,-26.901,260,63.260,1.292.727,1.349.710,1.111.786,-7.831.455,-53.343.903,171.677.826,1.301.492,1.159.974,2.201.953
371,6.183.333,-34.644,1.624,61.574,1.292.722,1.349.707,1.111.781,-7.786.985,-52.925.442,171.780.487,1.301.523,1.160.611,2.201.487
372,6.200.000,-27.809,1.617,64.181,1.292.724,1.349.706,1.111.783,-7.869.479,-52.661.335,171.776.245,1.301.544,1.161.175,2.201.086
373,6.216.667,-27.420,-449,62.707,1.292.727,1.349.706,1.111.793,-7.979.455,-52.378.113,171.811.874,1.301.544,1.161.805,2.200.627
374,6.233.333,-30.632,-2.256,66.523,1.292.723,1.349.705,1.111.787,-8.079.632,-52.005.421,171.879.105,1.301.605,1.162.432,2.200.207
375,6.250.000,-29.357,-2.100,63.506,1.292.724,1.349.705,1.111.791,-7.952.060,-51.650.940,171.992.035,1.301.668,1.162.951,2.199.842
376,6.266.667,-26.787,-33,63.697,1.292.731,1.349.703,1.111.797,-7.830.588,-51.303.143,172.017.303,1.301.706,1.163.435,2.199.445
377,6.283.333,898.288,-4.025.394,-179.916.046,1.292.690,1.349.723,1.111.819,-7.930.650,-50.801.254,171.893.738,1.301.758,1.163.916,2.198.995
378,6.300.000,-46.489,15.754,50.886,1.292.696,1.349.717,1.111.821,-8.099.292,-50.375.126,171.835.007,1.301.878,1.164.225,2.198.595
379,6.316.667,-25.392,-1.356,63.232,1.292.730,1.349.706,1.111.794,-7.938.142,-49.963.943,172.031.342,1.301.994,1.164.499,2.198.184
380,6.333.333,-31.445,-2.335,64.321,1.292.724,1.349.700,1.111.787,-7.936.458,-49.481.831,172.061.737,1.302.086,1.164.721,2.197.742
381,6.350.000,-41.363,25.486,40.756,1.292.640,1.349.805,1.111.825,-7.700.506,-49.011.082,172.253.601,1.302.206,1.164.892,2.197.309
382,6.366.667,-24.397,-2.420,63.624,1.292.723,1.349.709,1.111.792,-7.689.051,-48.586.544,172.312.378,1.302.368,1.164.917,2.196.905
383,6.383.333,-32.636,-39,65.642,1.292.721,1.349.709,1.111.784,-7.894.814,-48.147.812,172.208.328,1.302.541,1.164.922,2.196.453
384,6.400.000,-30.975,-1.602,63.529,1.292.720,1.349.709,1.111.781,-7.880.017,-47.806.381,172.255.371,1.302.704,1.164.901,2.196.014
385,6.416.667,-27.480,867,62.523,1.292.734,1.349.712,1.111.786,-7.948.707,-47.317.783,172.164.124,1.302.953,1.164.783,2.195.541
386,6.433.333,-31.687,-998,64.335,1.292.720,1.349.706,1.111.775,-7.898.915,-46.814.491,172.327.652,1.303.222,1.164.621,2.195.059
387,6.450.000,-32.390,-2.286,64.633,1.292.717,1.349.705,1.111.775,-7.722.395,-46.341.702,172.569.733,1.303.461,1.164.464,2.194.571
388,6.466.667,-26.247,-1.057,63.174,1.292.724,1.349.709,1.111.780,-7.575.913,-45.847.202,172.695.801,1.303.712,1.164.208,2.194.051
389,6.483.333,906.491,-4.017.787,-179.906.799,1.292.707,1.349.734,1.111.796,-7.308.235,-45.276.993,172.828.720,1.303.986,1.164.003,2.193.619
390,6.500.000,-29.026,-1.107,64.230,1.292.722,1.349.701,1.111.776,-7.124.433,-44.751.282,173.046.021,1.304.259,1.163.662,2.193.086
391,6.516.667,-27.867,1.676,63.574,1.292.733,1.349.704,1.111.782,-7.318.192,-44.430.737,173.189.651,1.304.611,1.163.224,2.192.461
392,6.533.333,-28.672,-2.674,67.196,1.292.723,1.349.703,1.111.781,-7.533.310,-43.858.974,173.147.385,1.304.991,1.162.839,2.191.865
393,6.550.000,-31.352,306,65.831,1.292.722,1.349.708,1.111.786,-7.512.010,-43.324.280,173.432.312,1.305.343,1.162.468,2.191.251
394,6.566.667,-28.891,1.013,64.223,1.292.726,1.349.701,1.111.789,-7.330.696,-42.920.517,173.632.965,1.305.700,1.162.113,2.190.636
395,6.583.333,-30.071,-187,64.004,1.292.723,1.349.700,1.111.783,-7.588.028,-42.302.299,173.382.324,1.306.036,1.161.848,2.189.948
396,6.600.000,-31.566,-1.313,64.910,1.292.728,1.349.704,1.111.787,-7.852.680,-41.853.168,173.442.093,1.306.423,1.161.485,2.189.169
397,6.616.667,-26.932,-831,65.251,1.292.730,1.349.706,1.111.794,-7.609.093,-41.383.965,173.753.601,1.306.810,1.161.191,2.188.412
398,6.633.333,-31.737,-775,63.787,1.292.725,1.349.705,1.111.793,-7.560.005,-40.881.725,173.831.055,1.307.166,1.160.974,2.187.632
399,6.650.000,-30.531,-2.519,64.964,1.292.727,1.349.708,1.111.790,-7.647.065,-40.333.427,173.972.961,1.307.545,1.160.720,2.186.779
400,6.666.667,-26.422,506,62.686,1.292.730,1.349.709,1.111.797,-6.970.774,-39.701.832,174.391.098,1.307.891,1.160.591,2.186.007
401,6.683.333,-32.908,-1.585,63.138,1.292.723,1.349.710,1.111.791,-7.429.035,-39.275.478,174.374.557,1.308.254,1.160.419,2.185.019
402,6.700.000,-31.497,-3.526,65.027,1.292.725,1.349.705,1.111.789,-7.531.545,-38.731.270,174.319.992,1.308.593,1.160.263,2.184.002
403,6.716.667,-27.101,1.491,64.118,1.292.730,1.349.709,1.111.791,-7.283.996,-38.238.743,174.572.769,1.308.945,1.160.065,2.182.950
404,6.733.333,-29.829,-132,65.045,1.292.722,1.349.703,1.111.783,-7.477.947,-37.902.065,174.803.360,1.309.304,1.159.899,2.181.796
405,6.750.000,-26.064,-556,64.723,1.292.727,1.349.712,1.111.784,-7.175.964,-37.157.959,174.905.609,1.309.591,1.159.884,2.180.684
406,6.766.667,-26.888,1.234,61.188,1.292.729,1.349.713,1.111.790,-6.909.339,-36.688.763,175.100.250,1.309.830,1.159.904,2.179.500
407,6.783.333,-31.715,-3.169,65.394,1.292.724,1.349.705,1.111.778,-7.346.868,-36.251.320,174.726.166,1.310.069,1.159.933,2.178.223
408,6.800.000,898.012,-4.022.558,-179.916.504,1.292.693,1.349.729,1.111.811,-7.156.480,-35.752.819,175.037.613,1.310.329,1.159.978,2.176.888
409,6.816.667,-15.667,13.595,55.537,1.292.722,1.349.694,1.111.764,-6.678.720,-35.215.046,175.265.518,1.310.519,1.159.995,2.175.505
410,6.833.333,-30.803,181,65.342,1.292.726,1.349.707,1.111.775,-6.789.935,-34.653.572,175.069.122,1.310.666,1.160.335,2.174.157
411,6.850.000,-28.032,-1.173,65.124,1.292.723,1.349.700,1.111.772,-6.125.836,-34.016.354,175.420.334,1.310.828,1.160.539,2.172.734
412,6.866.667,-27.685,1.875,62.280,1.292.736,1.349.710,1.111.786,-6.407.835,-33.552.158,175.286.896,1.310.917,1.160.852,2.171.173
413,6.883.333,-30.898,-315,65.242,1.292.723,1.349.708,1.111.779,-6.116.218,-32.993.996,175.491.547,1.311.026,1.161.062,2.169.668
414,6.900.000,-29.133,-3.302,63.169,1.292.729,1.349.704,1.111.783,-6.040.215,-32.430.882,175.611.786,1.311.073,1.161.449,2.168.060
415,6.916.667,-24.831,-1.154,65.354,1.292.733,1.349.703,1.111.787,-5.982.993,-31.860.638,175.809.921,1.311.123,1.161.814,2.166.456
416,6.933.333,-29.186,-2.607,64.702,1.292.725,1.349.707,1.111.790,-5.715.110,-31.407.976,175.937.317,1.311.101,1.162.105,2.164.789
417,6.950.000,-28.281,1.671,62.248,1.292.728,1.349.703,1.111.788,-5.499.545,-30.845.158,176.073.273,1.311.101,1.162.352,2.163.119
418,6.966.667,-19.675,7.956,51.492,1.292.681,1.349.795,1.111.806,-5.604.437,-30.337.467,176.056.747,1.310.962,1.162.638,2.161.466
419,6.983.333,-28.641,-1.367,63.719,1.292.725,1.349.705,1.111.791,-5.329.176,-29.686.424,176.090.866,1.310.872,1.162.870,2.159.740
420,7.000.000,-32.007,-2.164,65.485,1.292.719,1.349.697,1.111.786,-4.793.507,-29.055.967,176.145.950,1.310.671,1.163.103,2.158.024
421,7.016.667,-25.423,-81,62.231,1.292.727,1.349.702,1.111.790,-4.949.248,-28.438.389,175.961.868,1.310.517,1.163.213,2.156.381
422,7.033.333,-30.645,-1.533,65.378,1.292.723,1.349.710,1.111.787,-4.483.862,-27.844.971,176.069.183,1.310.341,1.163.353,2.154.656
423,7.050.000,-32.206,-400,63.329,1.292.723,1.349.704,1.111.783,-4.839.613,-27.426.725,176.184.723,1.310.085,1.163.350,2.152.907
424,7.066.667,-12.069,12.188,56.366,1.292.717,1.349.690,1.111.773,-4.710.447,-26.823.807,176.055.191,1.309.747,1.163.361,2.151.244
425,7.083.333,-27.767,-2.843,65.681,1.292.726,1.349.702,1.111.780,-4.858.056,-26.318.602,176.067.612,1.309.476,1.163.299,2.149.553
426,7.100.000,-32.047,-705,63.668,1.292.725,1.349.704,1.111.783,-4.453.425,-25.738.489,176.172.424,1.309.086,1.163.239,2.147.943
427,7.116.667,-28.547,-81,63.742,1.292.731,1.349.709,1.111.786,-4.079.631,-25.217.873,176.265.594,1.308.651,1.163.082,2.146.363
428,7.133.333,-29.140,-2.636,65.379,1.292.727,1.349.701,1.111.778,-4.146.286,-24.657.053,176.242.172,1.308.278,1.162.972,2.144.822
429,7.150.000,898.330,-4.022.533,-179.915.314,1.292.693,1.349.714,1.111.812,-3.741.894,-24.109.324,176.268.326,1.307.814,1.162.805,2.143.282
430,7.166.667,-27.865,1.367,63.118,1.292.728,1.349.706,1.111.786,-3.973.238,-23.581.865,176.306.870,1.307.374,1.162.626,2.141.750
431,7.183.333,-30.654,544,63.482,1.292.725,1.349.700,1.111.776,-3.953.486,-23.151.947,176.341.492,1.306.890,1.162.474,2.140.279
432,7.200.000,-29.442,-283,62.718,1.292.725,1.349.702,1.111.778,-3.715.611,-22.642.101,176.385.178,1.306.350,1.162.337,2.138.868
433,7.216.667,-25.176,-1.806,64.716,1.292.732,1.349.703,1.111.782,-3.773.265,-22.112.415,176.476.791,1.305.883,1.162.241,2.137.520
434,7.233.333,-30.562,-1.827,64.381,1.292.725,1.349.704,1.111.779,-3.991.688,-21.512.991,176.108.353,1.305.353,1.161.970,2.136.157
435,7.250.000,-27.696,-1.215,63.923,1.292.726,1.349.704,1.111.783,-3.307.248,-20.879.486,176.244.812,1.304.850,1.161.767,2.134.870
436,7.266.667,-26.219,-1.133,64.726,1.292.729,1.349.703,1.111.794,-3.689.797,-20.338.861,176.134.949,1.304.333,1.161.651,2.133.597
437,7.283.333,-31.645,-73,64.361,1.292.724,1.349.699,1.111.789,-3.897.653,-19.881.626,175.953.232,1.303.810,1.161.513,2.132.479
438,7.300.000,-31.110,-387,65.197,1.292.725,1.349.705,1.111.786,-4.152.070,-19.399.471,175.779.678,1.303.243,1.161.377,2.131.388
439,7.316.667,-27.167,438,62.128,1.292.731,1.349.704,1.111.796,-3.668.101,-18.746.176,175.804.337,1.302.727,1.161.175,2.130.264
440,7.333.333,-29.544,-1.015,63.921,1.292.721,1.349.705,1.111.790,-3.757.258,-18.247.368,175.836.075,1.302.302,1.161.039,2.129.324
441,7.350.000,-28.957,-1.711,64.108,1.292.723,1.349.706,1.111.789,-4.213.867,-17.724.152,175.703.293,1.301.781,1.160.941,2.128.309
442,7.366.667,-25.118,-759,61.904,1.292.732,1.349.707,1.111.795,-4.170.932,-17.105.007,175.540.817,1.301.260,1.160.801,2.127.336
443,7.383.333,-28.922,-3.845,66.128,1.292.722,1.349.702,1.111.791,-4.008.543,-16.571.251,175.548.050,1.300.877,1.160.637,2.126.470
444,7.400.000,901.624,-4.019.177,-179.918.655,1.292.695,1.349.718,1.111.816,-3.784.522,-16.041.630,175.535.889,1.300.488,1.160.442,2.125.654
445,7.416.667,-25.005,-1.864,62.945,1.292.731,1.349.707,1.111.795,-3.886.332,-15.515.069,175.467.377,1.300.086,1.160.277,2.124.892
446,7.433.333,-28.677,-382,62.276,1.292.724,1.349.706,1.111.788,-3.819.180,-14.891.501,175.480.804,1.299.739,1.160.113,2.124.153
447,7.450.000,-29.682,-2.127,64.403,1.292.720,1.349.700,1.111.781,-4.212.850,-14.491.947,175.441.299,1.299.428,1.159.987,2.123.507
448,7.466.667,-27.734,-2.005,62.837,1.292.724,1.349.705,1.111.786,-4.155.711,-13.982.655,175.447.693,1.299.128,1.159.810,2.122.743
449,7.483.333,-30.413,-1.457,65.102,1.292.723,1.349.700,1.111.775,-4.340.651,-13.432.223,175.366.776,1.298.886,1.159.663,2.122.104
450,7.500.000,-31.101,-1.420,62.820,1.292.722,1.349.703,1.111.780,-4.468.539,-12.863.750,175.458.160,1.298.745,1.159.569,2.121.509
451,7.516.667,-26.561,-1.337,64.310,1.292.731,1.349.705,1.111.783,-4.600.696,-12.371.387,175.539.658,1.298.618,1.159.463,2.120.947
452,7.533.333,-28.875,-1.292,64.552,1.292.724,1.349.702,1.111.778,-4.808.642,-11.836.567,175.537.048,1.298.519,1.159.411,2.120.370
453,7.550.000,-29.238,-1.581,64.232,1.292.727,1.349.707,1.111.782,-4.999.669,-11.329.407,175.557.114,1.298.494,1.159.338,2.119.829
454,7.566.667,-28.726,3.911,62.863,1.292.727,1.349.713,1.111.786,-5.203.113,-10.860.810,175.597.961,1.298.489,1.159.273,2.119.302
455,7.583.333,-31.507,-808,63.795,1.292.729,1.349.707,1.111.777,-5.398.798,-10.293.034,175.649.689,1.298.491,1.159.180,2.118.785
456,7.600.000,-48.711,18.839,50.465,1.292.691,1.349.718,1.111.808,-5.442.330,-9.783.102,175.770.111,1.298.547,1.159.098,2.118.318
457,7.616.667,-23.767,1.079,62.823,1.292.733,1.349.709,1.111.789,-4.474.475,-9.156.298,176.065.613,1.298.694,1.158.875,2.117.770
458,7.633.333,-30.378,1.675,63.883,1.292.723,1.349.705,1.111.786,-4.334.852,-8.713.655,176.294.495,1.298.802,1.158.734,2.117.339
459,7.650.000,-28.183,-1.741,63.301,1.292.726,1.349.706,1.111.786,-4.480.395,-8.165.369,176.485.580,1.298.949,1.158.601,2.116.814
460,7.666.667,-26.329,-2.669,64.543,1.292.733,1.349.719,1.111.796,861.557,7.584.046,-3.321.930,1.299.109,1.158.411,2.116.317
461,7.683.333,-48.044,18.171,48.084,1.292.695,1.349.720,1.111.818,-4.594.654,-7.111.481,176.830.750,1.299.275,1.158.225,2.115.849
462,7.700.000,-31.631,-1.609,63.316,1.292.723,1.349.706,1.111.789,-4.582.067,-6.649.767,176.925.400,1.299.437,1.158.002,2.115.400
463,7.716.667,-28.737,1.227,62.391,1.292.723,1.349.705,1.111.794,-4.687.469,-6.103.952,177.019.974,1.299.588,1.157.678,2.114.934
464,7.733.333,900.421,-4.021.381,-179.919.281,1.292.691,1.349.716,1.111.818,783.159,9.762.372,-3.088.996,1.299.742,1.157.356,2.114.452
465,7.750.000,-49.642,20.028,48.724,1.292.699,1.349.715,1.111.815,780.727,10.279.350,-2.929.497,1.299.876,1.157.052,2.114.014
466,7.766.667,-27.761,93,62.058,1.292.730,1.349.700,1.111.791,-4.580.504,-4.524.232,177.476.944,1.300.017,1.156.669,2.113.488
467,7.783.333,-29.148,-2.613,62.761,1.292.722,1.349.705,1.111.786,-4.625.402,-4.192.525,177.632.599,1.300.041,1.156.302,2.112.957
468,7.800.000,900.023,-4.021.929,-179.914.474,1.292.690,1.349.719,1.111.814,-4.766.787,-3.683.599,177.597.595,1.300.084,1.155.960,2.112.419
469,7.816.667,-26.403,-3.413,65.542,1.292.729,1.349.708,1.111.792,-4.820.890,-3.300.015,177.734.680,1.300.165,1.155.608,2.111.897
470,7.833.333,-29.228,-3.212,65.256,1.292.726,1.349.704,1.111.781,-4.808.719,-2.998.665,177.881.058,1.300.193,1.155.268,2.111.340
471,7.850.000,-29.914,-1.745,61.802,1.292.722,1.349.703,1.111.779,97.568,12.432.937,-2.668.908,1.300.229,1.154.815,2.110.705
472,7.866.667,-25.969,139,63.540,1.292.729,1.349.708,1.111.783,-4.720.279,-2.458.857,177.614.639,1.300.132,1.154.529,2.110.188
473,7.883.333,-28.347,-875,63.979,1.292.721,1.349.705,1.111.776,551.742,13.179.209,-2.862.870,1.300.041,1.154.217,2.109.585
474,7.900.000,-33.159,-404,63.271,1.292.722,1.349.700,1.111.774,494.634,13.291.058,-2.870.602,1.299.974,1.153.853,2.108.926
475,7.916.667,-28.324,468,63.589,1.292.727,1.349.705,1.111.783,-4.908.318,-1.678.147,177.579.880,1.299.885,1.153.540,2.108.310
476,7.933.333,905.616,-4.016.132,-179.906.921,1.292.709,1.349.730,1.111.797,-4.912.610,-1.576.263,177.587.708,1.299.732,1.153.169,2.107.657
477,7.950.000,-30.658,-722,63.204,1.292.720,1.349.710,1.111.781,-4.918.816,-1.457.126,177.582.947,1.299.571,1.152.778,2.106.973
478,7.966.667,-14.903,10.818,56.277,1.292.714,1.349.686,1.111.760,-4.929.726,-1.172.885,177.383.102,1.299.377,1.152.446,2.106.284
479,7.983.333,-29.795,-1.138,65.969,1.292.720,1.349.705,1.111.781,303.537,14.207.491,-3.346.531,1.299.240,1.152.003,2.105.498
480,8.000.000,-27.345,-1.558,64.488,1.292.722,1.349.704,1.111.780,-5.096.635,-703.690,177.284.332,1.299.011,1.151.610,2.104.803
481,8.016.667,-27.540,-455,63.428,1.292.726,1.349.704,1.111.788,264.235,14.596.330,-3.127.196,1.298.832,1.151.160,2.104.003
482,8.033.333,-31.204,-28,65.000,1.292.723,1.349.704,1.111.786,296.004,14.672.544,-2.915.191,1.298.556,1.150.743,2.103.246
483,8.050.000,899.154,-4.021.323,-179.916.519,1.292.697,1.349.720,1.111.819,295.978,14.671.774,-2.915.292,1.298.167,1.150.335,2.102.467
484,8.066.667,-25.068,-1.033,62.929,1.292.726,1.349.705,1.111.795,295.997,14.670.972,-2.915.478,1.297.854,1.149.919,2.101.641
485,8.083.333,-31.929,-3.056,63.709,1.292.720,1.349.705,1.111.786,296.066,14.670.089,-2.915.739,1.297.540,1.149.474,2.100.819
486,8.100.000,-24.794,4.284,70.728,1.292.741,1.349.712,1.111.776,287.531,14.792.969,-2.806.215,1.297.181,1.148.996,2.099.940
487,8.116.667,-44.671,11.893,51.515,1.292.699,1.349.717,1.111.820,287.604,14.792.132,-2.806.413,1.296.729,1.148.530,2.099.055
488,8.133.333,-31.082,656,62.685,1.292.725,1.349.705,1.111.786,282.653,14.921.829,-2.782.107,1.296.329,1.147.993,2.098.081
489,8.150.000,-31.128,1.205,62.147,1.292.720,1.349.703,1.111.786,299.677,15.036.704,-2.743.948,1.295.838,1.147.573,2.097.247
490,8.166.667,-26.738,-1.530,64.349,1.292.729,1.349.703,1.111.787,300.708,15.076.990,-2.728.786,1.295.402,1.146.955,2.096.285
491,8.183.333,-27.921,-2.342,62.105,1.292.724,1.349.703,1.111.784,300.735,15.076.159,-2.728.859,1.294.741,1.146.530,2.095.376
492,8.200.000,-30.155,-2.947,64.979,1.292.723,1.349.712,1.111.783,314.919,15.116.943,-2.731.463,1.294.111,1.146.103,2.094.484
493,8.216.667,-26.063,-52,62.765,1.292.728,1.349.702,1.111.787,315.061,15.116.055,-2.731.568,1.293.527,1.145.630,2.093.514
494,8.233.333,-28.963,-1.405,64.464,1.292.725,1.349.705,1.111.780,315.187,15.115.187,-2.731.720,1.292.856,1.145.134,2.092.527
495,8.250.000,-33.866,-3.208,63.713,1.292.720,1.349.700,1.111.778,315.265,15.114.304,-2.731.971,1.292.085,1.144.664,2.091.513
496,8.266.667,-27.347,452,64.158,1.292.729,1.349.705,1.111.787,234.973,15.417.295,-2.467.199,1.291.282,1.144.196,2.090.473
497,8.283.333,-28.499,-1.903,64.264,1.292.722,1.349.706,1.111.783,234.930,15.416.450,-2.467.575,1.290.408,1.143.716,2.089.406
498,8.300.000,906.804,-4.014.409,-179.909.485,1.292.711,1.349.731,1.111.798,64.534,15.591.954,-2.031.291,1.289.493,1.143.228,2.088.347
499,8.316.667,-28.325,-723,64.084,1.292.734,1.349.708,1.111.789,9.088,15.637.546,-1.895.518,1.288.492,1.142.668,2.087.215
500,8.333.333,-30.686,-2.029,63.525,1.292.724,1.349.705,1.111.783,9.008,15.636.791,-1.895.747,1.287.413,1.142.151,2.086.076
501,8.350.000,-31.567,-1.546,63.875,1.292.721,1.349.703,1.111.779,8.676,15.637.363,-1.895.031,1.286.280,1.141.600,2.084.903
502,8.366.667,-28.279,-1.810,64.206,1.292.733,1.349.701,1.111.788,8.528,15.638.410,-1.894.976,1.285.183,1.141.055,2.083.736
503,8.383.333,-31.066,389,64.639,1.292.725,1.349.704,1.111.784,8.601,15.637.549,-1.894.725,1.284.029,1.140.497,2.082.552
504,8.400.000,-31.363,-3.443,64.705,1.292.722,1.349.702,1.111.786,8.673,15.636.677,-1.894.164,1.282.776,1.139.990,2.081.311
505,8.416.667,-28.436,552,61.862,1.292.734,1.349.706,1.111.790,804.755,16.306.587,-3.111.143,1.281.489,1.139.520,2.080.088
506,8.433.333,-29.130,-923,64.127,1.292.724,1.349.703,1.111.786,805.117,16.307.135,-3.111.397,1.280.238,1.139.020,2.078.792
507,8.450.000,-31.157,-931,62.159,1.292.724,1.349.702,1.111.785,805.175,16.306.389,-3.111.217,1.278.847,1.138.739,2.077.490
508,8.466.667,-27.051,1.104,62.587,1.292.726,1.349.701,1.111.792,805.180,16.305.529,-3.110.880,1.277.494,1.138.351,2.076.204
509,8.483.333,-26.947,-1.793,63.914,1.292.727,1.349.707,1.111.789,807.770,16.346.449,-3.139.096,1.276.183,1.137.996,2.074.865
510,8.500.000,-49.495,19.417,51.532,1.292.695,1.349.718,1.111.818,807.727,16.345.631,-3.138.980,1.274.718,1.137.844,2.073.601
511,8.516.667,-28.451,-919,64.383,1.292.728,1.349.705,1.111.796,775.444,16.471.905,-3.160.614,1.273.318,1.137.663,2.072.227
512,8.533.333,-28.790,-3.314,63.332,1.292.725,1.349.705,1.111.786,710.502,16.762.646,-3.075.209,1.271.935,1.137.542,2.070.896
513,8.550.000,-31.486,-217,64.722,1.292.727,1.349.705,1.111.781,710.445,16.761.879,-3.075.356,1.270.474,1.137.462,2.069.557
514,8.566.667,-25.679,-406,63.321,1.292.734,1.349.702,1.111.785,709.692,16.762.743,-3.074.430,1.269.007,1.137.412,2.068.114
515,8.583.333,-30.712,-278,64.471,1.292.729,1.349.711,1.111.786,683.180,16.805.082,-3.040.743,1.267.523,1.137.510,2.066.770
516,8.600.000,-29.510,-2.756,62.948,1.292.725,1.349.703,1.111.780,637.303,16.925.808,-2.956.807,1.266.097,1.137.603,2.065.353
517,8.616.667,-27.706,-125,63.397,1.292.730,1.349.702,1.111.786,637.218,16.924.946,-2.956.840,1.264.561,1.137.779,2.063.868
518,8.633.333,-29.023,-1.770,64.902,1.292.729,1.349.704,1.111.784,637.098,16.924.011,-2.956.676,1.263.067,1.137.950,2.062.410
519,8.650.000,-32.064,-985,63.419,1.292.727,1.349.705,1.111.784,666.319,17.707.546,-3.343.194,1.261.671,1.138.154,2.060.880
520,8.666.667,-28.486,-21,64.899,1.292.726,1.349.707,1.111.784,666.929,17.707.973,-3.344.351,1.260.148,1.138.549,2.059.453
521,8.683.333,-30.142,1.044,61.435,1.292.726,1.349.707,1.111.788,1.040.618,17.950.064,-4.134.359,1.258.721,1.138.801,2.057.860
522,8.700.000,-32.383,-421,62.112,1.292.725,1.349.704,1.111.782,1.041.216,17.950.542,-4.134.695,1.257.234,1.139.271,2.056.419
523,8.716.667,-29.339,-1.017,64.166,1.292.727,1.349.703,1.111.786,1.041.337,17.949.776,-4.134.511,1.255.802,1.139.758,2.054.902
524,8.733.333,-29.295,-1.296,64.957,1.292.724,1.349.698,1.111.784,1.041.752,17.951.090,-4.135.263,1.254.425,1.140.233,2.053.329
525,8.750.000,-30.443,-174,60.680,1.292.725,1.349.699,1.111.780,1.080.565,18.082.834,-4.189.095,1.253.019,1.140.878,2.051.875
526,8.766.667,-25.823,-2.144,63.109,1.292.727,1.349.695,1.111.790,1.080.560,18.081.978,-4.188.956,1.251.634,1.141.403,2.050.381
527,8.783.333,-30.598,24,63.636,1.292.725,1.349.700,1.111.789,1.080.469,18.081.057,-4.188.910,1.250.351,1.141.988,2.048.814
528,8.800.000,-31.816,2.478,64.866,1.292.721,1.349.704,1.111.784,1.080.328,18.080.084,-4.188.939,1.249.066,1.142.564,2.047.245
529,8.816.667,-28.025,274,62.308,1.292.727,1.349.705,1.111.794,903.029,18.442.739,-4.093.600,1.247.845,1.143.122,2.045.692
530,8.833.333,897.396,-4.021.595,-179.917.542,1.292.698,1.349.726,1.111.822,902.869,18.441.860,-4.093.597,1.246.634,1.143.739,2.044.093
531,8.850.000,-41.898,24.664,57.696,1.292.709,1.349.728,1.111.806,337.028,19.041.092,-3.827.807,1.245.407,1.144.204,2.042.491
532,8.866.667,-29.951,-1.623,65.592,1.292.725,1.349.703,1.111.788,363.098,19.071.796,-3.836.914,1.244.270,1.144.853,2.040.967
533,8.883.333,-30.860,206,63.390,1.292.722,1.349.704,1.111.787,363.714,19.072.594,-3.837.184,1.243.156,1.145.394,2.039.396
534,8.900.000,-29.957,-2.223,64.164,1.292.720,1.349.699,1.111.784,560.878,19.375.671,-4.251.638,1.242.086,1.145.701,2.037.756
535,8.916.667,-26.496,-296,65.288,1.292.732,1.349.705,1.111.784,560.972,19.374.687,-4.251.207,1.241.112,1.146.227,2.036.077
536,8.933.333,-32.318,-844,62.803,1.292.724,1.349.702,1.111.784,561.077,19.373.663,-4.250.840,1.240.113,1.146.809,2.034.444
537,8.950.000,-31.331,-3.039,66.738,1.292.721,1.349.707,1.111.776,561.184,19.372.633,-4.250.391,1.239.048,1.147.425,2.032.842
538,8.966.667,-29.085,-75,63.662,1.292.726,1.349.707,1.111.782,-4.236.672,5.040.146,176.120.941,1.238.138,1.147.931,2.031.201
