Frame,time,spm_rot_x,spm_rot_y,spm_rot_z,spm_pos_x,spm_pos_y,spm_pos_z,cf_rot_x,cf_rot_y,cf_rot_z,cf_pos_x,cf_pos_y,cf_pos_z
856,14.266667,-0.288835,42.815540,-0.117725,141.088226,47.189217,105.846878,-172.669846,88.148117,170.601044,137.550095,48.502430,197.071121
857,14.283333,-0.289404,42.814159,-0.115003,141.089294,47.187489,105.847549,175.215927,-77.270340,-0.610139,137.474426,48.422779,197.281998
858,14.300000,-0.289606,42.813152,-0.114838,141.090500,47.185200,105.847374,-177.414886,88.224304,173.247742,137.361053,48.448189,197.495544
859,14.316667,-0.284882,42.812603,-0.113097,141.087967,47.188385,105.847931,-166.253479,87.711266,166.325165,137.303467,48.388634,197.708206
860,14.333333,-0.287124,42.811749,-0.111089,141.089050,47.188313,105.848694,-166.858017,87.873657,166.735352,137.211380,48.378563,197.869553
861,14.350000,-0.282869,42.811634,-0.114163,141.089447,47.186779,105.848000,171.844986,-77.144318,-5.872873,137.142059,48.250443,198.099350
862,14.366667,-0.280332,42.826416,-0.121680,141.088562,47.187962,105.847183,178.449326,-77.863228,-2.421002,137.090057,48.135056,198.317535
863,14.383333,-0.290850,42.815144,-0.113640,141.089020,47.187531,105.848190,171.119293,-77.273811,-7.155338,137.013550,48.172653,198.518799
864,14.400000,-0.284127,42.808216,-0.115198,141.089767,47.185673,105.847885,179.041458,-77.650230,-1.495207,136.945160,48.051979,198.730667
865,14.416667,-0.279108,42.819717,-0.121420,141.088287,47.188057,105.847588,178.886658,-77.667221,-1.723245,136.879913,48.016262,198.932678
866,14.433333,-0.290540,42.815121,-0.109799,141.089172,47.186695,105.846992,178.569824,-77.752556,-0.658428,136.808182,48.004921,199.127533
867,14.450000,-0.279957,42.814453,-0.112510,141.089493,47.187416,105.848549,177.830978,-77.597076,-0.111988,136.722778,48.029293,199.321915
868,14.466667,-0.287445,42.819115,-0.122420,141.088318,47.187840,105.847763,-173.535980,-76.817940,8.575839,136.668747,47.891312,199.566864
869,14.483333,-0.288288,42.810295,-0.109875,141.088806,47.188416,105.848824,177.567383,-77.598969,-0.418120,136.587799,47.969864,199.733536
870,14.500000,-0.288967,42.810791,-0.110306,141.089127,47.186512,105.848694,175.908981,-77.231163,1.886205,136.511917,47.999527,199.943192
871,14.516667,-0.286656,42.818012,-0.116798,141.088028,47.189774,105.849037,176.958344,-77.463058,-0.386551,136.457413,47.944225,200.143784
872,14.533333,-0.282106,42.813995,-0.116449,141.088531,47.189266,105.848351,179.513748,-77.767372,-2.413823,136.390305,47.885307,200.375107
873,14.550000,-0.285336,42.812183,-0.114011,141.089493,47.187340,105.848404,178.859573,-77.579155,0.500991,136.324799,47.919971,200.565598
874,14.566667,-0.289225,42.815929,-0.112442,141.088379,47.187508,105.848145,-179.568390,-77.802269,-1.470425,136.264282,47.864132,200.790863
875,14.583333,-0.281431,42.816143,-0.115830,141.090134,47.186787,105.848457,-143.258118,87.576553,142.934067,136.177094,47.976826,201.001236
876,14.600000,-0.281529,42.810440,-0.115173,141.089783,47.187187,105.848190,176.021912,-77.329430,1.277511,136.129562,47.958096,201.199417
877,14.616667,-0.289408,42.814476,-0.111214,141.088150,47.189552,105.848869,172.174088,-77.352013,-5.976560,136.066589,47.956638,201.422668
878,14.633333,-0.282676,42.816822,-0.117825,141.089706,47.186153,105.846558,177.364655,-77.671066,-0.919322,136.021606,47.922268,201.606125
879,14.650000,-0.283220,42.815277,-0.117717,141.089966,47.187393,105.848381,177.533279,-77.576035,-0.863732,135.953232,47.931839,201.803894
880,14.666667,-0.285501,42.816540,-0.116721,141.088623,47.186707,105.847458,174.914886,-77.562447,-6.811601,135.903793,47.952080,202.050308
881,14.683333,-0.286851,42.818073,-0.115131,141.089172,47.186516,105.847809,178.095169,-77.638161,-0.259833,135.852554,47.948990,202.246094
882,14.700000,-0.283935,42.811432,-0.108337,141.089279,47.187138,105.848404,171.401978,-77.302269,-7.408502,135.777344,48.028160,202.457565
883,14.716667,-0.286084,42.821781,-0.118721,141.088104,47.189278,105.848740,179.291245,-77.790543,-1.164559,135.755402,47.971378,202.674484
884,14.733333,-0.285986,42.812466,-0.113334,141.089386,47.189072,105.848946,176.459183,-77.742615,-1.654082,135.699036,48.006229,202.877594
885,14.750000,-0.284924,42.810253,-0.110631,141.089050,47.187267,105.848190,-164.180191,87.597061,165.910355,135.640808,48.018246,203.093048
886,14.766667,-0.288127,42.818516,-0.114412,141.088623,47.187996,105.848053,177.515747,-77.519753,0.150721,135.593643,48.014172,203.313782
887,14.783333,-0.276763,42.821423,-0.119977,141.088516,47.186203,105.847656,-168.754501,87.983849,167.616302,135.536301,48.093502,203.505203
888,14.800000,-0.284846,42.811172,-0.113864,141.089279,47.186287,105.848312,-169.968704,87.858177,169.527420,135.481628,48.115112,203.722351
889,14.816667,-0.280234,42.820736,-0.124192,141.090088,47.186382,105.846657,171.552277,-77.160133,-7.403729,135.408310,48.171974,203.936981
890,14.833333,-0.289031,42.813961,-0.107087,141.088989,47.187191,105.848038,-166.950439,88.152458,165.610870,135.378052,48.173672,204.141144
891,14.850000,-0.290784,42.811779,-0.111376,141.089874,47.186501,105.848145,-175.270615,88.127167,174.473618,135.324097,48.205227,204.348251
892,14.866667,-0.285718,42.817650,-0.118605,141.089050,47.188580,105.847847,-164.091354,88.126434,163.666901,135.275208,48.220352,204.552750
893,14.883333,-0.290082,42.812065,-0.109365,141.088882,47.187588,105.848373,177.641617,-77.299179,-0.534163,135.250610,48.233067,204.787033
894,14.900000,-0.283468,42.812656,-0.113907,141.089706,47.187149,105.848465,-166.554047,88.083138,165.520859,135.189087,48.279613,204.992920
895,14.916667,-0.287984,42.812489,-0.115876,141.088806,47.187351,105.848480,-162.371002,87.873161,163.548157,135.142380,48.276917,205.219849
896,14.933333,-0.287451,42.814228,-0.114305,141.089935,47.187569,105.848289,-163.935135,87.885544,163.619095,135.089386,48.326443,205.424957
897,14.950000,-0.284543,42.815453,-0.113165,141.089783,47.185730,105.847443,-166.993805,88.181564,166.019073,135.043213,48.346867,205.638672
898,14.966667,-0.290064,42.812004,-0.114391,141.089325,47.187374,105.847847,-168.459274,88.117645,168.384048,135.000580,48.353264,205.858307
899,14.983333,-0.289726,42.811710,-0.109834,141.089371,47.188644,105.848206,-166.383255,88.262299,165.256439,134.951721,48.373486,206.073807
900,15.000000,-0.272483,42.816280,-0.117508,141.089218,47.186096,105.847885,-169.361191,88.306229,168.678101,134.895020,48.385708,206.295364
901,15.016667,-0.274387,42.823227,-0.118608,141.088120,47.187466,105.848053,-166.540863,88.226013,166.111084,134.869019,48.385696,206.518463
902,15.033333,-0.280654,42.823093,-0.126395,141.089157,47.187275,105.847641,-166.683609,88.359741,165.703690,134.813416,48.408226,206.727188
903,15.050000,-0.281784,42.814392,-0.116612,141.089584,47.186501,105.848022,-169.700287,88.183273,168.916977,134.761490,48.400707,206.953568
904,15.066667,-0.286423,42.815445,-0.116739,141.088562,47.188187,105.848122,172.755310,-76.900650,-6.089795,134.706955,48.432156,207.182358
905,15.083333,-0.281983,42.815517,-0.117826,141.089981,47.185959,105.847633,-146.684570,87.892921,144.733505,134.674591,48.402115,207.398849
906,15.100000,-0.280991,42.819218,-0.119222,141.089508,47.187401,105.847740,-158.681412,88.129745,158.176056,134.631805,48.419731,207.611938
907,15.116667,-0.285947,42.812798,-0.116158,141.088684,47.188873,105.848572,-165.089966,88.519875,164.006302,134.573257,48.420448,207.836823
908,15.133333,-0.282572,42.813515,-0.120893,141.089325,47.187973,105.848145,-166.278259,88.432251,165.683365,134.540695,48.420116,208.064087
909,15.150000,-0.281370,42.817326,-0.116475,141.090652,47.186626,105.847916,-163.422119,88.527084,162.376755,134.480118,48.425678,208.283951
910,15.166667,-0.289013,42.813622,-0.111429,141.088699,47.188992,105.848274,-163.833054,88.564049,163.279999,134.454819,48.419518,208.510239
911,15.183333,-0.280789,42.820053,-0.119103,141.089783,47.186455,105.847572,-165.541855,88.620880,164.467514,134.411118,48.424522,208.724808
912,15.200000,-0.284100,42.809525,-0.113947,141.090149,47.186653,105.848122,-166.070007,88.676910,165.177750,134.351837,48.428787,208.950455
913,15.216667,-0.288990,42.812283,-0.111442,141.089218,47.188007,105.847595,-159.349487,88.374100,160.703659,134.306198,48.400185,209.187012
914,15.233333,-0.279357,42.816921,-0.117504,141.088959,47.186184,105.847847,-165.491013,88.673248,165.096252,134.275742,48.427490,209.403488
915,15.250000,-0.281269,42.821125,-0.119944,141.090073,47.187252,105.847893,-160.398834,88.786690,159.585220,134.217880,48.436165,209.629440
916,15.266667,-0.285450,42.813648,-0.110896,141.088898,47.187550,105.847778,-161.364883,88.879662,160.592957,134.181137,48.443325,209.854034
917,15.283333,-0.290146,42.807415,-0.109186,141.089661,47.186737,105.848076,-162.756409,88.816933,162.362122,134.148376,48.435757,210.087128
918,15.300000,-0.282966,42.812031,-0.110871,141.089920,47.186016,105.848373,176.631561,-76.407997,-0.541306,134.108383,48.410858,210.329559
919,15.316667,-0.288378,42.816936,-0.118442,141.088898,47.188076,105.847824,-148.037811,88.766258,148.043320,134.059998,48.455158,210.536240
920,15.333333,-0.283700,42.813316,-0.114948,141.089035,47.187950,105.848984,-159.845215,88.952332,159.454529,134.034256,48.460884,210.773544
921,15.350000,-0.285544,42.812988,-0.113468,141.089020,47.186378,105.847809,-149.314240,88.690529,149.194885,133.993500,48.477528,211.004608
922,15.366667,-0.283758,42.821949,-0.121937,141.088516,47.187412,105.847839,-155.887146,88.964790,155.501266,133.934326,48.487705,211.232071
923,15.383333,-0.285571,42.815910,-0.106177,141.089264,47.187622,105.848297,-159.144287,88.892815,158.773712,133.900146,48.491020,211.476822
924,15.400000,-0.286696,42.813210,-0.116436,141.088821,47.188038,105.849030,-148.257507,88.937897,147.362366,133.876495,48.507088,211.705734
925,15.416667,-0.282420,42.817032,-0.116341,141.089340,47.187168,105.847298,-149.962265,88.967957,149.630646,133.819717,48.520782,211.941010
926,15.433333,-0.273068,42.818977,-0.119234,141.089325,47.187130,105.848289,-162.234589,89.210945,161.305710,133.784134,48.527054,212.184174
927,15.450000,-0.282791,42.814930,-0.115242,141.089218,47.186462,105.848190,-144.020737,88.807190,146.369492,133.761353,48.495869,212.444351
928,15.466667,-0.283219,42.813835,-0.112255,141.089172,47.188313,105.848648,-158.769882,89.001923,158.697433,133.714142,48.538704,212.658340
929,15.483333,-0.288068,42.818260,-0.112663,141.088440,47.188614,105.848221,-160.405472,89.123611,159.769531,133.681763,48.554577,212.892532
930,15.500000,-0.283506,42.810711,-0.112389,141.089447,47.187561,105.848381,-154.387909,89.152985,153.660858,133.651443,48.556808,213.135361
931,15.516667,-0.290449,42.818974,-0.112732,141.088852,47.187012,105.847809,175.270630,-76.314445,-6.148665,133.627060,48.556126,213.392502
932,15.533333,-0.283793,42.821129,-0.117543,141.088181,47.187935,105.848717,-158.135666,88.847389,157.752228,133.605835,48.566208,213.611893
933,15.550000,-0.277942,42.810253,-0.113312,141.090179,47.184975,105.847359,-159.579330,89.031319,158.530563,133.566925,48.569759,213.852570
934,15.566667,-0.283517,42.817020,-0.113903,141.089127,47.187012,105.847145,-150.375153,88.845757,149.891312,133.539627,48.577969,214.083511
935,15.583333,-0.279034,42.818443,-0.121071,141.088867,47.187321,105.847992,-158.730423,88.872017,157.899292,133.519867,48.580036,214.330215
936,15.600000,-0.287899,42.810291,-0.112191,141.090744,47.185520,105.847404,-157.932541,88.784340,157.000290,133.490463,48.595158,214.565536
937,15.616667,-0.290964,42.815674,-0.114404,141.088425,47.188240,105.848549,-156.405289,88.852753,155.611359,133.450348,48.605595,214.796616
938,15.633333,-0.280312,42.814800,-0.116898,141.089157,47.187359,105.847588,-160.753204,88.707458,160.251801,133.434052,48.618336,215.036011
939,15.650000,-0.289271,42.808357,-0.111160,141.089188,47.186153,105.847168,-167.962982,88.824463,167.223801,133.408112,48.632999,215.269928
940,15.666667,-0.284731,42.821548,-0.116322,141.089218,47.187347,105.847183,-172.773361,88.994087,171.948532,133.371048,48.646984,215.501190
941,15.683333,-0.285181,42.819447,-0.124039,141.089005,47.187977,105.848373,-170.524231,88.826889,169.639191,133.343033,48.663864,215.735291
942,15.700000,-0.289159,42.806965,-0.107170,141.089600,47.185932,105.847809,176.484131,88.801476,-177.762207,133.343048,48.671112,215.971024
943,15.716667,-0.287975,42.810349,-0.110202,141.088455,47.187496,105.848061,175.146683,88.885300,-176.236984,133.302689,48.701164,216.191360
944,15.733333,-0.284767,42.814453,-0.112547,141.089157,47.188461,105.849144,174.962906,88.766327,-176.332260,133.282013,48.723015,216.425110
945,15.750000,-0.292619,42.813694,-0.115824,141.089722,47.186321,105.848061,177.258255,88.640984,-178.570999,133.269424,48.750408,216.658020
946,15.766667,-0.288411,42.817493,-0.116883,141.088608,47.188175,105.848267,-178.537079,88.701683,177.888519,133.237640,48.764008,216.868469
947,15.783333,-0.285165,42.813068,-0.111064,141.089127,47.187584,105.847534,177.831985,88.648659,-179.088638,133.214386,48.801125,217.109756
948,15.800000,-0.282327,42.814606,-0.119383,141.090256,47.185814,105.847565,-177.574066,88.461021,176.515686,133.213837,48.822601,217.339142
949,15.816667,-0.289596,42.812187,-0.116300,141.088776,47.186848,105.847763,-177.205811,88.390503,177.009949,133.184265,48.848572,217.564514
950,15.833333,-0.286694,42.812386,-0.114191,141.089554,47.186489,105.847443,-178.447784,88.487343,177.479538,133.171417,48.880882,217.790680
951,15.850000,-0.281710,42.811657,-0.113979,141.090210,47.185154,105.848480,-178.677887,88.268509,178.004929,133.157318,48.910000,218.016129
952,15.866667,-0.296245,42.806065,-0.112394,141.088669,47.187172,105.848076,-176.258041,88.340813,175.647827,133.129150,48.936924,218.234375
953,15.883333,-0.284786,42.817608,-0.111902,141.089279,47.186260,105.847466,-178.922012,88.316406,178.081345,133.116196,48.968029,218.461151
954,15.900000,-0.289766,42.807655,-0.111907,141.089691,47.187256,105.848465,-179.087692,88.164528,178.247635,133.108276,48.991264,218.686493
955,15.916667,-0.282816,42.816154,-0.119335,141.089325,47.188095,105.847191,-175.667618,88.220497,175.142517,133.082886,49.023663,218.908142
956,15.933333,-0.283497,42.813759,-0.117519,141.089050,47.187569,105.848137,-176.095901,88.173653,175.206787,133.068665,49.051506,219.133453
957,15.950000,-0.283887,42.811584,-0.118272,141.090515,47.184975,105.846855,-176.240524,87.978928,175.659790,133.058258,49.066998,219.361801
958,15.966667,-0.286521,42.810955,-0.113967,141.088943,47.186989,105.847549,-172.922897,88.147415,172.493668,133.037537,49.086613,219.585938
959,15.983333,-0.283272,42.815090,-0.115990,141.089523,47.187450,105.847534,175.310028,88.052109,-175.931015,133.025803,49.110012,219.809479
960,16.000000,-0.281115,42.811317,-0.113703,141.090042,47.185509,105.847595,-177.958099,87.909813,177.361923,133.020981,49.124714,220.037415
961,16.016667,-0.280879,42.819012,-0.119820,141.088638,47.186382,105.846870,-178.207703,87.878868,177.704376,133.007767,49.140629,220.265152
962,16.033333,-0.280550,42.814419,-0.116298,141.089447,47.186691,105.847549,179.623917,87.967751,179.745865,132.987473,49.165051,220.488220
963,16.050000,-0.281288,42.811035,-0.110833,141.090363,47.186768,105.848480,-177.817902,87.846092,177.116150,132.981186,49.174355,220.719650
964,16.066667,-0.285517,42.811558,-0.114706,141.089752,47.187210,105.847229,-179.231674,87.806351,178.686295,132.958725,49.198879,220.945404
965,16.083333,-0.287182,42.811947,-0.112647,141.089462,47.187244,105.847839,-177.551804,87.923416,176.773712,132.949707,49.212341,221.171112
966,16.100000,-0.278673,42.810638,-0.112813,141.090042,47.185280,105.847168,-177.093231,87.931923,176.393173,132.935669,49.230152,221.401306
967,16.116667,-0.293729,42.813145,-0.112351,141.088577,47.188709,105.847588,-178.981934,87.708763,178.324020,132.927826,49.244255,221.634048
968,16.133333,-0.289592,42.815247,-0.115131,141.089066,47.186611,105.847969,-179.637039,87.957466,178.577057,132.918732,49.259724,221.861481
969,16.150000,-0.284266,42.809620,-0.116676,141.090363,47.185970,105.847885,-179.365753,87.910713,178.553436,132.910400,49.278690,222.091385
970,16.166667,-0.283788,42.813625,-0.115638,141.088776,47.187012,105.847443,178.711731,87.816978,-179.436523,132.902267,49.292210,222.324036
971,16.183333,-0.286071,42.813862,-0.111383,141.090027,47.186779,105.846954,-177.292496,87.760597,176.557220,132.899063,49.307217,222.550781
972,16.200000,-0.284194,42.811306,-0.115982,141.090042,47.185913,105.847725,-179.032364,87.813553,177.868134,132.872223,49.314503,222.781067
973,16.216667,-0.289007,42.813549,-0.113596,141.088730,47.188427,105.848099,-176.073242,87.896675,175.248047,132.871078,49.322285,223.015945
974,16.233333,-0.283981,42.807991,-0.109372,141.089005,47.186974,105.847404,-175.846710,87.712509,175.054214,132.862015,49.334496,223.242706
975,16.250000,-0.285522,42.814072,-0.112375,141.089340,47.186699,105.848038,-179.057388,87.742432,177.794144,132.859909,49.344620,223.476669
976,16.266667,-0.279632,42.818050,-0.118238,141.088242,47.187973,105.848419,178.917358,88.000580,-179.848602,132.847290,49.349373,223.705551
977,16.283333,-0.286793,42.809616,-0.111031,141.089340,47.187225,105.847565,-169.712158,87.712570,168.916489,132.826263,49.365276,223.937943
978,16.300000,-0.288999,42.809837,-0.114536,141.090088,47.185123,105.846512,179.968658,87.765579,178.640442,132.826752,49.361568,224.166016
979,16.316667,-0.287799,42.812660,-0.111083,141.088638,47.188026,105.848167,-175.827728,87.860329,175.159668,132.824478,49.366081,224.395126
980,16.333333,-0.292403,42.810921,-0.108325,141.089218,47.186928,105.847122,-177.531250,87.736649,176.368103,132.811325,49.365936,224.626877
981,16.350000,-0.283671,42.811337,-0.113780,141.089890,47.186745,105.848267,-177.693390,87.831390,176.526627,132.805908,49.361763,224.862152
982,16.366667,-0.283805,42.813663,-0.114634,141.088669,47.187511,105.847656,-170.815231,87.771225,169.707214,132.793610,49.371281,225.085876
983,16.383333,-0.271739,42.820824,-0.124433,141.088821,47.186188,105.847145,-174.826065,87.739441,173.538177,132.779984,49.364952,225.314331
984,16.400000,-0.282745,42.812996,-0.114957,141.089172,47.187187,105.848358,-177.255020,87.893417,175.888733,132.783188,49.361740,225.539780
985,16.416667,-0.285161,42.816483,-0.119202,141.088821,47.188141,105.847595,-173.637405,87.805542,172.480820,132.769562,49.357239,225.766800
986,16.433333,-0.282990,42.813419,-0.115299,141.089676,47.187248,105.847740,-173.680176,87.642044,172.442505,132.765381,49.337791,225.994400
987,16.450000,-0.285205,42.805809,-0.101528,141.090164,47.184723,105.847076,178.304077,87.922783,-179.677475,132.741653,49.331532,226.219513
988,16.466667,-0.287529,42.819828,-0.118734,141.089005,47.187347,105.847443,-172.091721,87.898857,171.129776,132.740509,49.313229,226.443268
989,16.483333,-0.288570,42.816929,-0.114259,141.089279,47.186653,105.848022,-172.888107,87.862663,171.745575,132.727676,49.302330,226.669556
990,16.500000,-0.281261,42.812721,-0.116951,141.089554,47.185833,105.848000,-177.151657,87.995186,176.089417,132.717773,49.282333,226.891968
991,16.516667,-0.285118,42.819408,-0.114758,141.088379,47.187721,105.847237,-170.771011,87.838974,169.838760,132.697830,49.272034,227.112228
992,16.533333,-0.283525,42.814194,-0.118266,141.088287,47.188343,105.849007,-173.389252,87.861504,172.630127,132.697754,49.243824,227.333359
993,16.550000,-0.280549,42.815990,-0.117082,141.089279,47.186672,105.848434,-177.548218,87.976181,176.510956,132.683472,49.229858,227.551987
994,16.566667,-0.286101,42.820362,-0.118421,141.088791,47.187691,105.847122,-173.297791,88.074181,172.267502,132.661865,49.208378,227.765915
995,16.583333,-0.288009,42.810871,-0.108252,141.088837,47.185791,105.847237,-172.248718,88.048439,170.983521,132.639618,49.190437,227.985596
996,16.600000,-0.282150,42.814865,-0.115229,141.089157,47.186314,105.847549,-177.029236,88.169365,175.799683,132.629471,49.162540,228.201797
997,16.616667,-0.290506,42.815662,-0.113442,141.088821,47.187435,105.847404,-166.882278,88.063263,166.010269,132.617737,49.145351,228.419144
998,16.633333,-0.288606,42.812538,-0.108802,141.088638,47.187691,105.848335,-166.625565,88.196327,165.465012,132.603210,49.119495,228.634506
999,16.650000,-0.279876,42.814457,-0.112043,141.089218,47.184731,105.847260,-169.022232,88.386940,167.847809,132.576599,49.088791,228.849747
1000,16.666667,-0.276918,42.817326,-0.117471,141.088730,47.188843,105.848083,-161.179443,88.322144,160.213379,132.551483,49.058453,229.062149
1001,16.683333,-0.282706,42.816254,-0.120136,141.088776,47.187653,105.848785,-174.592865,88.487518,173.933578,132.527847,49.032513,229.277771
1002,16.700000,-0.287611,42.804771,-0.111252,141.089493,47.186184,105.847404,-171.380005,88.536659,170.430756,132.523056,48.994690,229.492859
1003,16.716667,-0.285443,42.817673,-0.113848,141.088623,47.186798,105.846802,-163.662643,88.583382,163.066177,132.489883,48.970966,229.705627
1004,16.733333,-0.285563,42.814682,-0.115142,141.089493,47.187157,105.848434,-166.197815,88.622665,165.152435,132.469955,48.942272,229.917221
1005,16.750000,-0.283934,42.815285,-0.112334,141.089706,47.186802,105.847809,-166.998383,88.824234,165.992798,132.441681,48.910202,230.131607
1006,16.766667,-0.287438,42.818115,-0.116466,141.088135,47.189255,105.848404,-155.721329,88.643234,154.878189,132.413101,48.881611,230.346039
1007,16.783333,-0.287519,42.819630,-0.118517,141.088898,47.187702,105.848328,-159.083557,89.002998,158.012955,132.394562,48.867409,230.554169
1008,16.800000,-0.281278,42.814232,-0.115381,141.089645,47.186089,105.847427,-163.159393,89.188744,162.187805,132.361359,48.825893,230.771347
1009,16.816667,-0.286052,42.818390,-0.115855,141.088242,47.187828,105.847481,-140.072647,88.991196,139.307983,132.335312,48.795231,230.981354
1010,16.833333,-0.291304,42.816528,-0.111170,141.088531,47.187466,105.847725,-158.006775,89.274635,156.933701,132.304703,48.776478,231.191071
1011,16.850000,-0.293383,42.808575,-0.105574,141.089600,47.184986,105.847000,-148.867325,89.210403,147.794983,132.271194,48.744770,231.406647
1012,16.866667,-0.284410,42.820736,-0.115057,141.088608,47.186749,105.846024,-136.913010,89.226570,136.548325,132.250031,48.734291,231.612823
1013,16.883333,-0.288678,42.809067,-0.106995,141.089264,47.187454,105.847610,-148.434418,89.202972,147.453644,132.221924,48.702324,231.830261
1014,16.900000,-0.283113,42.815128,-0.117075,141.090164,47.184990,105.846962,-144.113647,89.292961,143.141251,132.182388,48.678799,232.045654
1015,16.916667,-0.290447,42.816025,-0.114611,141.088638,47.188255,105.847641,-124.129494,89.623161,123.224823,132.147400,48.669510,232.251617
1016,16.933333,-0.283009,42.813450,-0.116338,141.089722,47.187740,105.848267,-122.586830,89.486740,121.761757,132.097595,48.651459,232.469467
1017,16.950000,-0.288894,42.812649,-0.116663,141.089600,47.185665,105.847504,-120.572746,89.409561,120.006317,132.077515,48.649452,232.675095
1018,16.966667,-0.286438,42.812954,-0.115639,141.088287,47.189392,105.848328,-101.813759,89.418694,101.183083,132.034149,48.645084,232.897705
1019,16.983333,-0.283299,42.816109,-0.122940,141.089462,47.187458,105.847191,-92.290237,89.335457,91.448250,131.991302,48.633404,233.100052
1020,17.000000,-0.283257,42.812599,-0.115679,141.089752,47.185986,105.848274,-90.406960,89.426865,89.387161,131.944824,48.631332,233.313919
1021,17.016667,-0.291289,42.813385,-0.107497,141.088989,47.186565,105.846451,-70.117821,89.476585,69.378685,131.912582,48.646343,233.528687
1022,17.033333,-0.286610,42.813301,-0.109021,141.089233,47.186806,105.847717,-79.314026,89.514046,78.470337,131.872269,48.642357,233.736160
1023,17.050000,-0.284499,42.813107,-0.114620,141.090393,47.184032,105.845932,-51.077549,89.659004,49.933071,131.820908,48.637489,233.950256
1024,17.066667,-0.284283,42.816525,-0.113116,141.088028,47.187218,105.847183,176.632309,-75.194534,-1.232693,131.792099,48.628830,234.169037
1025,17.083333,-0.289066,42.810207,-0.111264,141.088791,47.188229,105.848549,-54.332520,89.443298,53.484451,131.734375,48.639534,234.377640
1026,17.100000,-0.282847,42.812977,-0.118641,141.089630,47.187012,105.847038,-57.779800,89.265869,57.257847,131.682480,48.658894,234.587189
1027,17.116667,-0.281386,42.823689,-0.118031,141.089050,47.186852,105.846825,-53.071198,89.354889,52.465099,131.630920,48.663555,234.803909
1028,17.133333,-0.285470,42.813011,-0.111746,141.089386,47.187752,105.847298,-53.329533,89.403481,52.754421,131.591110,48.670349,235.008789
1029,17.150000,-0.278219,42.815819,-0.117008,141.090408,47.185467,105.845894,-45.152660,89.425087,44.358345,131.545624,48.668949,235.227509
1030,17.166667,-0.285723,42.819988,-0.116587,141.088593,47.187489,105.847084,-23.877129,89.516396,23.421703,131.505127,48.669178,235.439224
1031,17.183333,-0.281745,42.814510,-0.110576,141.088608,47.187214,105.847145,-53.119781,89.410805,52.190216,131.446594,48.681465,235.653641
1032,17.200000,-0.286836,42.815723,-0.110312,141.090347,47.186928,105.847969,-21.122168,89.273979,20.285667,131.393295,48.688694,235.865494
1033,17.216667,-0.286945,42.818546,-0.117006,141.088806,47.188335,105.847145,-37.221050,89.216156,36.422508,131.340271,48.709454,236.078552
1034,17.233333,-0.286193,42.814278,-0.114722,141.089600,47.186886,105.847336,-16.265734,89.359909,15.512605,131.285034,48.683777,236.289001
1035,17.250000,-0.276122,42.819172,-0.124724,141.089981,47.186394,105.847565,-47.447281,89.208855,46.529114,131.228043,48.686321,236.505341
1036,17.266667,-0.292149,42.816772,-0.112830,141.088943,47.187286,105.847916,-22.613503,89.146500,22.786144,131.192856,48.705193,236.721161
1037,17.283333,-0.278469,42.818031,-0.117203,141.089111,47.186913,105.847000,-43.139694,89.160095,42.594891,131.132355,48.692608,236.927124
1038,17.300000,-0.283066,42.813393,-0.112378,141.090012,47.185551,105.847015,-30.342495,89.380341,29.639986,131.083221,48.681355,237.143921
1039,17.316667,-0.286185,42.817478,-0.116626,141.088547,47.188862,105.848335,-2.445666,89.143669,1.810666,131.029907,48.673267,237.360077
1040,17.333333,-0.279637,42.816639,-0.114478,141.089722,47.186707,105.847511,178.310471,-74.852440,-0.035842,130.957535,48.653484,237.572357
1041,17.350000,-0.284848,42.813995,-0.111923,141.089767,47.185360,105.846771,-15.544233,89.212166,14.721831,130.917175,48.652592,237.789536
1042,17.366667,-0.289121,42.816963,-0.113119,141.088089,47.187252,105.847755,177.552261,-74.829453,-0.574137,130.861008,48.629276,238.001663
1043,17.383333,-0.287585,42.812038,-0.112038,141.089615,47.186871,105.847443,-10.838777,89.228279,10.339765,130.806641,48.618786,238.219543
1044,17.400000,-0.282799,42.807320,-0.112797,141.089783,47.185410,105.847153,-33.654991,89.387894,32.662453,130.759354,48.608921,238.430969
1045,17.416667,-0.283575,42.819523,-0.123148,141.088684,47.186844,105.846664,-30.101463,89.189217,29.884809,130.680389,48.599354,238.655502
1046,17.433333,-0.285027,42.815556,-0.115469,141.089340,47.187691,105.847420,-6.978674,89.160652,6.459541,130.637390,48.561230,238.871674
1047,17.450000,-0.280490,42.818344,-0.115411,141.090179,47.184624,105.847015,-27.589581,89.239357,26.512743,130.591370,48.544804,239.081223
1048,17.466667,-0.280334,42.822594,-0.115522,141.088287,47.187393,105.846359,-2.857214,89.175064,1.971884,130.534668,48.519558,239.297134
1049,17.483333,-0.286697,42.807095,-0.116013,141.090317,47.186424,105.847786,-13.918085,89.142212,13.548937,130.482498,48.498814,239.520401
1050,17.500000,-0.282616,42.807331,-0.108598,141.089447,47.186134,105.847595,-31.468307,89.193314,30.522791,130.436462,48.479706,239.735992
1051,17.516667,-0.289563,42.817081,-0.117006,141.088455,47.187759,105.847885,-7.807440,88.913887,7.247167,130.376663,48.460136,239.952713
1052,17.533333,-0.283716,42.816963,-0.113913,141.089539,47.188091,105.847908,-24.794310,89.154221,23.825771,130.303726,48.439991,240.166992
