frame,time,spm0_rotX,spm0_rotY,spm0_rotZ,spm0_posX,spm0_posY,spm0_posZ,cf_rotX,cf_rotY,cf_rotZ,cf_posX,cf_posY,cf_posZ,spm1_rotX,spm1_rotY,spm1_rotZ,spm1_posX,spm1_posY,spm1_posZ,spm2_rotX,spm2_rotY,spm2_rotZ,spm2_posX,spm2_posY,spm2_posZ
1705,28.416667,176.865112,-42.838070,178.279404,209.408691,48.368439,166.338211,175.315506,69.537880,-176.126038,131.305237,57.989838,239.088303,90.171341,-6.042109,-0.629035,139.981918,46.244667,155.706314,85.205482,4.615502,1.674173,77.900955,80.274323,138.460907
1706,28.433333,176.867996,-42.851517,178.300797,209.406921,48.365829,166.336716,175.315277,69.537910,-176.125809,131.203110,58.037971,239.087814,90.164978,-6.043601,-0.631234,139.982117,46.244560,155.706390,-96.649315,-4.399142,177.841400,77.922272,80.267044,138.415222
1707,28.450000,176.851974,-42.830669,178.281952,209.408493,48.367477,166.340088,175.315247,69.537949,-176.125793,131.102386,58.175270,239.031403,90.165009,-6.042027,-0.634826,139.981873,46.243954,155.705658,85.199669,4.618309,1.675460,77.901283,80.274071,138.461060
1708,28.466667,176.868332,-42.849155,178.289291,209.408325,48.366558,166.337936,175.315262,69.537956,-176.125793,130.992874,58.276932,238.999100,90.161377,-6.046053,-0.634705,139.981674,46.244366,155.706711,-96.647392,-4.398133,177.843018,77.921867,80.267616,138.415161
1709,28.483333,176.842255,-42.814838,178.259506,209.409882,48.370300,166.343109,175.315964,69.537964,-176.126587,130.892776,58.339691,238.990921,90.168938,-6.045285,-0.633041,139.981918,46.244411,155.705963,85.184258,4.621347,1.688817,77.899338,80.271927,138.456985
1710,28.500000,176.833984,-42.806755,178.217133,209.412643,48.372459,166.343307,175.316040,69.538010,-176.126663,130.795364,58.489483,238.935776,90.168236,-6.044383,-0.631915,139.981659,46.244308,155.706436,-96.644623,-4.396204,177.842270,77.922279,80.268272,138.416275
1711,28.516667,176.852890,-42.842979,178.264053,209.409332,48.367233,166.339066,175.316116,69.538063,-176.126770,130.682831,58.596272,238.897034,90.171883,-6.043580,-0.637089,139.981323,46.244450,155.706619,85.195183,4.616160,1.683632,77.900940,80.274330,138.460449
1712,28.533333,176.831772,-42.822689,178.228333,209.411865,48.371059,166.342133,175.316223,69.538124,-176.126877,130.587341,58.696865,238.867813,90.175995,-6.044672,-0.634980,139.981567,46.244949,155.706375,-96.648422,-4.398284,177.842575,77.921555,80.267746,138.415390
1713,28.550000,176.846130,-42.836666,178.267075,209.409286,48.367577,166.339905,175.316330,69.538170,-176.126999,130.478546,58.802814,238.830902,90.181091,-6.047259,-0.643414,139.981766,46.244518,155.707687,85.195793,4.627517,1.704357,77.901031,80.273293,138.457397
1714,28.566667,176.844559,-42.837105,178.263794,209.410355,48.367126,166.339203,175.316391,69.538246,-176.127106,130.381058,58.909546,238.798477,90.185074,-6.042627,-0.636713,139.980927,46.244476,155.709137,-96.639320,-4.391147,177.854034,77.921944,80.268738,138.416626
1715,28.583333,176.831665,-42.823048,178.241180,209.411713,48.369659,166.341644,175.316483,69.538338,-176.127197,130.279633,59.008606,238.761765,90.187439,-6.045168,-0.631730,139.981613,46.244766,155.709274,85.185463,4.627698,1.686098,77.900436,80.272087,138.458054
1716,28.600000,176.844604,-42.825741,178.264130,209.408752,48.369225,166.341537,175.316528,69.538406,-176.127258,130.163269,59.105175,238.721680,90.201263,-6.040391,-0.627179,139.980774,46.244682,155.710663,-96.650887,-4.395194,177.842575,77.921890,80.268028,138.415558
1717,28.616667,176.840988,-42.824757,178.232422,209.412216,48.370464,166.341675,175.316589,69.538490,-176.127335,130.063187,59.191154,238.687378,90.209229,-6.039334,-0.615827,139.980865,46.245770,155.710907,85.196663,4.617402,1.676244,77.900383,80.274597,138.460297
1718,28.633333,176.833862,-42.815964,178.232758,209.410828,48.370338,166.342575,175.316635,69.538597,-176.127380,129.958099,59.287823,238.642975,90.215042,-6.044186,-0.617004,139.981262,46.246044,155.712387,-96.637947,-4.395227,177.849945,77.922134,80.268654,138.417343
1719,28.650000,176.857864,-42.827885,178.267487,209.408142,48.369236,166.341660,175.316635,69.538681,-176.127380,129.845413,59.379948,238.599945,90.223053,-6.038235,-0.612575,139.981506,46.246235,155.712555,85.192772,4.623561,1.687921,77.900421,80.273026,138.459824
1720,28.666667,176.830124,-42.816727,178.239182,209.410568,48.371384,166.343552,175.316620,69.538788,-176.127365,129.737869,59.459053,238.567352,90.226357,-6.041368,-0.621747,139.980591,46.246727,155.714478,-96.631363,-4.393243,177.852493,77.922646,80.270027,138.417007
1721,28.683333,176.836472,-42.817768,178.245911,209.409882,48.368774,166.342819,175.316620,69.538879,-176.127365,129.640244,59.547890,238.528870,90.226044,-6.041745,-0.625347,139.980835,46.246830,155.714447,85.201744,4.617475,1.676244,77.900459,80.274742,138.460571
1722,28.700000,176.851120,-42.830254,178.270416,209.408325,48.367264,166.340668,175.316605,69.539001,-176.127365,129.533279,59.630554,238.491196,90.229607,-6.039938,-0.629413,139.979935,46.247147,155.714233,-96.637268,-4.399972,177.828705,77.922607,80.266556,138.412613
1723,28.716667,176.839401,-42.827408,178.248672,209.411575,48.369133,166.340714,175.316605,69.539124,-176.127365,129.413422,59.713573,238.450714,90.220718,-6.043623,-0.633069,139.980240,46.245167,155.713242,85.209930,4.616219,1.668774,77.900986,80.275818,138.461441
1724,28.733333,176.837296,-42.824265,178.239136,209.411697,48.370083,166.341934,175.316635,69.539238,-176.127411,129.320145,59.801014,238.407776,90.216614,-6.038098,-0.627668,139.980392,46.246956,155.713440,-96.657677,-4.399829,177.832306,77.921829,80.266586,138.414352
1725,28.750000,176.846161,-42.838963,178.261703,209.409637,48.367794,166.340714,175.316696,69.539368,-176.127487,129.200317,59.885288,238.369232,90.204124,-6.043671,-0.639704,139.980331,46.245228,155.712082,85.197136,4.620326,1.682335,77.901085,80.274109,138.459808
1726,28.766667,176.849701,-42.826569,178.267380,209.408661,48.367542,166.341064,175.316788,69.539490,-176.127594,129.080887,59.961765,238.333710,90.201172,-6.044062,-0.645645,139.980652,46.245949,155.711090,-96.640396,-4.395342,177.846680,77.921913,80.268463,138.416809
1727,28.783333,176.835159,-42.821060,178.229660,209.411865,48.370575,166.341537,175.316879,69.539627,-176.127701,128.977448,60.047741,238.287613,90.189659,-6.046244,-0.654050,139.980728,46.245049,155.709473,85.206291,4.613926,1.671322,77.901329,80.274620,138.462067
1728,28.800000,176.848404,-42.831192,178.274109,209.408447,48.365952,166.340073,175.316971,69.539764,-176.127808,128.867203,60.118275,238.249832,90.177414,-6.045626,-0.654000,139.981415,46.244320,155.706680,-96.635986,-4.392832,177.851364,77.923584,80.269806,138.417328
1729,28.816667,176.850128,-42.844566,178.278717,209.408859,48.366138,166.339142,175.317078,69.539902,-176.127930,128.738693,60.191132,238.209030,90.159027,-6.047704,-0.672103,139.981400,46.244205,155.704636,85.191124,4.618866,1.688061,77.901093,80.274521,138.459229
1730,28.833333,176.849350,-42.828262,178.257904,209.410812,48.369366,166.340881,175.317154,69.540039,-176.128036,128.632523,60.259258,238.168213,90.142136,-6.047258,-0.672646,139.981598,46.242840,155.702087,-96.639717,-4.393677,177.849869,77.921982,80.267487,138.415710
1731,28.850000,176.842865,-42.803341,178.244598,209.411209,48.371124,166.343399,175.317261,69.540176,-176.128143,128.515137,60.330624,238.123184,90.129074,-6.048771,-0.682904,139.981628,46.243279,155.700226,85.189812,4.618033,1.682900,77.899933,80.272499,138.458771
1732,28.866667,176.853729,-42.826115,178.273224,209.407898,48.368721,166.341644,175.317307,69.540321,-176.128220,128.383591,60.401310,238.080643,90.115898,-6.052495,-0.689996,139.982086,46.243263,155.698502,-96.637817,-4.393300,177.850082,77.922180,80.270111,138.417450
1733,28.883333,176.843948,-42.807892,178.250565,209.410446,48.371712,166.343857,175.317337,69.540451,-176.128265,128.267532,60.467148,238.040787,90.103508,-6.048177,-0.692316,139.982712,46.242146,155.696243,85.197250,4.621334,1.684397,77.901062,80.273666,138.458664
1734,28.900000,176.846512,-42.827354,178.259995,209.409912,48.368610,166.340103,175.317322,69.540619,-176.128250,128.155518,60.545738,238.000961,90.090538,-6.051754,-0.696862,139.981934,46.243282,155.695099,-96.639076,-4.393656,177.850220,77.923050,80.268631,138.416672
1735,28.916667,176.846725,-42.811821,178.245377,209.410477,48.372486,166.342621,175.317291,69.540749,-176.128220,128.031952,60.618378,237.966278,90.066452,-6.048779,-0.703078,139.981857,46.243057,155.693054,85.196938,4.620532,1.676877,77.900764,80.273468,138.460129
1736,28.933333,176.855865,-42.815422,178.279282,209.407227,48.369877,166.342499,175.317276,69.540886,-176.128174,127.899979,60.693214,237.925644,90.050713,-6.053456,-0.704317,139.982788,46.242161,155.690384,-96.641945,-4.396474,177.844589,77.923607,80.270454,138.417831
1737,28.950000,176.856674,-42.818653,178.265869,209.409515,48.369858,166.340820,175.317261,69.541039,-176.128174,127.785706,60.785378,237.885956,90.039589,-6.049818,-0.719089,139.982941,46.241070,155.686966,85.205627,4.616376,1.680824,77.901207,80.275337,138.461227
1738,28.966667,176.863190,-42.830051,178.273239,209.408829,48.368702,166.339462,175.317276,69.541199,-176.128189,127.652885,60.870731,237.845688,90.025490,-6.053874,-0.734312,139.982574,46.241333,155.685013,-96.646477,-4.397703,177.843369,77.921539,80.266853,138.414581
1739,28.983333,176.863327,-42.830269,178.283920,209.407715,48.368450,166.339798,175.317337,69.541336,-176.128265,127.518997,60.949249,237.810471,90.011391,-6.055027,-0.739042,139.983505,46.240868,155.682739,85.204826,4.623084,1.692301,77.901428,80.271622,138.457718
1740,29.000000,176.858597,-42.819141,178.249954,209.410522,48.370831,166.340714,175.317612,69.541466,-176.128571,127.398064,61.011948,237.793549,90.003654,-6.058750,-0.758409,139.983704,46.238426,155.679916,-96.632027,-4.397617,177.838669,77.923409,80.267487,138.415466
1741,29.016667,176.855423,-42.821472,178.260834,209.410065,48.368504,166.340759,175.317688,69.541634,-176.128662,127.265724,61.141640,237.734802,89.980598,-6.060996,-0.754528,139.985138,46.242458,155.677704,85.197708,4.618079,1.675292,77.901192,80.274574,138.461548
1742,29.033333,176.863159,-42.826630,178.271194,209.408310,48.369320,166.340393,175.317810,69.541794,-176.128784,127.138290,61.222561,237.707138,89.983498,-6.056422,-0.764314,139.983673,46.238800,155.677338,-96.632065,-4.400904,177.832077,77.923538,80.267937,138.415421
1743,29.050000,176.856064,-42.809166,178.245819,209.410950,48.372227,166.341980,175.318069,69.541924,-176.129074,127.008736,61.278290,237.692947,89.981003,-6.062034,-0.771578,139.983002,46.240372,155.676956,85.191574,4.618946,1.685404,77.900299,80.273193,138.458984
1744,29.066667,176.850540,-42.834030,178.265747,209.409637,48.367271,166.338226,175.318146,69.542099,-176.129166,126.889885,61.400719,237.643845,89.988358,-6.057705,-0.767319,139.983887,46.240063,155.676865,-96.641113,-4.393282,177.849045,77.922119,80.268394,138.416977
1745,29.083333,176.860550,-42.826214,178.257248,209.411575,48.368790,166.338501,175.318390,69.542244,-176.129440,126.755226,61.455147,237.633438,89.986534,-6.054318,-0.756678,139.982819,46.240086,155.677994,85.193527,4.618412,1.682417,77.900490,80.273041,138.459351
1746,29.100000,176.863770,-42.844872,178.274216,209.409470,48.368656,166.337021,175.318436,69.542419,-176.129486,126.631477,61.566406,237.585831,89.990768,-6.060757,-0.753542,139.983368,46.240391,155.678894,-96.639618,-4.394175,177.851196,77.922356,80.269951,138.416992
1747,29.116667,176.876083,-42.852055,178.295227,209.407883,48.365841,166.335373,175.318604,69.542580,-176.129684,126.509354,61.619831,237.582016,90.003036,-6.054931,-0.749451,139.984207,46.241154,155.681625,85.198341,4.618711,1.681806,77.899826,80.273727,138.460678
1748,29.133333,176.862473,-42.840717,178.269211,209.409912,48.368488,166.337112,175.318573,69.542755,-176.129654,126.390717,61.745747,237.534546,90.021446,-6.055182,-0.739168,139.982681,46.240936,155.683014,-96.646248,-4.399257,177.842453,77.923187,80.268852,138.416870
1749,29.150000,176.872574,-42.838310,178.252045,209.411270,48.370602,166.336243,175.318558,69.542938,-176.129623,126.263222,61.821545,237.511749,90.035866,-6.055895,-0.735154,139.983002,46.241329,155.685242,85.214539,4.620983,1.686534,77.901901,80.273628,138.460052
1750,29.166667,176.869171,-42.847958,178.271225,209.409683,48.367199,166.335358,175.318710,69.543076,-176.129791,126.136169,61.868603,237.511490,90.054924,-6.055922,-0.729290,139.982224,46.241768,155.688171,-96.630928,-4.392940,177.853546,77.922562,80.268806,138.418457
1751,29.183333,176.856934,-42.824924,178.243805,209.411972,48.371498,166.338638,175.318695,69.543251,-176.129791,126.023659,61.997108,237.468765,90.076088,-6.055194,-0.727026,139.982651,46.241302,155.690262,85.196037,4.618922,1.682953,77.900528,80.273087,138.459335
1752,29.200000,176.867020,-42.836071,178.269730,209.410507,48.367229,166.336151,175.318695,69.543434,-176.129822,125.897179,62.005264,237.491959,90.093353,-6.052470,-0.707063,139.981888,46.242348,155.693787,-96.642326,-4.393119,177.842163,77.921967,80.268082,138.415726
1753,29.216667,176.866104,-42.831463,178.251144,209.411484,48.368320,166.338104,175.318741,69.543617,-176.129883,125.763046,62.160118,237.429184,90.116699,-6.048355,-0.701771,139.981964,46.242855,155.696548,85.205116,4.616923,1.679451,77.900383,80.274185,138.460388
1754,29.233333,176.865707,-42.832840,178.260757,209.410187,48.369743,166.337906,175.318985,69.543777,-176.130157,125.649261,62.209385,237.432724,90.136429,-6.051075,-0.698643,139.982254,46.242615,155.698959,-96.633003,-4.390097,177.850494,77.922592,80.269928,138.417053
1755,29.250000,176.878937,-42.847046,178.270523,209.409546,48.367870,166.335159,175.319092,69.543968,-176.130264,125.529144,62.330254,237.394760,90.147018,-6.049675,-0.679406,139.980942,46.243690,155.702042,85.200279,4.615797,1.678748,77.900070,80.273354,138.460464
1756,29.266667,176.864883,-42.835907,178.242493,209.412643,48.370449,166.336960,175.319199,69.544144,-176.130386,125.401093,62.399448,237.377838,90.160530,-6.048192,-0.683446,139.980331,46.244621,155.704147,-96.628723,-4.394288,177.854980,77.922020,80.268394,138.417236
1757,29.283333,176.853378,-42.812778,178.225250,209.413605,48.373569,166.340546,175.319290,69.544312,-176.130508,125.273262,62.479328,237.364914,90.171494,-6.045479,-0.666640,139.981659,46.243206,155.704254,85.208252,4.617949,1.674915,77.901199,80.274925,138.461121
1758,29.300000,176.864639,-42.828876,178.260574,209.410934,48.369522,166.338638,175.319366,69.544464,-176.130615,125.157509,62.554382,237.349487,90.168007,-6.046786,-0.662059,139.981110,46.243755,155.705109,-96.630234,-4.392004,177.852051,77.922997,80.269661,138.418030
1759,29.316667,176.854630,-42.825504,178.232422,209.413193,48.371861,166.339249,175.319611,69.544601,-176.130890,125.036728,62.589836,237.355682,90.163330,-6.049983,-0.656500,139.980637,46.243824,155.704651,85.198395,4.619583,1.678586,77.900711,80.275040,138.460724
1760,29.333333,176.854416,-42.815079,178.242874,209.411194,48.370411,166.340393,175.319641,69.544785,-176.130920,124.918793,62.691158,237.321259,90.156288,-6.046640,-0.655230,139.981628,46.243885,155.704407,-96.630745,-4.393715,177.852798,77.922958,80.269485,138.417419
1761,29.350000,176.866257,-42.832424,178.259476,209.411118,48.369682,166.337128,175.319626,69.544960,-176.130905,124.799957,62.762959,237.307709,90.145821,-6.044633,-0.657548,139.981430,46.243660,155.702866,85.203384,4.625360,1.699689,77.900581,80.271553,138.457199
1762,29.366667,176.839890,-42.815975,178.225006,209.412735,48.371758,166.339737,175.319626,69.545113,-176.130905,124.669098,62.831055,237.296677,90.136909,-6.046368,-0.673562,139.982285,46.243015,155.701462,-96.638817,-4.394181,177.849686,77.921989,80.268478,138.415710
1763,29.383333,176.850204,-42.821358,178.244217,209.411362,48.371513,166.340195,175.319550,69.545258,-176.130844,124.554047,62.900192,237.289551,90.134911,-6.046292,-0.680873,139.982529,46.242790,155.699951,85.193474,4.627992,1.699245,77.900200,80.270500,138.456497
1764,29.400000,176.846985,-42.825375,178.262741,209.410553,48.370598,166.340363,175.319504,69.545418,-176.130783,124.450706,62.973743,237.283463,90.126320,-6.044012,-0.687632,139.982269,46.243034,155.698441,-96.631477,-4.394244,177.854095,77.923126,80.269585,138.418106
1765,29.416667,176.840851,-42.821709,178.258316,209.410095,48.368782,166.340378,175.319397,69.545578,-176.130722,124.327324,62.978024,237.316162,90.107597,-6.052083,-0.703993,139.981949,46.243965,155.695953,85.199814,4.616289,1.682136,77.901169,80.274055,138.461105
1766,29.433333,176.863342,-42.840717,178.287766,209.407990,48.368641,166.339111,175.319321,69.545738,-176.130630,124.216080,63.120884,237.275024,90.090569,-6.052341,-0.713349,139.982864,46.242188,155.693970,-96.630562,-4.400574,177.828918,77.923866,80.267349,138.414978
1767,29.450000,176.860107,-42.838364,178.263916,209.410095,48.368500,166.338531,175.319412,69.545853,-176.130753,124.106956,63.167297,237.293594,90.073463,-6.051921,-0.721498,139.983170,46.241806,155.691177,85.188530,4.624370,1.682686,77.898819,80.271896,138.458252
1768,29.466667,176.858932,-42.840397,178.288437,209.408142,48.366425,166.338272,175.319336,69.545990,-176.130661,124.008629,63.284386,237.278397,90.053337,-6.054108,-0.727639,139.983582,46.240921,155.687378,-96.639526,-4.391803,177.849884,77.922493,80.268951,138.416672
1769,29.483333,176.843628,-42.823940,178.236588,209.412415,48.370377,166.340424,175.319305,69.546127,-176.130630,123.900864,63.362057,237.284225,90.029503,-6.056994,-0.737927,139.983704,46.239765,155.684967,85.188187,4.620858,1.683050,77.900581,80.272476,138.458450
1770,29.500000,176.843628,-42.821068,178.232742,209.411804,48.370434,166.340607,175.319321,69.546272,-176.130661,123.815331,63.444836,237.287277,90.015022,-6.055983,-0.750374,139.983231,46.240471,155.681778,-96.629753,-4.391745,177.855026,77.923386,80.269836,138.418488
1771,29.516667,176.863480,-42.840549,178.265274,209.410004,48.367012,166.337372,175.319366,69.546402,-176.130753,123.704552,63.464756,237.330750,89.988022,-6.060151,-0.760014,139.983475,46.240822,155.678299,85.205582,4.629135,1.694112,77.901474,80.271973,138.458206
1772,29.533333,176.844376,-42.821854,178.251266,209.411377,48.369850,166.341064,175.319412,69.546532,-176.130844,123.599831,63.616989,237.302017,89.968933,-6.058638,-0.773410,139.984375,46.240650,155.675720,-96.645340,-4.395945,177.844208,77.922798,80.268059,138.415527
1773,29.550000,176.846451,-42.826588,178.244797,209.411407,48.369766,166.340820,175.319504,69.546646,-176.130936,123.510651,63.690048,237.313599,89.942764,-6.061564,-0.787626,139.984177,46.239899,155.671234,85.203880,4.619005,1.682111,77.901375,80.274811,138.460953
1774,29.566667,176.843079,-42.824062,178.247849,209.410233,48.370892,166.340775,175.319595,69.546761,-176.131042,123.390388,63.775383,237.318970,89.924629,-6.065510,-0.807433,139.985413,46.238293,155.667831,-96.636246,-4.394265,177.849838,77.922211,80.268913,138.417160
1775,29.583333,176.839172,-42.803051,178.250793,209.409424,48.373013,166.345078,175.319855,69.546860,-176.131348,123.298393,63.815544,237.348267,89.899544,-6.070488,-0.821917,139.986115,46.241009,155.663589,85.199127,4.619388,1.678094,77.900032,80.274239,138.459473
1776,29.600000,176.851959,-42.821365,178.281631,209.407181,48.369606,166.341705,175.319916,69.546974,-176.131424,123.199425,63.920807,237.345795,89.881462,-6.073235,-0.838376,139.986786,46.239220,155.659088,-96.645836,-4.394995,177.842331,77.921829,80.267883,138.415894
1777,29.616667,176.860107,-42.826683,178.282608,209.407379,48.369049,166.340118,175.320160,69.547073,-176.131683,123.096291,63.966465,237.368317,89.867714,-6.072715,-0.854479,139.986633,46.238277,155.656281,85.195763,4.621191,1.683866,77.899780,80.272980,138.458389
1778,29.633333,176.851471,-42.824097,178.267075,209.409546,48.370022,166.340302,175.320358,69.547150,-176.131927,122.988220,64.036064,237.381241,89.848267,-6.076985,-0.870705,139.987320,46.237667,155.652954,-96.628540,-4.396710,177.837997,77.923538,80.268486,138.416077
1779,29.650000,176.842972,-42.815311,178.227554,209.413651,48.372742,166.340622,175.320541,69.547249,-176.132126,122.879173,64.104256,237.400574,89.830444,-6.079975,-0.888491,139.986465,46.237030,155.651276,85.206985,4.618438,1.675181,77.901138,80.274483,138.460510
1780,29.666667,176.854462,-42.830231,178.255737,209.410355,48.370415,166.339035,175.320526,69.547363,-176.132111,122.775856,64.223343,237.387344,89.818916,-6.082508,-0.901339,139.987411,46.235775,155.648987,-96.633904,-4.391287,177.851913,77.922913,80.270538,138.418060
1781,29.683333,176.861526,-42.829830,178.263336,209.410767,48.369591,166.338989,175.320480,69.547478,-176.132065,122.675385,64.297264,237.404877,89.809074,-6.084514,-0.906850,139.987717,46.235630,155.647202,85.208878,4.622335,1.690538,77.901596,80.273148,138.458298
1782,29.700000,176.858978,-42.823524,178.225586,209.414032,48.370216,166.337769,175.320297,69.547905,-176.131897,122.573448,64.375229,237.418793,89.810143,-6.082613,-0.907802,139.986847,46.237419,155.647141,-96.629639,-4.393828,177.852890,77.922897,80.270729,138.417267
1783,29.716667,176.852005,-42.821812,178.243866,209.412506,48.369068,166.338409,175.320251,69.548035,-176.131836,122.475906,64.454407,237.440323,89.799850,-6.084696,-0.914553,139.987442,46.235622,155.646301,85.210052,4.613714,1.674339,77.900665,80.274773,138.461060
1784,29.733333,176.858948,-42.823502,178.256821,209.411209,48.369503,166.339142,175.320190,69.548180,-176.131790,122.377815,64.538445,237.456177,89.806198,-6.081821,-0.917329,139.987000,46.236160,155.645767,-96.644600,-4.394382,177.847839,77.921822,80.269402,138.417206
1785,29.750000,176.854706,-42.823643,178.241806,209.412079,48.370731,166.339050,175.320007,69.548622,-176.131607,122.280800,64.620651,237.476166,89.808945,-6.084775,-0.921549,139.987061,46.236004,155.646378,85.204147,4.617362,1.677174,77.900986,80.275993,138.461166
1786,29.766667,176.856522,-42.831818,178.251938,209.411972,48.369114,166.337891,175.320129,69.548721,-176.131760,122.185364,64.664284,237.521606,89.816322,-6.084665,-0.915359,139.987122,46.236053,155.647202,-96.642738,-4.393145,177.847870,77.922112,80.268539,138.416016
1787,29.783333,176.854492,-42.820641,178.235016,209.413620,48.370312,166.339523,175.320068,69.548851,-176.131714,122.093071,64.780457,237.526703,89.825546,-6.081984,-0.902493,139.987259,46.237061,155.648224,85.191559,4.619697,1.682128,77.899536,80.273010,138.459000
1788,29.800000,176.848495,-42.831425,178.244247,209.412079,48.369648,166.338318,175.320160,69.548965,-176.131821,121.999886,64.827240,237.575562,89.845161,-6.078263,-0.891353,139.986908,46.237904,155.650742,-96.637550,-4.391921,177.849457,77.922287,80.269066,138.417114
1789,29.816667,176.854858,-42.828392,178.254745,209.411499,48.368881,166.338211,175.320297,69.549065,-176.131973,121.916176,64.903954,237.600281,89.852119,-6.076373,-0.872181,139.986588,46.237122,155.653778,85.209457,4.622389,1.690482,77.901718,80.273041,138.458069
1790,29.833333,176.866043,-42.850628,178.265106,209.410995,48.366104,166.335373,175.320282,69.549210,-176.131958,121.824554,65.012840,237.614563,89.870895,-6.076368,-0.858511,139.986877,46.238113,155.656128,-96.649437,-4.399341,177.839691,77.921616,80.267960,138.414597
1791,29.850000,176.853683,-42.832802,178.261063,209.411041,48.370159,166.337860,175.320297,69.549355,-176.131989,121.744171,65.094017,237.642319,89.883720,-6.074512,-0.839196,139.986710,46.239212,155.659607,85.199799,4.618098,1.682593,77.900627,80.274734,138.459427
1792,29.866667,176.871964,-42.840012,178.279388,209.409378,48.367649,166.337067,175.320358,69.549492,-176.132065,121.655487,65.176064,237.662643,89.905830,-6.075537,-0.825390,139.985306,46.239777,155.662506,-96.632309,-4.390308,177.851303,77.923050,80.269989,138.417633
1793,29.883333,176.869980,-42.839222,178.274536,209.408905,48.368473,166.337463,175.320633,69.549614,-176.132385,121.551666,65.209099,237.709808,89.920418,-6.066212,-0.807061,139.985794,46.241642,155.665405,85.194916,4.619829,1.680407,77.900108,80.273560,138.459045
1794,29.900000,176.866959,-42.839310,178.274536,209.409241,48.368050,166.337082,175.320374,69.550171,-176.132263,121.468903,65.271065,237.739746,89.945427,-6.067880,-0.808846,139.984573,46.238232,155.668167,-96.633591,-4.392656,177.850891,77.922295,80.268250,138.416733
1795,29.916667,176.853867,-42.817673,178.249054,209.411743,48.370598,166.338379,175.320480,69.550331,-176.132385,121.389648,65.370781,237.743118,89.961868,-6.063572,-0.800238,139.984039,46.237843,155.670517,85.198288,4.629985,1.695716,77.899895,80.270912,138.455551
1796,29.933333,176.845032,-42.815575,178.249771,209.411438,48.372143,166.340088,175.320740,69.550446,-176.132690,121.278671,65.394417,237.781708,89.971161,-6.063432,-0.796605,139.983582,46.239128,155.672363,-96.634064,-4.391404,177.852982,77.922913,80.270210,138.417862
1797,29.950000,176.859772,-42.827435,178.255310,209.410690,48.371212,166.338547,175.320801,69.550613,-176.132782,121.183601,65.477707,237.783951,89.982674,-6.057560,-0.788363,139.984314,46.239758,155.673904,85.193138,4.619759,1.681896,77.901527,80.275330,138.459671
1798,29.966667,176.871277,-42.838272,178.299561,209.406586,48.368362,166.337708,175.320877,69.550774,-176.132874,121.078423,65.526093,237.809753,89.985626,-6.062576,-0.780387,139.983932,46.239777,155.675385,-96.624252,-4.390471,177.853378,77.923744,80.272171,138.418411
1799,29.983333,176.866577,-42.833229,178.264114,209.410507,48.369640,166.337463,175.320892,69.550941,-176.132889,120.981148,65.570488,237.828796,89.989540,-6.059955,-0.775329,139.983658,46.238899,155.675781,85.186081,4.625332,1.690657,77.899841,80.272499,138.457397
1800,30.000000,176.863342,-42.821690,178.262650,209.409332,48.370487,166.338608,175.320862,69.551117,-176.132889,120.881012,65.616211,237.852890,89.991264,-6.061604,-0.774247,139.984055,46.239605,155.676956,-96.637993,-4.394755,177.846603,77.922592,80.269829,138.416428
1801,30.016667,176.861008,-42.817078,178.247223,209.411621,48.370399,166.339142,175.320847,69.551315,-176.132889,120.773682,65.653137,237.874741,89.987419,-6.059669,-0.769952,139.983719,46.239635,155.677139,85.191093,4.620370,1.680227,77.900490,80.274368,138.458588
1802,30.033333,176.870758,-42.832897,178.269440,209.410309,48.368881,166.337158,175.320984,69.551483,-176.133041,120.666672,65.664940,237.915344,89.983582,-6.059044,-0.767323,139.984055,46.238914,155.676575,-96.630676,-4.398084,177.833618,77.923050,80.268822,138.414307
1803,30.050000,176.848373,-42.830780,178.240784,209.412292,48.371113,166.337189,175.320938,69.551689,-176.132980,120.555496,65.750359,237.914459,89.975067,-6.066674,-0.761313,139.985443,46.242760,155.675888,85.201439,4.622896,1.696191,77.901199,80.272400,138.457260
1804,30.066667,176.861801,-42.836311,178.264084,209.410812,48.367966,166.335739,175.320755,69.552391,-176.132858,120.459343,65.795097,237.936111,89.982056,-6.064086,-0.771895,139.983673,46.239529,155.676407,-96.634224,-4.394605,177.851929,77.922722,80.268585,138.416473
1805,30.083333,176.865891,-42.828339,178.250900,209.411530,48.371353,166.338394,175.320526,69.552620,-176.132660,120.345497,65.810501,237.981125,89.979759,-6.060963,-0.770136,139.983749,46.239880,155.675949,85.201942,4.622537,1.694744,77.901016,80.272575,138.456909
1806,30.100000,176.864136,-42.824879,178.258438,209.411041,48.370640,166.339081,175.320496,69.552849,-176.132629,120.259354,65.889900,237.983276,89.984589,-6.076197,-0.761188,139.983215,46.243374,155.675171,-96.643356,-4.393217,177.848877,77.921860,80.268547,138.415939
1807,30.116667,176.871048,-42.836182,178.271484,209.410309,48.368401,166.336319,175.320435,69.553078,-176.132584,120.142601,65.945366,238.004715,89.977013,-6.060857,-0.777451,139.983719,46.239307,155.675568,85.194366,4.621945,1.687300,77.900726,80.274605,138.459534
