Frame,time,spm_rot_x,spm_rot_y,spm_rot_z,spm_pos_x,spm_pos_y,spm_pos_z,cf_rot_x,cf_rot_y,cf_rot_z,cf_pos_x,cf_pos_y,cf_pos_z
549,9.150000,-0.349674,1.500415,0.627698,133.986145,134.736221,79.401466,-5.539209,-2.627204,177.944397,156.923569,120.634224,246.770432
550,9.166667,-0.343581,1.495343,0.623772,133.987488,134.737061,79.403648,-5.539528,-2.627690,177.944550,156.932190,120.643150,246.602722
551,9.183333,-0.356689,1.477072,0.634457,133.988708,134.738876,79.407593,-5.539762,-2.628490,177.944641,156.943512,120.649361,246.435043
552,9.200000,-0.344987,1.494268,0.624635,133.987381,134.737656,79.403122,-5.539870,-2.629260,177.944611,156.952393,120.651070,246.272690
553,9.216667,-0.383714,1.456829,0.638161,133.987488,134.740280,79.407013,-5.621525,-2.833435,177.924347,156.960815,120.668564,246.097229
554,9.233333,-0.370106,1.484506,0.631620,133.988083,134.738602,79.405846,-5.621737,-2.834021,177.924393,156.973648,120.672905,245.935913
555,9.250000,-0.326003,1.468948,0.629864,133.986374,134.736328,79.400520,-5.621640,-2.834646,177.924530,156.984421,120.682716,245.777847
556,9.266667,-0.379407,1.473803,0.630172,133.986053,134.733902,79.397621,-5.621618,-2.834083,177.924530,156.997757,120.702026,245.613068
557,9.283333,-0.365875,1.479911,0.631668,133.985733,134.735352,79.400185,-5.549871,-3.036623,177.968506,157.001526,120.728180,245.450562
558,9.300000,-0.355181,1.475824,0.629883,133.987518,134.738739,79.406891,-5.549434,-3.037355,177.968796,157.012222,120.756256,245.292755
559,9.316667,-0.376012,1.482763,0.629082,133.987106,134.735947,79.401230,-5.549114,-3.038095,177.968872,157.023621,120.788002,245.135574
560,9.333333,-0.362537,1.505445,0.624385,133.988113,134.738113,79.405243,-5.487517,-3.252854,177.953217,157.037323,120.841560,244.956619
561,9.350000,-0.371209,1.497017,0.626013,133.987991,134.737915,79.406418,-5.487612,-3.253505,177.953293,157.044128,120.890251,244.789261
562,9.366667,-0.356873,1.493367,0.629209,133.986542,134.735199,79.399544,-5.487907,-3.254202,177.953415,157.054062,120.931816,244.631332
563,9.383333,-0.348158,1.516508,0.622153,133.987045,134.736282,79.401550,-5.488013,-3.253650,177.953461,157.061966,120.976913,244.463425
564,9.400000,-0.347860,1.483773,0.628900,133.988342,134.737213,79.403564,-5.488070,-3.253070,177.953506,157.071228,121.012894,244.308975
565,9.416667,-0.354434,1.483443,0.630310,133.987747,134.737915,79.405075,-5.552242,-3.479274,177.971802,157.075836,121.060249,244.135452
566,9.433333,-0.371994,1.502367,0.626346,133.987427,134.737930,79.405098,-5.552292,-3.479852,177.972153,157.087616,121.081078,243.994232
567,9.450000,-0.352493,1.484934,0.625057,133.986755,134.734985,79.399193,-5.565784,-3.553457,177.980408,157.092422,121.129372,243.809723
568,9.466667,-0.372242,1.484823,0.627720,133.987167,134.737839,79.404152,-5.565814,-3.554228,177.980408,157.099564,121.153732,243.647247
569,9.483333,-0.363241,1.486120,0.632731,133.987976,134.737823,79.406006,-5.566276,-3.556130,177.981064,157.110016,121.162346,243.486816
570,9.500000,-0.348204,1.469788,0.635956,133.986954,134.734436,79.398613,-5.566585,-3.556940,177.980850,157.112976,121.198448,243.294525
571,9.516667,-0.382693,1.500440,0.629814,133.986465,134.734924,79.398087,-5.567023,-3.557689,177.980621,157.120667,121.216988,243.112854
572,9.533333,-0.362040,1.507784,0.623561,133.986938,134.735596,79.401649,-5.567410,-3.558332,177.980530,157.124771,121.223000,242.935699
573,9.550000,-0.331526,1.455251,0.633197,133.986984,134.734589,79.397781,-5.567810,-3.558899,177.980698,157.130829,121.216644,242.765396
574,9.566667,-0.376822,1.484003,0.630385,133.987778,134.738495,79.406937,-5.580340,-3.584021,177.979248,157.134247,121.228897,242.569550
575,9.583333,-0.333910,1.496272,0.625134,133.988007,134.738647,79.406288,-5.580697,-3.584663,177.979477,157.138550,121.208618,242.397476
576,9.600000,-0.346667,1.499378,0.627831,133.986359,134.735138,79.398994,-5.580792,-3.584115,177.979492,157.140976,121.206627,242.202835
577,9.616667,-0.353795,1.485034,0.626756,133.987839,134.739044,79.406967,-5.581477,-3.818223,177.979446,157.143814,121.193123,242.012787
578,9.633333,-0.359327,1.515325,0.620823,133.987671,134.738052,79.404716,-5.581516,-3.817681,177.979492,157.142456,121.169044,241.829208
579,9.650000,-0.367611,1.486485,0.627571,133.985733,134.733551,79.395645,-5.551879,-3.895747,177.974945,157.146545,121.143578,241.646759
580,9.666667,-0.364184,1.501979,0.626497,133.986908,134.735397,79.402954,-5.551665,-3.896521,177.975082,157.146851,121.109451,241.473770
581,9.683333,-0.362709,1.498622,0.628960,133.987244,134.736282,79.402214,-5.551135,-3.897315,177.975159,157.152924,121.078369,241.300293
582,9.700000,-0.362595,1.469778,0.633325,133.986038,134.735306,79.398277,-5.483140,-4.112549,177.978577,157.152603,121.061241,241.114639
583,9.716667,-0.381059,1.495195,0.631005,133.986618,134.736176,79.403381,-5.482855,-4.113268,177.978424,157.155823,121.043381,240.933060
584,9.733333,-0.380685,1.496016,0.630160,133.987350,134.736649,79.402885,-5.482855,-4.113936,177.978363,157.159836,121.031914,240.750259
585,9.750000,-0.338574,1.508064,0.623866,133.986313,134.734772,79.399117,-5.504002,-4.186134,177.974121,157.159805,121.021561,240.570587
586,9.766667,-0.391026,1.476667,0.630924,133.986603,134.736542,79.403999,-5.503146,-4.411239,177.942734,157.154160,121.022812,240.393951
587,9.783333,-0.356900,1.514438,0.620660,133.987122,134.736343,79.401260,-5.503219,-4.410695,177.942734,157.156418,121.014114,240.226563
588,9.800000,-0.396545,1.488347,0.632410,133.985947,134.735901,79.400238,-5.502994,-4.412857,177.943680,157.157562,121.012810,240.066147
589,9.816667,-0.331208,1.478002,0.627048,133.986481,134.735214,79.400711,-5.503061,-4.412306,177.943665,157.160858,121.029373,239.891434
590,9.833333,-0.382056,1.479737,0.633789,133.986740,134.736481,79.402832,-5.503112,-4.411763,177.943680,157.162811,121.041283,239.719559
591,9.850000,-0.349895,1.504249,0.621866,133.986160,134.735184,79.400902,-5.503245,-4.412556,177.943710,157.164047,121.064255,239.547775
592,9.866667,-0.362858,1.489265,0.628391,133.986877,134.737152,79.405220,-5.503301,-4.411980,177.943771,157.167633,121.090065,239.377090
593,9.883333,-0.357058,1.510719,0.627216,133.988327,134.737473,79.405411,-5.597443,-4.627066,177.848419,157.171692,121.108246,239.212708
594,9.900000,-0.364077,1.475796,0.630419,133.988022,134.737839,79.405525,-5.597446,-4.626532,177.848465,157.170837,121.142090,239.030624
595,9.916667,-0.347767,1.461364,0.634347,133.987137,134.736282,79.402695,-5.597673,-4.627279,177.848328,157.169113,121.190964,238.836334
596,9.933333,-0.369239,1.480142,0.627712,133.986526,134.737823,79.404259,-5.597761,-4.626740,177.848404,157.168991,121.218300,238.666016
597,9.950000,-0.399838,1.485220,0.629823,133.986923,134.735138,79.399353,-5.598026,-4.627388,177.848267,157.174500,121.251747,238.483185
598,9.966667,-0.355631,1.493958,0.627444,133.987015,134.736389,79.403618,-5.598217,-4.628004,177.848221,157.179718,121.284065,238.297791
599,9.983333,-0.395613,1.488295,0.633579,133.988266,134.740479,79.407799,-5.598403,-4.628727,177.848022,157.184769,121.309341,238.116959
600,10.000000,-0.350541,1.500354,0.625158,133.986359,134.735641,79.401169,-5.598553,-4.629231,177.848053,157.192001,121.325287,237.945770
601,10.016667,-0.352037,1.518046,0.621182,133.986221,134.735641,79.400650,-5.598541,-4.628667,177.848129,157.198044,121.348152,237.769150
602,10.033333,-0.390118,1.502399,0.628404,133.986816,134.736450,79.402122,-5.524195,-4.845894,177.775467,157.198441,121.368446,237.591797
603,10.050000,-0.358450,1.470510,0.630841,133.987442,134.739258,79.406624,-5.523885,-4.846555,177.775452,157.208435,121.373772,237.436554
604,10.066667,-0.363298,1.481744,0.630572,133.987045,134.735306,79.400131,-5.523768,-4.845996,177.775558,157.216644,121.396423,237.263916
605,10.083333,-0.392015,1.482566,0.633745,133.987381,134.738739,79.406113,-5.523295,-4.846596,177.775360,157.228073,121.417656,237.100571
606,10.100000,-0.365111,1.505814,0.624331,133.986572,134.733322,79.399185,-5.523209,-4.846031,177.775436,157.240982,121.436134,236.936493
607,10.116667,-0.350985,1.502461,0.626774,133.987686,134.737534,79.405334,-5.418674,-5.049181,177.715149,157.252243,121.457275,236.776398
608,10.133333,-0.345905,1.464191,0.630764,133.987549,134.738632,79.406578,-5.418667,-5.048641,177.715210,157.268158,121.482040,236.619492
609,10.150000,-0.356431,1.477926,0.628740,133.985794,134.734970,79.400002,-5.418712,-5.048121,177.715271,157.282959,121.506882,236.465530
610,10.166667,-0.341105,1.503598,0.623551,133.986740,134.736221,79.400688,-5.418915,-5.048887,177.715195,157.299744,121.533859,236.313034
611,10.183333,-0.389586,1.486814,0.631234,133.986588,134.736542,79.403625,-5.419005,-5.048355,177.715195,157.316574,121.548523,236.178253
612,10.200000,-0.344892,1.493082,0.625231,133.985367,134.734375,79.397804,-5.419021,-5.047787,177.715179,157.336441,121.559837,236.041016
613,10.216667,-0.360096,1.489986,0.627182,133.987244,134.738205,79.406960,-5.419219,-5.048502,177.715439,157.351044,121.574593,235.901306
614,10.233333,-0.342326,1.480927,0.628743,133.987350,134.739212,79.407188,-5.419275,-5.047945,177.715408,157.371231,121.601341,235.750366
615,10.250000,-0.374643,1.509089,0.629379,133.987396,134.737259,79.403618,-5.419313,-5.047379,177.715424,157.387436,121.615448,235.610275
616,10.266667,-0.359080,1.484517,0.628594,133.987518,134.737549,79.403931,-5.419578,-5.048048,177.715622,157.406372,121.642670,235.451508
617,10.283333,-0.362105,1.495560,0.628261,133.987305,134.738663,79.406013,-5.419679,-5.047489,177.715637,157.423904,121.663605,235.297211
618,10.300000,-0.373997,1.477138,0.631264,133.987137,134.738022,79.405785,-5.419793,-5.046925,177.715652,157.438324,121.677567,235.145538
619,10.316667,-0.342131,1.495507,0.629495,133.986664,134.735550,79.401619,-5.516730,-5.264692,177.766815,157.454651,121.703491,234.986633
620,10.333333,-0.344076,1.502296,0.622697,133.987457,134.735046,79.402336,-5.517135,-5.265317,177.767212,157.468185,121.720589,234.832336
621,10.350000,-0.362524,1.462770,0.635109,133.987076,134.735382,79.399475,-5.517267,-5.264788,177.767197,157.479156,121.734596,234.669159
622,10.366667,-0.355668,1.475909,0.632878,133.988266,134.737320,79.402573,-5.517646,-5.265385,177.767685,157.493042,121.756706,234.506088
623,10.383333,-0.394935,1.483781,0.634374,133.986877,134.738937,79.405121,-5.517726,-5.264830,177.767670,157.505447,121.773293,234.346085
624,10.400000,-0.350061,1.476570,0.631614,133.987793,134.738281,79.405151,-5.518015,-5.265466,177.768021,157.517975,121.802094,234.171204
625,10.416667,-0.352661,1.500851,0.623668,133.986115,134.736328,79.401154,-5.518087,-5.264878,177.767990,157.530350,121.826614,234.004593
626,10.433333,-0.341691,1.494879,0.629581,133.986038,134.735672,79.400528,-5.518083,-5.264270,177.767975,157.533279,121.848335,233.848541
627,10.450000,-0.351598,1.475264,0.627912,133.986740,134.735657,79.401123,-5.467775,-5.510118,177.871902,157.542816,121.888222,233.678009
628,10.466667,-0.363653,1.500227,0.627147,133.986313,134.735291,79.399803,-5.339234,-5.742647,177.858795,157.544144,121.926666,233.516739
629,10.483333,-0.355725,1.497585,0.624104,133.985794,134.734436,79.399879,-5.339197,-5.742096,177.858780,157.558212,121.974411,233.352371
630,10.500000,-0.360801,1.500860,0.627373,133.986374,134.737473,79.404381,-5.339182,-5.741531,177.858810,157.558807,122.035172,233.183975
631,10.516667,-0.347156,1.481832,0.627424,133.985535,134.735001,79.400444,-5.339211,-5.740974,177.858841,157.567474,122.098778,233.017319
632,10.533333,-0.377276,1.527592,0.621182,133.986633,134.737427,79.403976,-5.361168,-5.813591,177.856537,157.569519,122.170341,232.851074
633,10.550000,-0.373261,1.493609,0.630414,133.986420,134.736359,79.400520,-5.434949,-6.014791,177.819702,157.574875,122.241631,232.681915
634,10.566667,-0.363566,1.519067,0.619568,133.987030,134.736176,79.404114,-5.435056,-6.014279,177.819702,157.576660,122.296059,232.530029
635,10.583333,-0.385419,1.484709,0.629284,133.986755,134.736008,79.402634,-5.435476,-6.014946,177.820023,157.573303,122.354271,232.372665
636,10.600000,-0.350708,1.479698,0.631607,133.986115,134.736191,79.401787,-5.456628,-6.088472,177.838242,157.571716,122.424553,232.200439
637,10.616667,-0.386903,1.509117,0.625203,133.987564,134.737259,79.406097,-5.476027,-6.164167,177.857483,157.572983,122.482742,232.038574
638,10.633333,-0.371046,1.486043,0.627925,133.986496,134.737518,79.406036,-5.476349,-6.164779,177.857803,157.572800,122.534813,231.882996
639,10.650000,-0.352126,1.501534,0.622831,133.987518,134.737503,79.404793,-5.476453,-6.164248,177.857788,157.571701,122.605934,231.705002
640,10.666667,-0.354593,1.492971,0.627608,133.987045,134.736603,79.402527,-5.476869,-6.164971,177.858032,157.565125,122.669792,231.526398
641,10.683333,-0.377537,1.507352,0.626166,133.987488,134.738449,79.405197,-5.477394,-6.165704,177.858292,157.562607,122.721886,231.352158
642,10.700000,-0.380889,1.482537,0.628811,133.987000,134.737579,79.404518,-5.610472,-6.385759,177.877670,157.553757,122.789993,231.156509
643,10.716667,-0.341082,1.512413,0.623037,133.987411,134.738647,79.405457,-5.610919,-6.386549,177.877792,157.545654,122.839699,230.969070
644,10.733333,-0.367496,1.500248,0.627142,133.987228,134.736694,79.403923,-5.612368,-6.388340,177.878586,157.535797,122.884224,230.785202
645,10.750000,-0.356323,1.480312,0.631263,133.986908,134.736053,79.400139,-5.612844,-6.389013,177.878998,157.520981,122.926071,230.589462
646,10.766667,-0.371221,1.494321,0.629287,133.986450,134.737137,79.401276,-5.613011,-6.388475,177.878998,157.509369,122.963921,230.384872
647,10.783333,-0.377193,1.459834,0.638525,133.986343,134.738846,79.407799,-5.707229,-6.601686,177.883667,157.497177,123.002266,230.180573
648,10.800000,-0.376301,1.476866,0.630715,133.986481,134.737427,79.404427,-5.707330,-6.601129,177.883652,157.484955,123.031235,229.983658
649,10.816667,-0.379820,1.486171,0.630521,133.987839,134.741669,79.410110,-5.707519,-6.601958,177.883804,157.464294,123.056343,229.783386
650,10.833333,-0.337626,1.486284,0.624802,133.986404,134.739212,79.406219,-5.707539,-6.601392,177.883804,157.448120,123.097733,229.571960
651,10.850000,-0.328644,1.477197,0.628024,133.986115,134.735321,79.400475,-5.707453,-6.600752,177.883850,157.432007,123.126053,229.377792
652,10.866667,-0.392892,1.466510,0.634261,133.986725,134.737213,79.403397,-5.349414,-7.169340,177.824432,157.414566,123.172424,229.166412
653,10.883333,-0.355703,1.474834,0.632031,133.986588,134.737518,79.403557,-5.349377,-7.168796,177.824493,157.392838,123.218658,228.959793
654,10.900000,-0.341259,1.502761,0.622446,133.987549,134.737808,79.405304,-5.349396,-7.168271,177.824570,157.376740,123.287758,228.745483
655,10.916667,-0.351691,1.489912,0.627168,133.987427,134.736938,79.402039,-5.349747,-7.169012,177.824448,157.354919,123.356689,228.532623
656,10.933333,-0.333804,1.494932,0.624633,133.988068,134.738846,79.407661,-5.431051,-7.368728,177.774872,157.334106,123.438980,228.310898
657,10.950000,-0.368093,1.503208,0.628966,133.986374,134.738571,79.405090,-5.431456,-7.369236,177.774994,157.314713,123.509789,228.102570
658,10.966667,-0.370954,1.491025,0.628433,133.986694,134.738007,79.405388,-5.431562,-7.369936,177.774918,157.291962,123.583366,227.896622
659,10.983333,-0.372088,1.503229,0.629126,133.987717,134.739990,79.408249,-5.431860,-7.370608,177.774933,157.271622,123.668503,227.683121
660,11.000000,-0.363333,1.488089,0.628971,133.986984,134.736923,79.404251,-5.431944,-7.370055,177.774963,157.253677,123.740837,227.475922
661,11.016667,-0.383184,1.487110,0.629188,133.986420,134.737656,79.404907,-5.432018,-7.369514,177.775024,157.234772,123.812149,227.264450
662,11.033333,-0.342294,1.493957,0.628897,133.986755,134.739441,79.407333,-5.432349,-7.370175,177.774902,157.220535,123.875664,227.052048
663,11.050000,-0.368130,1.477401,0.634019,133.986786,134.735718,79.401405,-5.432701,-7.370781,177.774643,157.203278,123.944557,226.833008
664,11.066667,-0.354246,1.469733,0.634849,133.985764,134.736130,79.401428,-5.433032,-7.371148,177.774200,157.191132,124.004677,226.606491
665,11.083333,-0.369359,1.510654,0.622260,133.985764,134.737045,79.402672,-5.433354,-7.371664,177.773544,157.177597,124.056038,226.378845
666,11.100000,-0.376019,1.452026,0.637093,133.987045,134.736862,79.401909,-5.433688,-7.372171,177.772919,157.167130,124.094772,226.155502
667,11.116667,-0.385505,1.499456,0.627785,133.986343,134.737473,79.404411,-5.433777,-7.371733,177.773041,157.154266,124.112465,225.946091
668,11.133333,-0.363060,1.496818,0.624079,133.986893,134.738388,79.405724,-5.433855,-7.371278,177.773117,157.148941,124.126610,225.722000
669,11.150000,-0.369994,1.451208,0.635438,133.986328,134.736816,79.402199,-5.434105,-7.371812,177.772690,157.136292,124.155045,225.486038
670,11.166667,-0.364354,1.499305,0.624100,133.987076,134.738617,79.406982,-5.434106,-7.371329,177.772781,157.139343,124.135185,225.285477
671,11.183333,-0.362455,1.490727,0.628192,133.987015,134.736786,79.402267,-5.434015,-7.372035,177.772278,157.130096,124.146080,225.057800
672,11.200000,-0.351864,1.477311,0.627176,133.986633,134.736115,79.401382,-5.431100,-7.395791,177.756561,157.128448,124.146126,224.833893
673,11.216667,-0.345386,1.513546,0.620802,133.986374,134.735031,79.398521,-5.431025,-7.395288,177.756699,157.127365,124.127853,224.643448
674,11.233333,-0.373348,1.455919,0.637111,133.986893,134.737747,79.404060,-5.430584,-7.396077,177.756332,157.136292,124.117958,224.438126
675,11.250000,-0.359927,1.480993,0.630067,133.986404,134.735336,79.400352,-5.360369,-7.624797,177.567825,157.134369,124.140015,224.214981
676,11.266667,-0.365227,1.501011,0.626472,133.985870,134.737167,79.401688,-5.360319,-7.624318,177.567917,157.155792,124.130356,224.023178
677,11.283333,-0.367141,1.501880,0.627477,133.986969,134.738617,79.406570,-5.360272,-7.623767,177.568069,157.159210,124.144279,223.817276
678,11.300000,-0.355234,1.487310,0.626612,133.986526,134.736115,79.403023,-5.376493,-7.697124,177.530563,157.167892,124.163902,223.603638
679,11.316667,-0.350411,1.489883,0.629765,133.987213,134.738419,79.405365,-5.376505,-7.696561,177.530624,157.185150,124.155571,223.424393
680,11.333333,-0.372284,1.499987,0.626658,133.987549,134.739502,79.407379,-5.397540,-7.772299,177.514221,157.195419,124.181053,223.219131
681,11.350000,-0.344980,1.473089,0.630293,133.987503,134.738235,79.404030,-5.397618,-7.771761,177.514236,157.215408,124.173653,223.039124
682,11.366667,-0.354418,1.484906,0.630526,133.985733,134.734970,79.400894,-5.397816,-7.772462,177.514404,157.232208,124.179947,222.856400
683,11.383333,-0.370016,1.477888,0.630045,133.986145,134.737213,79.401329,-5.382521,-7.845990,177.507492,157.254730,124.190369,222.667603
684,11.400000,-0.367537,1.483363,0.627806,133.986542,134.737534,79.404259,-5.382491,-7.845423,177.507523,157.277222,124.197296,222.485901
685,11.416667,-0.355834,1.465379,0.632586,133.986694,134.736649,79.401978,-5.382350,-7.846011,177.507492,157.298203,124.217201,222.297546
686,11.433333,-0.341755,1.474748,0.628669,133.986145,134.736420,79.401688,-5.382405,-7.845451,177.507584,157.316422,124.246277,222.099045
687,11.450000,-0.363571,1.465270,0.636576,133.988388,134.738480,79.407173,-5.382396,-7.844875,177.507706,157.341309,124.266304,221.913574
688,11.466667,-0.370526,1.505902,0.625131,133.987305,134.737640,79.405602,-5.382571,-7.845562,177.507553,157.364990,124.306343,221.715195
689,11.483333,-0.361358,1.508752,0.621399,133.987335,134.738266,79.404793,-5.382589,-7.844988,177.507568,157.391998,124.321426,221.532516
690,11.500000,-0.353052,1.461435,0.632217,133.987305,134.736130,79.403931,-5.401581,-7.918079,177.497375,157.412964,124.361893,221.328323
691,11.516667,-0.330906,1.480548,0.628446,133.988098,134.737900,79.405792,-5.401598,-7.917517,177.497375,157.442703,124.379112,221.155762
692,11.533333,-0.362082,1.491719,0.627129,133.986206,134.735229,79.399315,-5.433539,-8.129690,177.482773,157.462601,124.423851,220.953613
693,11.550000,-0.348764,1.500716,0.625977,133.987564,134.737320,79.404099,-5.433510,-8.129179,177.482758,157.494659,124.425888,220.793488
694,11.566667,-0.367017,1.485854,0.629097,133.986832,134.736282,79.402641,-5.433426,-8.128608,177.482773,157.518494,124.461533,220.607681
695,11.583333,-0.359687,1.505481,0.623264,133.986847,134.737793,79.404984,-5.433123,-8.129278,177.482925,157.540604,124.501633,220.425415
696,11.600000,-0.322704,1.502098,0.620266,133.986221,134.735977,79.401024,-5.433075,-8.128649,177.483002,157.570328,124.530006,220.254593
697,11.616667,-0.379613,1.472115,0.632195,133.986267,134.736435,79.400742,-5.432722,-8.129352,177.483170,157.598846,124.578117,220.076401
698,11.633333,-0.377400,1.481731,0.631336,133.986267,134.736130,79.401367,-5.432648,-8.128769,177.483185,157.632584,124.614082,219.908356
699,11.650000,-0.349013,1.488639,0.627113,133.986588,134.735458,79.401428,-5.432693,-8.128245,177.483185,157.655411,124.661995,219.731476
700,11.666667,-0.353933,1.479997,0.630533,133.985825,134.736191,79.400330,-5.432689,-8.127673,177.483200,157.683685,124.710381,219.561508
701,11.683333,-0.370912,1.470832,0.633987,133.986420,134.737579,79.404678,-5.450987,-8.203054,177.508942,157.709106,124.759384,219.388702
702,11.700000,-0.354144,1.479320,0.629439,133.987076,134.738144,79.405983,-5.451006,-8.202470,177.508926,157.734222,124.794899,219.233841
703,11.716667,-0.356404,1.504828,0.622638,133.987015,134.737366,79.403778,-5.477845,-8.405006,177.575455,157.757553,124.845459,219.059235
704,11.733333,-0.344840,1.475182,0.630476,133.986221,134.736984,79.403969,-5.477872,-8.404395,177.575500,157.783752,124.862312,218.914124
705,11.750000,-0.334885,1.495607,0.623579,133.987778,134.737854,79.405609,-5.484518,-8.471689,177.578720,157.805710,124.922623,218.730896
706,11.766667,-0.354792,1.471859,0.631095,133.987701,134.738785,79.406906,-5.484524,-8.471134,177.578720,157.834427,124.949181,218.580627
707,11.783333,-0.382184,1.479039,0.633750,133.986816,134.737579,79.402733,-5.484533,-8.470578,177.578720,157.858292,124.988342,218.410995
708,11.800000,-0.357381,1.479419,0.630427,133.985489,134.734619,79.397598,-5.484571,-8.470016,177.578705,157.882965,125.034943,218.239807
709,11.816667,-0.344678,1.469116,0.631625,133.987335,134.737335,79.404358,-5.484607,-8.469440,177.578720,157.898682,125.083946,218.066116
710,11.833333,-0.356812,1.510700,0.622829,133.986603,134.736801,79.401443,-5.484678,-8.468900,177.578613,157.922394,125.132965,217.898941
711,11.850000,-0.348027,1.510525,0.622696,133.987167,134.736008,79.401237,-5.484733,-8.468315,177.578583,157.932968,125.193535,217.715164
712,11.866667,-0.356557,1.474586,0.631271,133.986542,134.736084,79.400787,-5.484815,-8.469061,177.578949,157.949585,125.263893,217.534546
713,11.883333,-0.352370,1.506038,0.625587,133.986237,134.737518,79.403084,-5.528279,-8.706916,177.621796,157.964508,125.340508,217.345596
714,11.900000,-0.348440,1.505582,0.624688,133.986786,134.737473,79.402641,-5.528267,-8.706351,177.621765,157.983856,125.391006,217.186325
715,11.916667,-0.387635,1.501827,0.623398,133.986206,134.736450,79.402977,-5.525931,-8.777981,177.629410,158.001083,125.458382,217.011444
716,11.933333,-0.368215,1.503622,0.628143,133.986801,134.737137,79.401222,-5.525860,-8.777409,177.629456,158.010284,125.524094,216.838577
717,11.950000,-0.348759,1.469498,0.634763,133.987381,134.737473,79.405098,-5.525706,-8.778073,177.629562,158.022766,125.606895,216.651443
718,11.966667,-0.365678,1.496403,0.627498,133.987152,134.737579,79.403961,-5.525645,-8.777493,177.629654,158.035355,125.669716,216.477173
719,11.983333,-0.373518,1.503974,0.624004,133.986694,134.737427,79.403130,-5.525640,-8.776980,177.629700,158.051605,125.728539,216.305359
720,12.000000,-0.368033,1.482019,0.629748,133.986572,134.735321,79.399956,-5.591196,-9.001688,177.539520,158.062424,125.809143,216.110901
721,12.016667,-0.365774,1.485584,0.632028,133.985825,134.735764,79.401024,-5.591213,-9.001152,177.539566,158.072495,125.863586,215.938736
722,12.033333,-0.377159,1.487904,0.629917,133.986053,134.735992,79.400703,-5.639035,-9.131236,177.553192,158.077881,125.936569,215.745361
723,12.050000,-0.337561,1.486113,0.630205,133.986771,134.735046,79.399803,-5.639058,-9.130705,177.553192,158.092941,125.972771,215.584213
724,12.066667,-0.366470,1.488790,0.626869,133.987106,134.736877,79.404289,-5.639071,-9.130168,177.553223,158.101898,126.022194,215.403610
725,12.083333,-0.382288,1.497326,0.630964,133.986923,134.738602,79.403648,-5.639086,-9.129698,177.553223,158.116730,126.066498,215.229675
726,12.100000,-0.373298,1.499285,0.626916,133.986893,134.734695,79.397850,-5.639084,-9.129174,177.553253,158.129181,126.115181,215.040176
727,12.116667,-0.353200,1.490566,0.625289,133.985184,134.734955,79.400429,-5.639100,-9.128716,177.553268,158.141830,126.154243,214.860413
728,12.133333,-0.381796,1.485849,0.631528,133.987900,134.740204,79.408653,-5.639153,-9.128219,177.553345,158.153122,126.210556,214.655807
729,12.150000,-0.356918,1.499248,0.625755,133.986160,134.734207,79.397980,-5.639393,-9.128726,177.553146,158.162201,126.261589,214.455887
730,12.166667,-0.339133,1.476988,0.624367,133.987122,134.735626,79.400734,-5.639657,-9.129043,177.553131,158.177811,126.287170,214.272522
731,12.183333,-0.351431,1.500650,0.627343,133.988312,134.737473,79.405746,-5.639857,-9.129522,177.552979,158.185806,126.326225,214.073654
732,12.200000,-0.370832,1.472671,0.632402,133.987381,134.735626,79.401192,-5.639875,-9.128977,177.553040,158.201126,126.338745,213.890656
733,12.216667,-0.349050,1.460321,0.632934,133.986694,134.736557,79.401764,-5.640176,-9.129599,177.552826,158.212952,126.358749,213.703079
734,12.233333,-0.370396,1.489035,0.631633,133.987671,134.737045,79.404373,-5.640139,-9.129062,177.552856,158.226364,126.384392,213.509232
735,12.250000,-0.352980,1.490793,0.631872,133.986908,134.735764,79.400330,-5.639755,-9.129742,177.552765,158.237122,126.410118,213.313156
736,12.266667,-0.362119,1.484383,0.632981,133.986526,134.736084,79.399223,-5.639530,-9.130400,177.552643,158.254211,126.440750,213.116074
737,12.283333,-0.368698,1.469858,0.631677,133.985657,134.735062,79.398567,-5.639445,-9.129827,177.552704,158.272446,126.446762,212.935806
738,12.300000,-0.346232,1.485832,0.628875,133.986877,134.737488,79.403076,-5.639103,-9.130344,177.552689,158.286072,126.477196,212.738388
739,12.316667,-0.341699,1.487349,0.625688,133.986298,134.738358,79.405472,-5.639067,-9.129791,177.552795,158.298309,126.505638,212.542603
740,12.333333,-0.342979,1.484381,0.627308,133.987518,134.738495,79.406357,-5.639045,-9.129223,177.552887,158.310944,126.533318,212.349731
741,12.350000,-0.363563,1.479495,0.633842,133.986191,134.734360,79.398354,-5.639129,-9.129980,177.552872,158.320267,126.579201,212.146240
742,12.366667,-0.368762,1.499848,0.627613,133.986481,134.734497,79.398727,-5.639141,-9.129393,177.552826,158.336517,126.599907,211.966019
743,12.383333,-0.383483,1.497193,0.626729,133.986328,134.736969,79.401405,-5.574186,-9.771775,177.701096,158.346771,126.629471,211.780853
744,12.400000,-0.370307,1.455003,0.637112,133.987183,134.737350,79.404594,-5.574185,-9.771266,177.701096,158.362305,126.676163,211.586548
745,12.416667,-0.359181,1.476469,0.631199,133.987030,134.737015,79.402809,-5.574228,-9.770802,177.701126,158.368469,126.727280,211.388641
746,12.433333,-0.374958,1.511137,0.626184,133.987534,134.738998,79.406151,-5.574224,-9.770272,177.701218,158.390274,126.755417,211.209274
