frame,time,spm0_rotX,spm0_rotY,spm0_rotZ,spm0_posX,spm0_posY,spm0_posZ,cf_rotX,cf_rotY,cf_rotZ,cf_posX,cf_posY,cf_posZ,spm1_rotX,spm1_rotY,spm1_rotZ,spm1_posX,spm1_posY,spm1_posZ,spm2_rotX,spm2_rotY,spm2_rotZ,spm2_posX,spm2_posY,spm2_posZ
2580,43.000000,-1.298215,-54.729477,-0.030971,182.839539,50.174290,294.422699,-18.212723,-77.967415,165.037506,120.731140,48.651142,234.443069,88.124886,-5.786409,-9.161709,103.471550,45.859291,155.434525,92.344795,-2.904870,-84.872421,11.569914,64.420944,221.431732
2581,43.016667,-1.414603,-54.651970,-0.112993,182.850815,50.184273,294.416321,-18.213484,-77.967506,165.036774,120.750557,48.610882,234.427902,88.104851,-5.775053,-9.169252,103.471031,45.858269,155.433777,-87.527931,2.251581,-93.984657,11.289807,64.437813,221.380188
2582,43.033333,-1.268687,-54.725269,-0.001718,182.838348,50.173378,294.423462,-12.716498,-75.570618,170.510239,120.763000,48.552807,234.421967,88.423447,-5.999770,-8.856357,103.422379,45.877983,155.385300,92.344254,-2.931231,-84.839096,11.576614,64.421288,221.432022
2583,43.050000,-1.469373,-54.681549,-0.159584,182.852066,50.183044,294.424408,-12.717003,-75.570641,170.509766,120.772026,48.518024,234.411438,88.103394,-5.792460,-9.195230,103.470322,45.856030,155.432678,-87.532127,2.215678,-94.009438,11.296634,64.439217,221.379120
2584,43.066667,-1.385698,-54.638767,-0.089941,182.852142,50.183338,294.415680,-12.716996,-75.570663,170.509720,120.786369,48.530273,234.382446,88.410408,4.495440,170.814590,103.379646,45.848427,155.541931,92.345757,-2.897684,-84.876602,11.570620,64.420914,221.431732
2585,43.083333,-1.263263,-54.724403,0.010131,182.839890,50.172604,294.424103,-12.716990,-75.570724,170.509689,120.789108,48.497345,234.377121,88.445122,-6.017169,-8.885595,103.422020,45.877136,155.383881,-87.522614,2.277876,-93.981590,11.291056,64.441696,221.375824
2586,43.100000,-1.278929,-54.718571,-0.006093,182.841644,50.174427,294.423889,-12.717007,-75.570786,170.509644,120.795563,48.466797,234.376663,88.412872,4.501378,170.732895,103.377556,45.851036,155.539413,92.337029,-2.873314,-84.914253,11.567919,64.420952,221.431763
2587,43.116667,-1.405363,-54.647251,-0.094100,182.850952,50.184525,294.417908,-12.716558,-75.570839,170.509964,120.803749,48.357197,234.424896,88.403465,4.501529,170.825928,103.376755,45.845444,155.539810,-87.510696,2.320940,-93.949562,11.287282,64.441261,221.375458
2588,43.133333,-1.256504,-54.726231,0.024379,182.839813,50.173969,294.424622,-12.716692,-75.570938,170.509720,120.805763,48.370342,234.410004,88.133698,-5.801040,-9.191841,103.469193,45.853107,155.430359,92.341881,-2.947425,-84.806015,11.583607,64.421753,221.432159
2589,43.150000,-1.388343,-54.649246,-0.071899,182.852966,50.184353,294.417084,-12.716813,-75.571068,170.509491,120.806084,48.348595,234.414703,88.115128,-5.788418,-9.172142,103.471466,45.859287,155.435150,-87.525757,2.255848,-93.977890,11.291198,64.437721,221.378540
2590,43.166667,-1.376599,-54.636978,-0.076315,182.853241,50.184761,294.415527,-12.716311,-75.571198,170.509979,120.802139,48.294823,234.436462,88.136948,-5.790165,-9.153605,103.472733,45.863548,155.437622,92.342506,-2.915269,-84.837242,11.577197,64.420021,221.433075
2591,43.183333,-1.217814,-54.721798,0.057091,182.840607,50.174904,294.421753,-12.715792,-75.571327,170.510468,120.803787,48.290329,234.443161,88.150085,-5.807106,-9.138349,103.467773,45.856033,155.430954,-87.535591,2.226944,-94.007950,11.292612,64.436279,221.380539
2592,43.200000,-1.352495,-54.638115,-0.043893,182.853653,50.184811,294.414490,-12.715801,-75.571503,170.510422,120.801605,48.313782,234.435059,88.134033,-5.800120,-9.174407,103.471100,45.859451,155.433868,92.348793,-2.948838,-84.785446,11.586978,64.422623,221.432831
2593,43.216667,-1.245999,-54.711525,0.021033,182.842468,50.174320,294.420135,-12.014932,-70.829102,170.697433,120.796379,48.295937,234.451477,88.389221,4.531248,170.779922,103.373932,45.849030,155.537964,-87.532974,2.219725,-94.002037,11.294588,64.437355,221.379379
2594,43.233333,-1.220505,-54.705833,0.046521,182.841187,50.172592,294.421051,-12.015132,-70.829124,170.697266,120.790421,48.251789,234.483307,88.432533,-5.996418,-8.855752,103.424362,45.878761,155.385239,92.336128,-2.917564,-84.859512,11.574103,64.421043,221.431656
2595,43.250000,-1.370848,-54.631229,-0.068869,182.851791,50.184978,294.415436,-12.015195,-70.829140,170.697205,120.778252,48.253010,234.493423,88.443558,4.486866,170.827667,103.380371,45.849468,155.545319,-87.531631,2.223779,-93.999100,11.295335,64.437881,221.379272
2596,43.266667,-1.380603,-54.642345,-0.072721,182.853165,50.182980,294.415741,-12.015270,-70.829208,170.697144,120.762123,48.238079,234.510681,88.398918,4.512397,170.846344,103.376915,45.845634,155.540222,92.343185,-2.885489,-84.902252,11.568483,64.420944,221.431778
2597,43.283333,-1.216229,-54.719212,0.056439,182.839722,50.174217,294.422546,-12.015360,-70.829285,170.697083,120.748749,48.221321,234.530426,88.442406,-6.005392,-8.863677,103.423035,45.877724,155.382507,-87.517273,2.304987,-93.967819,11.287798,64.440208,221.375870
2598,43.300000,-1.224598,-54.706482,0.032487,182.843857,50.173653,294.418701,-12.015405,-70.829376,170.697037,120.737801,48.207890,234.546997,88.115311,-5.788851,-9.174003,103.470970,45.860039,155.435257,92.346062,-2.947608,-84.796707,11.585127,64.422485,221.432953
2599,43.316667,-1.362940,-54.636875,-0.055415,182.853226,50.184189,294.414856,-12.015050,-70.829475,170.697403,120.720963,48.151833,234.585388,88.424423,4.495576,170.825928,103.377983,45.847324,155.542358,-87.518372,2.275167,-93.974083,11.292275,64.442383,221.375107
2600,43.333333,-1.218438,-54.712379,0.050961,182.841003,50.172340,294.421661,-12.015317,-70.829643,170.697189,120.714592,48.147930,234.595535,88.139328,-5.807025,-9.195589,103.467857,45.853119,155.429047,92.340233,-2.946915,-84.818619,11.576657,64.421211,221.431870
2601,43.350000,-1.238120,-54.718803,0.032619,182.841309,50.173801,294.422241,-12.015571,-70.829842,170.697006,120.699776,48.131931,234.612244,88.126717,-5.794991,-9.170038,103.470230,45.858967,155.433258,-87.521469,2.282920,-93.978050,11.290875,64.441040,221.376846
2602,43.366667,-1.243925,-54.713753,0.026121,182.843002,50.172829,294.421326,-12.015594,-70.830025,170.696991,120.673958,48.141949,234.614517,88.433411,4.485824,170.814682,103.379860,45.850677,155.543335,92.343987,-2.895547,-84.891258,11.569057,64.420029,221.431702
2603,43.383333,-1.244085,-54.726219,0.030589,182.839706,50.173157,294.423462,-12.015147,-70.830200,170.697449,120.672539,48.076733,234.652832,88.427559,-6.009884,-8.876108,103.422585,45.875828,155.381363,-87.524208,2.263729,-93.999901,11.291137,64.440468,221.376663
2604,43.400000,-1.242684,-54.716640,0.023926,182.842072,50.174721,294.420319,-11.345223,-65.595863,172.304260,120.661331,48.107285,234.638885,88.426399,4.488732,170.818207,103.380493,45.849876,155.542480,92.344215,-2.971958,-84.779640,11.585261,64.421692,221.432877
2605,43.416667,-1.266253,-54.724781,0.006307,182.841537,50.175297,294.422394,-11.345236,-65.595589,172.304245,120.652115,48.090111,234.646866,88.415062,4.497687,170.818558,103.379150,45.848541,155.542053,-87.510185,2.332092,-93.944740,11.285283,64.441162,221.374802
2606,43.433333,-1.301098,-54.757969,-0.022852,182.840591,50.172688,294.429840,-11.337127,-64.906731,172.575287,120.638321,48.038666,234.670425,88.124870,-5.793679,-9.177777,103.470360,45.857750,155.433502,92.343086,-2.922194,-84.863663,11.570521,64.421547,221.430328
2607,43.450000,-1.267962,-54.722767,0.010939,182.841583,50.173985,294.423737,-11.362825,-64.640755,172.634384,120.627007,48.028652,234.674316,88.124695,-5.784547,-9.160122,103.471672,45.860683,155.436356,-87.515747,2.291253,-93.963432,11.286152,64.440880,221.375488
2608,43.466667,-1.469988,-54.684006,-0.162186,182.852020,50.182384,294.424500,-11.352386,-63.957653,172.873413,120.616913,48.017464,234.672089,88.396576,-5.984162,-8.833757,103.424896,45.881481,155.388901,92.351250,-2.892140,-84.894203,11.564777,64.421501,221.430878
2609,43.483333,-1.251557,-54.729027,0.020700,182.840759,50.172466,294.423035,-11.352545,-63.957687,172.873291,120.616707,48.025845,234.661346,88.146133,-5.806166,-9.185647,103.468857,45.854313,155.430969,-87.520638,2.278934,-93.990601,11.289983,64.441483,221.375900
2610,43.500000,-1.461208,-54.683807,-0.151126,182.851578,50.183384,294.424072,-11.352372,-63.957703,172.873428,120.611778,48.020180,234.651398,88.443748,4.479196,170.822510,103.382408,45.850956,155.546127,92.344780,-2.926307,-84.855629,11.574165,64.421623,221.431564
2611,43.516667,-1.469403,-54.681606,-0.154093,182.851746,50.182957,294.424194,-12.451526,-62.124424,173.321701,120.605362,47.966728,234.665817,88.448792,4.474035,170.832397,103.383362,45.853558,155.548309,-87.507393,2.343420,-93.943108,11.283412,64.442413,221.374649
2612,43.533333,-1.309883,-54.751884,-0.039747,182.841293,50.172188,294.429138,-12.451467,-62.124210,173.321793,120.603058,47.967690,234.646362,88.440941,-6.009900,-8.865608,103.424164,45.879921,155.387177,92.343391,-2.950655,-84.829147,11.572894,64.419647,221.432159
2613,43.550000,-1.259652,-54.718506,0.002987,182.841919,50.173695,294.419830,-11.928305,-61.793705,173.735229,120.598686,47.992130,234.611633,88.445427,4.475409,170.810638,103.380730,45.847656,155.544189,-87.513176,2.319304,-93.965355,11.287500,64.440414,221.375870
2614,43.566667,-1.392847,-54.648174,-0.088300,182.851639,50.184433,294.416626,-11.928441,-61.793739,173.735077,120.602509,48.025280,234.569733,88.419472,4.489319,170.848526,103.381195,45.850807,155.544968,92.341629,-2.916926,-84.874496,11.567233,64.419304,221.433136
2615,43.583333,-1.305963,-54.755062,-0.030424,182.839828,50.172787,294.429077,-11.928576,-61.793800,173.734924,120.606300,48.025791,234.542160,88.442184,-5.994857,-8.841769,103.424751,45.879086,155.385971,-87.517296,2.305345,-93.976402,11.288194,64.442070,221.375198
2616,43.600000,-1.258940,-54.718040,0.008238,182.840836,50.174545,294.421204,-11.928730,-61.793903,173.734680,120.606270,47.987701,234.534042,88.126144,-5.797345,-9.173743,103.470459,45.857937,155.434219,92.343597,-2.907048,-84.884331,11.567597,64.420296,221.431854
2617,43.616667,-1.399500,-54.649414,-0.087630,182.851456,50.184204,294.417297,-11.928584,-61.793987,173.734787,120.618286,47.988342,234.497711,88.431778,4.481847,170.832779,103.382515,45.850304,155.546463,-87.515373,2.341706,-93.933563,11.283580,64.441010,221.375443
2618,43.633333,-1.293846,-54.749039,-0.022243,182.839981,50.172188,294.428284,-11.928446,-61.794083,173.734894,120.622063,47.989548,234.462555,88.140678,-5.807925,-9.196267,103.468384,45.852306,155.430023,92.342010,-2.935383,-84.842003,11.571996,64.420303,221.432022
2619,43.650000,-1.389640,-54.641174,-0.079072,182.851486,50.185116,294.416412,-11.928370,-61.794216,173.734955,120.634445,47.999638,234.420319,88.459282,4.467679,170.816467,103.384483,45.853024,155.548035,-87.514816,2.313937,-93.958862,11.287770,64.441734,221.374863
2620,43.666667,-1.313266,-54.750099,-0.041996,182.842499,50.173260,294.427551,-11.928453,-61.794369,173.734894,120.652534,47.978554,234.392685,88.112953,-5.796885,-9.196346,103.469452,45.855419,155.433319,92.342712,-2.886144,-84.908592,11.563919,64.421394,221.430969
2621,43.683333,-1.302556,-54.750679,-0.026140,182.840149,50.172840,294.428650,-11.928872,-61.794579,173.734543,120.664169,48.025673,234.328415,88.126862,-5.793240,-9.176413,103.470764,45.855789,155.434174,-87.514999,2.306202,-93.979424,11.286756,64.442047,221.375198
2622,43.700000,-1.441754,-54.673473,-0.134906,182.851929,50.183613,294.422729,-11.929041,-61.794758,173.734390,120.675873,48.042870,234.275909,88.119530,-5.790608,-9.175043,103.471375,45.857811,155.436096,92.343910,-2.904631,-84.891975,11.566196,64.421135,221.431488
2623,43.716667,-1.368994,-54.638958,-0.060615,182.852112,50.184643,294.414948,-11.929134,-61.794975,173.734299,120.671753,48.039238,234.234238,88.036232,-5.776515,-9.263988,103.462151,45.839703,155.427292,-87.511192,2.335617,-93.960808,11.285371,64.441277,221.374939
2624,43.733333,-1.240070,-54.718693,0.030768,182.840225,50.172985,294.421783,-11.929240,-61.795208,173.734222,120.680710,48.046604,234.186905,88.135704,-5.800807,-9.187391,103.470947,45.857941,155.436020,92.344948,-2.962366,-84.813820,11.577437,64.421425,221.431900
2625,43.750000,-1.244936,-54.720924,0.021821,182.841461,50.174744,294.420929,-11.929497,-61.795494,173.733917,120.696068,47.992352,234.175964,88.393372,4.518518,170.777435,103.376266,45.848709,155.539093,-87.513657,2.340069,-93.940636,11.283537,64.441032,221.374695
2626,43.766667,-1.355431,-54.628475,-0.053728,182.853180,50.184090,294.414276,-11.929888,-61.795830,173.733521,120.712723,48.024963,234.114624,88.123512,-5.796982,-9.182455,103.471115,45.858215,155.434341,92.344467,-2.890610,-84.914612,11.562035,64.419830,221.431656
2627,43.783333,-1.166156,-54.709934,0.070943,182.841599,50.167854,294.422485,-11.930268,-61.796150,173.733185,120.724464,48.078709,234.043747,88.144783,-5.804129,-9.169548,103.470505,45.856972,155.434845,-87.517387,2.326729,-93.966255,11.284594,64.440498,221.376389
2628,43.800000,-1.374244,-54.638657,-0.074241,182.853180,50.183792,294.414764,175.094559,38.664886,-177.441559,120.720116,48.119144,233.981079,88.433601,4.493836,170.842438,103.381409,45.848938,155.545029,92.340622,-2.904435,-84.914688,11.559815,64.420166,221.432251
2629,43.816667,-1.369907,-54.637177,-0.060848,182.852631,50.185307,294.413879,175.094543,38.664757,-177.441544,120.732864,48.132496,233.939148,88.108673,-5.787888,-9.178782,103.470573,45.855610,155.433716,-87.516937,2.321453,-93.956261,11.285129,64.440521,221.376282
2630,43.833333,-1.284312,-54.743904,-0.015738,182.840546,50.172691,294.428558,175.094315,38.664532,-177.441483,120.728706,48.084023,233.925964,88.144432,-5.801019,-9.173435,103.470322,45.855488,155.433304,92.345139,-2.944655,-84.847313,11.569835,64.420074,221.431763
2631,43.850000,-1.362242,-54.638439,-0.056512,182.852676,50.185730,294.415131,175.094025,38.664234,-177.441330,120.732025,48.130203,233.864334,88.117867,-5.801268,-9.194976,103.470039,45.856239,155.432983,-87.508972,2.346515,-93.938568,11.282602,64.441452,221.374893
2632,43.866667,-1.297483,-54.741364,-0.028077,182.843521,50.171833,294.427612,174.852173,37.853828,-177.477646,120.730736,48.121990,233.837433,88.455017,4.478868,170.808594,103.381386,45.848480,155.544739,92.341110,-2.902576,-84.892830,11.564622,64.421295,221.431900
2633,43.883333,-1.270797,-54.748596,-0.000461,182.841965,50.170601,294.428741,174.811447,37.826759,-177.451752,120.734093,48.189716,233.774979,88.129272,-5.790306,-9.165923,103.470100,45.855160,155.434265,-87.517014,2.321286,-93.967186,11.287075,64.442650,221.374924
2634,43.900000,-1.306551,-54.745987,-0.034640,182.842285,50.172318,294.428497,174.359192,37.128250,-177.097336,120.738457,48.229374,233.727127,88.112083,-5.785057,-9.161119,103.470734,45.859020,155.435959,92.343773,-2.929048,-84.856697,11.570422,64.420280,221.432617
2635,43.916667,-1.228677,-54.705513,0.036114,182.843536,50.172783,294.420685,174.109039,36.856133,-176.955963,120.721710,48.228470,233.698090,88.128365,-5.796711,-9.177439,103.471504,45.859039,155.435257,-87.512100,2.337849,-93.947624,11.284124,64.441719,221.374039
2636,43.933333,-1.281413,-54.743122,-0.009450,182.841629,50.170780,294.428711,174.249237,35.986244,-176.985306,120.729889,48.292454,233.644012,88.148598,-5.810791,-9.189219,103.469109,45.855721,155.432587,92.337555,-2.955290,-84.836151,11.573276,64.420410,221.432190
2637,43.950000,-1.433445,-54.670029,-0.122385,182.853455,50.181370,294.423737,174.304382,35.241325,-176.959793,120.727753,48.306313,233.611557,88.126587,-5.801831,-9.186975,103.470314,45.856548,155.433411,-87.512527,2.311150,-93.960510,11.285787,64.442047,221.374939
2638,43.966667,-1.231419,-54.715221,0.035890,182.843201,50.172287,294.419891,174.304001,35.241001,-176.959579,120.723740,48.273788,233.604614,88.448212,4.478051,170.816101,103.380028,45.849072,155.544479,92.347244,-2.890339,-84.912094,11.561303,64.420601,221.431000
2639,43.983333,-1.280797,-54.747807,-0.017031,182.841888,50.170635,294.427979,173.475800,33.573868,-176.971344,120.724594,48.266937,233.584457,88.461197,-6.000458,-8.848575,103.424492,45.876221,155.383926,-87.522064,2.287710,-93.985863,11.288907,64.441391,221.376541
2640,44.000000,-1.259398,-54.716034,0.015600,182.841415,50.174076,294.422821,173.553040,33.489136,-177.015915,120.719994,48.325527,233.532257,88.122650,-5.793718,-9.176127,103.470505,45.856133,155.433456,92.344902,-2.931430,-84.845657,11.571301,64.420135,221.432739
2641,44.016667,-1.385994,-54.638256,-0.076668,182.851334,50.183582,294.416229,173.314926,32.820908,-176.955215,120.704208,48.289627,233.530289,88.124763,-5.795104,-9.175587,103.470146,45.857552,155.434006,-87.510292,2.334202,-93.948730,11.284062,64.441391,221.374924
2642,44.033333,-1.256629,-54.723377,0.018038,182.838913,50.173771,294.423492,173.223236,32.570198,-176.931839,120.699799,48.303020,233.501022,88.442093,-6.020790,-8.886454,103.422630,45.878117,155.386200,92.342743,-2.956300,-84.821922,11.576256,64.420502,221.432327
2643,44.050000,-1.382749,-54.636635,-0.079841,182.852478,50.184174,294.415771,173.378296,31.858387,-177.034515,120.701256,48.337906,233.461716,88.136482,-5.809829,-9.189985,103.470276,45.858513,155.434555,-87.506584,2.332095,-93.950287,11.284909,64.442291,221.374420
2644,44.066667,-1.402085,-54.645836,-0.093413,182.851715,50.184124,294.415955,173.419510,31.590359,-177.065079,120.696365,48.346500,233.432266,88.121086,-5.791426,-9.179699,103.469849,45.856430,155.433014,92.346649,-2.901938,-84.874252,11.568971,64.421341,221.431015
2645,44.083333,-1.230001,-54.711735,0.030816,182.839981,50.172443,294.421387,173.844650,30.752329,-177.256073,120.687187,48.379471,233.391953,88.134026,-5.802598,-9.186872,103.469826,45.854713,155.433731,-87.519287,2.310700,-93.968216,11.287597,64.441940,221.375854
2646,44.100000,-1.247472,-54.708477,0.012357,182.842026,50.173275,294.420563,174.087692,30.020075,-177.418259,120.684067,48.389481,233.359711,88.477356,4.458225,170.793793,103.385010,45.853088,155.547897,92.340599,-2.896158,-84.901085,11.564766,64.420891,221.432190
2647,44.116667,-1.369914,-54.636154,-0.063499,182.852921,50.182499,294.415588,174.140274,29.763550,-177.456909,120.685112,48.389229,233.332565,88.460861,4.469195,170.804306,103.381363,45.851048,155.546524,-87.513367,2.308038,-93.949677,11.288181,64.442268,221.375366
2648,44.133333,-1.228639,-54.719257,0.042697,182.839935,50.173313,294.422424,174.153122,29.676838,-177.412476,120.689476,48.354843,233.321457,88.439522,-6.001983,-8.854727,103.422882,45.875412,155.383423,92.350113,-2.941171,-84.832191,11.575828,64.420929,221.431732
2649,44.150000,-1.366929,-54.636333,-0.064395,182.852585,50.184082,294.414581,174.209091,29.012352,-177.155228,120.686577,48.312344,233.308746,88.435989,4.497379,170.829193,103.379204,45.848007,155.543655,-87.515625,2.300047,-93.967293,11.288308,64.439964,221.376770
2650,44.166667,-1.368936,-54.632465,-0.064840,182.852585,50.183548,294.414703,174.207535,28.284451,-177.336121,120.694473,48.359699,233.248306,88.127556,-5.793132,-9.171249,103.470551,45.859116,155.436020,92.341621,-2.954058,-84.801163,11.579702,64.421257,221.432907
2651,44.183333,-1.213079,-54.742779,0.026545,182.841446,50.165783,294.428650,174.188538,27.107641,-177.714645,120.692947,48.362740,233.211700,88.476768,4.456477,170.765732,103.382324,45.848049,155.545380,-87.524117,2.289532,-93.972534,11.287837,64.440712,221.376343
2652,44.200000,-1.428596,-54.667320,-0.121625,182.852997,50.182320,294.422180,174.188538,27.107388,-177.714630,120.704010,48.414078,233.146790,88.027451,-5.780157,-9.278829,103.461029,45.837669,155.425583,92.342415,-2.904180,-84.882751,11.568588,64.422012,221.431274
2653,44.216667,-1.383312,-54.637726,-0.073459,182.851654,50.184284,294.416138,174.188385,27.107185,-177.714279,120.701874,48.398952,233.115601,88.031075,-5.784226,-9.279346,103.462349,45.840748,155.429245,-87.509308,2.327455,-93.962158,11.286294,64.441910,221.374268
2654,44.233333,-1.284855,-54.743092,-0.010364,182.839905,50.171234,294.428802,173.862305,26.416229,-177.457153,120.708504,48.443863,233.043335,88.463860,-6.013801,-8.864271,103.423164,45.877636,155.383865,92.348915,-2.963366,-84.804405,11.578832,64.421280,221.431763
2655,44.250000,-1.362269,-54.630806,-0.055508,182.852707,50.183601,294.415894,173.023743,25.877123,-177.157776,120.717110,48.386566,233.023956,88.356636,4.547748,170.792755,103.374672,45.848030,155.538528,-87.513069,2.326197,-93.956711,11.286190,64.442284,221.374985
2656,44.266667,-1.285982,-54.736362,-0.024763,182.843704,50.170631,294.425903,173.023590,25.876852,-177.157700,120.730270,48.425129,232.952194,88.415703,-5.993920,-8.846401,103.425392,45.877586,155.385788,92.341492,-2.892010,-84.903175,11.566063,64.420853,221.431488
2657,44.283333,-1.232464,-54.736824,0.007005,182.840271,50.167717,294.430054,173.103790,25.157728,-177.145691,120.746971,48.453705,232.878464,88.146553,-5.806443,-9.184784,103.470573,45.856720,155.433899,-87.520248,2.289190,-93.980682,11.288356,64.440796,221.376282
2658,44.300000,-1.269840,-54.713699,-0.004978,182.841354,50.173782,294.422729,173.746674,24.414026,-177.598022,120.750023,48.406395,232.846756,88.444870,4.485215,170.819748,103.380585,45.848343,155.543671,92.340607,-2.905720,-84.900917,11.566607,64.421440,221.431595
2659,44.316667,-1.384363,-54.643860,-0.081275,182.852753,50.184242,294.416351,173.864090,23.772306,-177.707214,120.770073,48.421158,232.774261,88.434784,4.484849,170.816238,103.380608,45.849075,155.543594,-87.510918,2.337066,-93.938042,11.283288,64.441910,221.374252
2660,44.333333,-1.296287,-54.750549,-0.024549,182.840118,50.172379,294.430145,173.863785,23.772009,-177.707123,120.792511,48.379578,232.727905,88.425690,-6.007993,-8.876099,103.422318,45.873016,155.381760,92.343468,-2.936836,-84.850937,11.571294,64.420738,221.431763
2661,44.350000,-1.287141,-54.725048,-0.012402,182.840469,50.174038,294.424805,173.628098,23.087835,-177.659027,120.814812,48.399742,232.646255,88.109917,-5.782568,-9.161416,103.472603,45.860176,155.437210,-87.508942,2.344271,-93.948761,11.285353,64.442505,221.374847
2662,44.366667,-1.281751,-54.725338,-0.005910,182.841904,50.172550,294.424438,173.457214,22.815062,-177.616776,120.817474,48.380482,232.579422,88.123459,-5.784219,-9.155078,103.472008,45.859955,155.436035,92.340454,-2.906230,-84.894646,11.565211,64.419586,221.432159
2663,44.383333,-1.308493,-54.751114,-0.033463,182.840927,50.171776,294.430481,173.631577,22.045935,-177.659348,120.856789,48.419250,232.480698,88.141960,-5.801108,-9.173708,103.470421,45.855377,155.434006,-87.510925,2.351960,-93.953445,11.282017,64.440964,221.375626
2664,44.400000,-1.325653,-54.747364,-0.050927,182.840164,50.174088,294.429382,173.631317,22.045670,-177.659058,120.875839,48.321163,232.447937,88.103828,-5.783135,-9.172686,103.471817,45.856689,155.434982,92.341553,-2.913258,-84.871674,11.567933,64.420578,221.432358
2665,44.416667,-1.379048,-54.636868,-0.073567,182.852524,50.183422,294.415344,173.631027,22.045309,-177.658890,120.903061,48.401417,232.313110,88.116890,-5.789467,-9.172217,103.470993,45.855968,155.433517,-87.511856,2.314621,-93.968658,11.284793,64.440063,221.375244
2666,44.433333,-1.238171,-54.718838,0.031665,182.839737,50.174023,294.422699,173.151627,21.219551,-177.403122,120.936630,48.394970,232.221649,88.141876,-5.805393,-9.185278,103.470016,45.856907,155.433578,92.339310,-2.951430,-84.839447,11.575193,64.421135,221.431442
2667,44.450000,-1.373895,-54.639660,-0.073609,182.853241,50.182896,294.415771,172.921875,20.907051,-177.317642,120.956779,48.366280,232.141907,88.125763,-5.795992,-9.179762,103.471603,45.858250,155.435150,-87.509880,2.331071,-93.954124,11.284336,64.442833,221.373932
2668,44.466667,-1.377010,-54.630878,-0.069682,182.851974,50.183887,294.416107,172.388031,20.069490,-177.155319,120.996201,48.338406,232.056458,88.113167,-5.793200,-9.173957,103.471664,45.858715,155.435013,92.342705,-2.908343,-84.896393,11.563959,64.421188,221.430847
2669,44.483333,-1.290476,-54.743576,-0.013307,182.840210,50.171738,294.429962,172.949966,19.273682,-177.569077,121.038864,48.327511,231.955093,88.142181,-5.807553,-9.179363,103.470695,45.857876,155.435913,-87.517868,2.316140,-93.968140,11.285957,64.441544,221.375183
2670,44.500000,-1.378823,-54.634521,-0.071962,182.851852,50.183632,294.415894,173.381805,18.532373,-177.717590,121.083519,48.358593,231.830185,88.104324,-5.785965,-9.174570,103.470955,45.855244,155.433350,92.342392,-2.919609,-84.870186,11.567019,64.420197,221.432465
2671,44.516667,-1.236849,-54.708729,0.027848,182.842331,50.173233,294.419830,173.348038,18.434172,-177.719604,121.137703,48.304043,231.745239,88.102783,-5.776720,-9.159353,103.472855,45.859985,155.437805,-87.508774,2.344881,-93.956245,11.282758,64.440887,221.375183
2672,44.533333,-1.238046,-54.721058,0.035782,182.839996,50.172661,294.422913,173.038986,17.622114,-177.681274,121.183716,48.290554,231.634659,88.151115,-5.814615,-9.195424,103.469887,45.856373,155.432556,92.346672,-2.958096,-84.817574,11.576756,64.421913,221.430801
2673,44.550000,-1.233251,-54.705505,0.026522,182.842148,50.173641,294.418396,172.864960,16.870153,-177.710449,121.246513,48.282215,231.518646,88.120667,-5.791821,-9.159638,103.473297,45.861778,155.436234,-87.511482,2.337693,-93.954155,11.283962,64.440994,221.375458
2674,44.566667,-1.250523,-54.713516,0.014643,182.841629,50.174976,294.420807,172.865280,16.869850,-177.710342,121.306801,48.273537,231.414108,88.130096,-5.790613,-9.157920,103.470268,45.858620,155.432617,92.338684,-2.902075,-84.913246,11.560918,64.420227,221.431381
2675,44.583333,-1.232665,-54.719204,0.035514,182.840103,50.172962,294.421082,172.865265,16.869890,-177.710312,121.361450,48.327599,231.257721,88.140266,-5.798030,-9.180193,103.470467,45.856964,155.432693,-87.514153,2.312490,-93.964554,11.283352,64.442131,221.375183
2676,44.600000,-1.255682,-54.716175,0.007849,182.841507,50.173378,294.420685,173.501953,15.962045,-177.592819,121.431961,48.200428,231.211990,88.108971,-5.779613,-9.162894,103.471336,45.857533,155.434494,92.341774,-2.912310,-84.902573,11.562120,64.419044,221.432251
2677,44.616667,-1.357325,-54.625450,-0.058858,182.851852,50.184261,294.413208,172.696274,14.379128,-177.356003,121.504143,48.260559,231.059265,88.112526,-5.791694,-9.182941,103.470947,45.857113,155.432587,-87.512505,2.320802,-93.961494,11.285382,64.443001,221.374680
2678,44.633333,-1.236995,-54.714493,0.036121,182.839661,50.172157,294.422699,173.529861,13.940669,-177.190399,121.570290,48.221684,230.962662,88.127357,-5.804785,-9.200444,103.470192,45.857407,155.433472,92.345161,-2.956573,-84.829079,11.573888,64.421722,221.431351
2679,44.650000,-1.447909,-54.671021,-0.144453,182.852921,50.182377,294.422546,173.529831,13.940691,-177.190399,121.654579,48.249084,230.826569,88.128967,-5.796792,-9.177732,103.470993,45.858784,155.433029,-87.515770,2.320228,-93.957962,11.284813,64.440643,221.375992
2680,44.666667,-1.422491,-54.648621,-0.109360,182.849365,50.185425,294.417999,173.529694,13.940331,-177.190201,121.728394,48.176563,230.745453,88.123451,-5.788549,-9.176115,103.471016,45.857132,155.432541,92.341553,-2.926663,-84.871727,11.568026,64.419739,221.432907
